mil cle 1/21/2023,401468850
gsw cle 1/20/2023,401468840
cle mem 1/18/2023,401468827
nop cle 1/16/2023,401468813
cle min 1/14/2023,401468800
cle por 1/12/2023,401468786
cle uta 1/10/2023,401468769
cle phx 1/8/2023,401468758
cle den 1/6/2023,401468743
phx cle 1/4/2023,401468720
chi cle 1/2/2023,401468707
cle chi 12/31/2022,401468695
cle ind 12/29/2022,401468679
bkn cle 12/26/2022,401468653
tor cle 12/23/2022,401468639
mil cle 12/21/2022,401468621
uta cle 12/19/2022,401468607
dal cle 12/17/2022,401468595
ind cle 12/16/2022,401468586
cle dal 12/14/2022,401468576
cle sas 12/12/2022,401468561
okc cle 12/10/2022,401468545
sac cle 12/9/2022,401468536
cle mil 11/25/2022,401468435
por cle 11/23/2022,401468416
atl cle 11/21/2022,401468403
cha cle 11/18/2022,401468380
cle gsw 11/11/2022,401468337
cle sac 11/9/2022,401468326
cle det 11/4/2022,401468275
bos cle 11/2/2022,401468262
nyk cle 10/30/2022,401468245
cle bos 10/28/2022,401468227
orl cle 10/26/2022,401468211
wsh cle 10/23/2022,401468194
cle chi 10/22/2022,401468187
cle tor 10/19/2022,401468023
nyk cle 4/26/2023,401541249
cle nyk 4/23/2023,401541190
cle nyk 4/21/2023,401541182
nyk cle 4/18/2023,401541174
nyk cle 4/15/2023,401540752
nyk cle 10/31/2023,401584740
ind cle 10/28/2023,401584719
cle bkn 10/25/2023,401584695
nyk cle 3/31/2023,401469309
cle atl 3/28/2023,401469286
wsh cle 3/17/2023,401469204
phi cle 3/15/2023,401469190
cle cha 3/14/2023,401469182
cle cha 3/12/2023,401469170
cle nyk 12/4/2022,401468503
orl cle 12/2/2022,401468485
phi cle 11/30/2022,401468467
cle tor 11/28/2022,401468458
cle det 11/27/2022,401468450
cle mil 11/16/2022,401468371
nyk bos 12/8/2023,401617579
bos ind 12/4/2023,401607491
phi bos 12/1/2023,401584903
chi bos 11/28/2023,401584141
atl bos 11/26/2023,401584874
bos orl 11/24/2023,401584131
mil bos 11/22/2023,401584856
bos cha 11/20/2023,401584845
bos mem 11/19/2023,401584841
bos tor 11/17/2023,401584119
bos phi 11/15/2023,401584822
nyk bos 11/13/2023,401584816
tor bos 11/11/2023,401584802
bkn bos 11/10/2023,401584098
bos phi 11/8/2023,401584787
bos min 11/6/2023,401584782
bos bkn 11/4/2023,401584764
ind bos 11/1/2023,401584746
bos wsh 10/30/2023,401584731
bos nyk 10/25/2023,401584693
tor bos 4/7/2023,401469361
bos phi 4/4/2023,401469336
uta bos 3/31/2023,401469307
bos mil 3/30/2023,401469301
bos wsh 3/28/2023,401469285
ind bos 3/24/2023,401469252
bos sac 3/21/2023,401469236
bos uta 3/18/2023,401469217
bos por 3/17/2023,401469208
bos min 3/15/2023,401469194
bos hou 3/13/2023,401469179
bos atl 3/11/2023,401469163
por bos 3/8/2023,401469141
nyk bos 3/5/2023,401469124
bkn bos 3/3/2023,401469103
bos nyk 2/27/2023,401469076
bos phi 2/25/2023,401469063
bos ind 2/23/2023,401469042
det bos 2/15/2023,401469032
mem bos 2/12/2023,401469010
cha bos 2/10/2023,401468993
phi bos 2/8/2023,401468979
bos det 2/6/2023,401468963
phx bos 2/3/2023,401468943
bkn bos 2/1/2023,401468927
nyk bos 1/26/2023,401468885
bos orl 1/23/2023,401468862
gsw bos 1/19/2023,401468834
bos cha 1/16/2023,401468811
bos cha 1/14/2023,401468797
bos bkn 1/12/2023,401468782
nop bos 1/11/2023,401468776
chi bos 1/9/2023,401468761
bos sas 1/7/2023,401468746
bos dal 1/5/2023,401468732
bos okc 1/3/2023,401468717
bos den 1/1/2023,401468704
hou bos 12/27/2022,401468662
okc cle 10/27/2023,401584709
cle ind 10/20/2023,401591934
mrc cle 10/16/2023,401591912
orl cle 10/12/2023,401591893
cle atl 10/10/2023,401591883
cle nyk 11/1/2023,401584748
phx lal 10/19/2023,401591931
mil lal 10/15/2023,401591909
gsw lal 10/13/2023,401591902
sac lal 10/11/2023,401591892
bkn lal 10/9/2023,401591880
lal gsw 10/7/2023,401591871
uta lal 11/21/2023,401584130
por lal 11/12/2023,401584815
dal mem 12/11/2023,401584927
dal por 12/8/2023,401616480
uta dal 12/6/2023,401616467
okc dal 12/2/2023,401584915
mem dal 12/1/2023,401584905
dal lac 11/25/2023,401584872
dal mil 11/18/2023,401584833
dal wsh 11/15/2023,401584820
dal nop 11/14/2023,401584110
dal nop 11/12/2023,401584811
lac dal 11/10/2023,401584102
chi dal 11/1/2023,401584752
dal mem 10/30/2023,401584734
bkn dal 10/27/2023,401584712
dal sas 10/25/2023,401584701
det dal 10/20/2023,401591938
min dal 10/7/2023,401591870
min dal 10/5/2023,401591869
hou dal 11/28/2023,401584147
sac dal 11/19/2023,401584840
tor dal 11/8/2023,401584796
dal orl 11/6/2023,401584775
cha dal 11/5/2023,401584771
den atl 12/11/2023,401584924
uta den 10/30/2023,401584738
den chi 10/12/2023,401591898
min chi 10/19/2023,401591929
chi den 10/15/2023,401591910
chi mil 10/8/2023,401591872
chi mil 12/11/2023,401584928
chi sas 12/8/2023,401616477
cha chi 12/6/2023,401616465
nop chi 12/2/2023,401584913
mil chi 11/30/2023,401584897
chi bkn 11/26/2023,401584878
chi tor 11/24/2023,401584134
chi okc 11/22/2023,401584862
orl chi 11/17/2023,401584121
orl chi 11/15/2023,401584824
chi mil 11/13/2023,401584818
det chi 11/12/2023,401584809
phx chi 11/8/2023,401584790
uta chi 11/6/2023,401584780
bkn chi 11/3/2023,401584092
chi ind 10/30/2023,401584730
chi det 10/28/2023,401584716
tor chi 10/27/2023,401584710
okc chi 10/25/2023,401584698
gsw okc 12/8/2023,401616476
por gsw 12/6/2023,401616468
gsw lac 12/2/2023,401584908
lac gsw 11/30/2023,401584901
gsw sac 11/28/2023,401584148
sas gsw 11/24/2023,401584139
gsw phx 11/22/2023,401584864
hou gsw 11/20/2023,401584852
okc gsw 11/18/2023,401584835
min gsw 11/12/2023,401584814
gsw det 11/6/2023,401584773
gsw okc 11/3/2023,401584093
sac gsw 11/1/2023,401584754
gsw nop 10/30/2023,401584736
gsw hou 10/29/2023,401584724
gsw sac 10/27/2023,401584715
phx gsw 10/24/2023,401584690
min gsw 11/14/2023,401584113
okc gsw 11/16/2023,401584829
gsw sac 10/15/2023,401591911
mem phx 12/2/2023,401584916
phx mem 11/24/2023,401584132
por phx 11/21/2023,401584129
phx uta 11/19/2023,401584842
phx uta 11/17/2023,401584123
min phx 11/15/2023,401584825
por lac 12/11/2023,401584932
lac uta 12/8/2023,401616479
lac sac 11/29/2023,401584892
nop lac 11/24/2023,401584140
lac sas 11/22/2023,401584863
lac sas 11/20/2023,401584851
hou lac 11/17/2023,401584125
mem lac 11/12/2023,401584807
lac bkn 11/8/2023,401584788
lac nyk 11/6/2023,401584779
phi mil 4/2/2023,401469329
tor phi 3/31/2023,401469305
dal phi 3/29/2023,401469294
chi phi 3/20/2023,401469227
phi cha 3/17/2023,401469202
wsh phi 3/12/2023,401469171
por phi 3/10/2023,401469153
phi ind 3/6/2023,401469127
phi mil 3/4/2023,401469115
phi dal 3/2/2023,401469098
mem phi 2/23/2023,401469044
hou phi 2/13/2023,401469015
phi bkn 2/11/2023,401469001
nyk phi 2/10/2023,401468992
phi nyk 2/5/2023,401468959
phi sas 2/3/2023,401468946
orl phi 2/1/2023,401468925
orl phi 1/30/2023,401468911
den phi 1/28/2023,401468896
bkn phi 1/25/2023,401468876
phi por 1/19/2023,401468837
phi uta 1/14/2023,401468801
okc phi 1/12/2023,401468781
det phi 1/10/2023,401468767
phi det 1/8/2023,401468751
