CLE CavaliersatORL MagicTODAY 7:10PM			CLE CavaliersatORL MagicTODAY 7:10PM			CLE CavaliersatORL MagicTODAY 7:10PM			CLE CavaliersatORL MagicTODAY 7:10PM		
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Cole Anthony	O 13.5  −125	U 13.5  −105	Cole Anthony	O 4.5  −115	U 4.5  −115	Cole Anthony	O 3.5  +100	U 3.5  −130	Cole Anthony	O 1.5  +180	U 1.5  −220
Darius Garland	O 20.5  −120	U 20.5  −110	Darius Garland	O 2.5  −110	U 2.5  −120	Darius Garland	O 7.5  −140	U 7.5  +110	Darius Garland	O 2.5  +115	U 2.5  −145
Donovan Mitchell	O 28.5  −120	U 28.5  −110	Donovan Mitchell	O 4.5  −105	U 4.5  −125	Donovan Mitchell	O 4.5  +135	U 4.5  −180	Donovan Mitchell	O 3.5  −120	U 3.5  −110
Evan Mobley	O 17.5  −125	U 17.5  −105	Evan Mobley	O 8.5  −140	U 8.5  +110	Evan Mobley	O 2.5  −155	U 2.5  +125	Evan Mobley	O 0.5  +220	U 0.5  −280
Franz Wagner	O 17.5  −105	U 17.5  −125	Franz Wagner	O 4.5  −115	U 4.5  −115	Franz Wagner	O 3.5  −115	U 3.5  −115	Franz Wagner	O 1.5  +105	U 1.5  −135
Gary Harris	O 7.5  −115	U 7.5  −115	Jalen Suggs	O 2.5  −150	U 2.5  +120	Jalen Suggs	O 2.5  +155	U 2.5  −190	Gary Harris	O 1.5  −110	U 1.5  −120
Jalen Suggs	O 9.5  −110	U 9.5  −120	Jarrett Allen	O 10.5  +115	U 10.5  −145	Markelle Fultz	O 5.5  −120	U 5.5  −110	Jalen Suggs	O 0.5  −195	U 0.5  +160
Jarrett Allen	O 13.5  −115	U 13.5  −115	Markelle Fultz	O 3.5  −140	U 3.5  +110	Paolo Banchero	O 3.5  +100	U 3.5  −130	Markelle Fultz	O 0.5  +165	U 0.5  −205
Markelle Fultz	O 13.5  −130	U 13.5  +100	Paolo Banchero	O 7.5  −120	U 7.5  −110	MIL BucksatWAS WizardsTODAY 7:10PM			Paolo Banchero	O 1.5  +190	U 1.5  −235
Paolo Banchero	O 19.5  −120	U 19.5  −110	Wendell Carter Jr.	O 9.5  +110	U 9.5  −140	PLAYER	OVER	UNDER	Wendell Carter Jr.	O 1.5  +125	U 1.5  −155
Wendell Carter Jr.	O 14.5  +100	U 14.5  −130	MIL BucksatWAS WizardsTODAY 7:10PM			Giannis Antetokounmpo	O 6.5  −105	U 6.5  −125	MIL BucksatWAS WizardsTODAY 7:10PM		
MIL BucksatWAS WizardsTODAY 7:10PM			PLAYER	OVER	UNDER	Jrue Holiday	O 7.5  −115	U 7.5  −115	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	Brook Lopez	O 6.5  −135	U 6.5  +105	MIA HeatatDET PistonsTODAY 7:10PM			Brook Lopez	O 1.5  +135	U 1.5  −165
Brook Lopez	O 17.5  −110	U 17.5  −120	Corey Kispert	O 3.5  +100	U 3.5  −130	PLAYER	OVER	UNDER	Corey Kispert	O 3.5  −120	U 3.5  −110
Corey Kispert	O 17.5  −115	U 17.5  −115	Daniel Gafford	O 7.5  −120	U 7.5  −110	Bam Adebayo	O 3.5  +105	U 3.5  −135	Giannis Antetokounmpo	O 0.5  −130	U 0.5  +100
Giannis Antetokounmpo	O 30.5  −115	U 30.5  −115	Giannis Antetokounmpo	O 11.5  −115	U 11.5  −115	Gabe Vincent	O 2.5  +145	U 2.5  −180	Jrue Holiday	O 2.5  +140	U 2.5  −175
Jrue Holiday	O 18.5  −105	U 18.5  −125	Jrue Holiday	O 4.5  +100	U 4.5  −130	Jaden Ivey	O 6.5  +125	U 6.5  −155	Pat Connaughton	O 1.5  −150	U 1.5  +120
Pat Connaughton	O 8.5  −115	U 8.5  −115	Pat Connaughton	O 4.5  −115	U 4.5  −115	Jimmy Butler	O 5.5  −125	U 5.5  −105	MIA HeatatDET PistonsTODAY 7:10PM		
MIA HeatatDET PistonsTODAY 7:10PM			MIA HeatatDET PistonsTODAY 7:10PM			Killian Hayes	O 6.5  +100	U 6.5  −130	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Tyler Herro	O 3.5  −140	U 3.5  +110	Eugene Omoruyi	O 1.5  +125	U 1.5  −155
Bam Adebayo	O 18.5  −110	U 18.5  −120	Bam Adebayo	O 8.5  −130	U 8.5  +100	TOR RaptorsatCHA HornetsTODAY 7:10PM			Gabe Vincent	O 1.5  −125	U 1.5  −105
Eugene Omoruyi	O 12.5  −130	U 12.5  +100	Eugene Omoruyi	O 4.5  −145	U 4.5  +115	PLAYER	OVER	UNDER	Isaiah Livers	O 1.5  −140	U 1.5  +110
Gabe Vincent	O 8.5  −115	U 8.5  −115	Isaiah Livers	O 4.5  +130	U 4.5  −160	Fred VanVleet	O 8.5  −130	U 8.5  +100	Jaden Ivey	O 2.5  +150	U 2.5  −185
Isaiah Livers	O 9.5  −115	U 9.5  −115	Jaden Ivey	O 3.5  −130	U 3.5  +100	Jakob Poeltl	O 2.5  +120	U 2.5  −150	James Wiseman	O 0.5  +390	U 0.5  −540
Jaden Ivey	O 18.5  −125	U 18.5  −105	Jalen Duren	O 8.5  −135	U 8.5  +105	Pascal Siakam	O 5.5  −125	U 5.5  −105	Jimmy Butler	O 0.5  +125	U 0.5  −155
Jalen Duren	O 9.5  −130	U 9.5  +100	James Wiseman	O 8.5  +105	U 8.5  −135	Scottie Barnes	O 4.5  −125	U 4.5  −105	Killian Hayes	O 0.5  −235	U 0.5  +190
James Wiseman	O 13.5  −115	U 13.5  −115	Jimmy Butler	O 5.5  +125	U 5.5  −155	Svi Mykhailiuk	O 3.5  −120	U 3.5  −110	Tyler Herro	O 3.5  +140	U 3.5  −175
Jimmy Butler	O 24.5  −120	U 24.5  −110	Killian Hayes	O 3.5  +100	U 3.5  −130	MIN TimberwolvesatBKN NetsTODAY 7:40PM			TOR RaptorsatCHA HornetsTODAY 7:10PM		
Killian Hayes	O 12.5  −125	U 12.5  −105	Tyler Herro	O 4.5  −125	U 4.5  −105	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Tyler Herro	O 19.5  −120	U 19.5  −110	TOR RaptorsatCHA HornetsTODAY 7:10PM			Anthony Edwards	O 4.5  +125	U 4.5  −155	Fred VanVleet	O 3.5  +140	U 3.5  −175
TOR RaptorsatCHA HornetsTODAY 7:10PM			PLAYER	OVER	UNDER	Karl-Anthony Towns	O 3.5  −105	U 3.5  −125	Pascal Siakam	O 1.5  +120	U 1.5  −150
PLAYER	OVER	UNDER	Fred VanVleet	O 4.5  +125	U 4.5  −155	Mikal Bridges	O 2.5  −150	U 2.5  +120	Scottie Barnes	O 0.5  −120	U 0.5  −110
Fred VanVleet	O 21.5  −115	U 21.5  −115	Jakob Poeltl	O 10.5  −120	U 10.5  −110	Mike Conley	O 4.5  −155	U 4.5  +125	Svi Mykhailiuk	O 2.5  −110	U 2.5  −120
Jakob Poeltl	O 14.5  −130	U 14.5  +100	Pascal Siakam	O 8.5  −125	U 8.5  −105	Royce O'Neale	O 2.5  −105	U 2.5  −125	MIN TimberwolvesatBKN NetsTODAY 7:40PM		
Pascal Siakam	O 24.5  −105	U 24.5  −125	Scottie Barnes	O 6.5  −130	U 6.5  +100	Spencer Dinwiddie	O 9.5  −105	U 9.5  −125	PLAYER	OVER	UNDER
Scottie Barnes	O 17.5  −105	U 17.5  −125	Svi Mykhailiuk	O 2.5  −175	U 2.5  +140	BOS CelticsatPHI 76ersTODAY 8:00PM			Anthony Edwards	O 2.5  +100	U 2.5  −130
Svi Mykhailiuk	O 15.5  −135	U 15.5  +105	MIN TimberwolvesatBKN NetsTODAY 7:40PM			PLAYER	OVER	UNDER	Cameron Johnson	O 2.5  +115	U 2.5  −145
