PLAYER	OVER	UNDER	Anthony Davis	O 12.5  −135	U 12.5  +105	Wendell Carter Jr.	O 2.5  +140	U 2.5  −175	D'Angelo Russell	O 2.5  −150	U 2.5  +120
Anthony Davis	O 26.5  −130	U 26.5  +100	Austin Reaves	O 2.5  −110	U 2.5  −120	Zach Collins	O 3.5  −130	U 3.5  +100	Dennis Schroder	O 0.5  −180	U 0.5  +145
Austin Reaves	O 11.5  −105	U 11.5  −125	CJ McCollum	O 4.5  −115	U 4.5  −115	NY KnicksatPOR Trail BlazersTODAY 10:10PM			Jarred Vanderbilt	O 0.5  +195	U 0.5  −240
CJ McCollum	O 23.5  −125	U 23.5  −105	D'Angelo Russell	O 3.5  +110	U 3.5  −140	PLAYER	OVER	UNDER	Jonas Valanciunas	O 0.5  +170	U 0.5  −210
D'Angelo Russell	O 20.5  −130	U 20.5  +100	Herbert Jones	O 4.5  −110	U 4.5  −120	Immanuel Quickley	O 4.5  −145	U 4.5  +115	Malik Beasley	O 2.5  +110	U 2.5  −140
Dennis Schroder	O 11.5  −120	U 11.5  −110	Jarred Vanderbilt	O 7.5  +100	U 7.5  −130	Josh Hart	O 3.5  −145	U 3.5  +115	Rui Hachimura	O 0.5  −140	U 0.5  +110
Herbert Jones	O 9.5  −115	U 9.5  −115	Jonas Valanciunas	O 8.5  −135	U 8.5  +105	Julius Randle	O 4.5  −130	U 4.5  +100	Trey Murphy III	O 2.5  −135	U 2.5  +105
Jarred Vanderbilt	O 7.5  −125	U 7.5  −105	Malik Beasley	O 3.5  +115	U 3.5  −145	RJ Barrett	O 2.5  −155	U 2.5  +125	Troy Brown Jr.	O 1.5  +115	U 1.5  −145
Jonas Valanciunas	O 12.5  −105	U 12.5  −125	Rui Hachimura	O 3.5  −155	U 3.5  +125	MIL BucksatPHO SunsTODAY 10:10PM			ORL MagicatSA SpursTODAY 8:10PM		
Malik Beasley	O 11.5  −115	U 11.5  −115	Trey Murphy III	O 4.5  +125	U 4.5  −155	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Rui Hachimura	O 9.5  −120	U 9.5  −110	Troy Brown Jr.	O 3.5  −135	U 3.5  +105	Chris Paul	O 9.5  −115	U 9.5  −115	Devin Vassell	O 2.5  +150	U 2.5  −185
Trey Murphy III	O 16.5  −115	U 16.5  −115	ORL MagicatSA SpursTODAY 8:10PM			Devin Booker	O 5.5  −120	U 5.5  −110	Gary Harris	O 1.5  −190	U 1.5  +155
Troy Brown Jr.	O 7.5  −110	U 7.5  −120	PLAYER	OVER	UNDER	Giannis Antetokounmpo	O 5.5  −150	U 5.5  +120	Markelle Fultz	O 0.5  +160	U 0.5  −195
ORL MagicatSA SpursTODAY 8:10PM			Devin Vassell	O 3.5  −130	U 3.5  +100				Paolo Banchero	O 1.5  +145	U 1.5  −180
PLAYER	OVER	UNDER	Gary Harris	O 2.5  +140	U 2.5  −175				Wendell Carter Jr.	O 1.5  +145	U 1.5  −180
Devin Vassell	O 17.5  −125	U 17.5  −105	Markelle Fultz	O 4.5  +125	U 4.5  −155				Zach Collins	O 1.5  +180	U 1.5  −220
Gary Harris	O 8.5  −120	U 8.5  −110	Paolo Banchero	O 6.5  −130	U 6.5  +100				NY KnicksatPOR Trail BlazersTODAY 10:10PM		
Markelle Fultz	O 15.5  −130	U 15.5  +100	Wendell Carter Jr.	O 9.5  −110	U 9.5  −120				PLAYER	OVER	UNDER
Paolo Banchero	O 21.5  −110	U 21.5  −120	Zach Collins	O 7.5  −125	U 7.5  −105				Immanuel Quickley	O 2.5  −140	U 2.5  +110
Wendell Carter Jr.	O 16.5  −110	U 16.5  −120	NY KnicksatPOR Trail BlazersTODAY 10:10PM						Josh Hart	O 0.5  −165	U 0.5  +135
Zach Collins	O 14.5  −125	U 14.5  −105	PLAYER	OVER	UNDER				Julius Randle	O 3.5  +100	U 3.5  −130
NY KnicksatPOR Trail BlazersTODAY 10:10PM			Immanuel Quickley	O 3.5  −160	U 3.5  +130				Quentin Grimes	O 1.5  −135	U 1.5  +105
PLAYER	OVER	UNDER	Josh Hart	O 6.5  −135	U 6.5  +105				RJ Barrett	O 1.5  −140	U 1.5  +110
Immanuel Quickley	O 19.5  −120	U 19.5  −110	Julius Randle	O 8.5  −110	U 8.5  −120				MIL BucksatPHO SunsTODAY 10:10PM		
Josh Hart	O 10.5  −105	U 10.5  −125	Mitchell Robinson	O 9.5  +100	U 9.5  −130				PLAYER	OVER	UNDER
Julius Randle	O 29.5  −120	U 29.5  −110	Quentin Grimes	O 2.5  +115	U 2.5  −145				Chris Paul	O 1.5  −130	U 1.5  +100
Mitchell Robinson	O 8.5  −115	U 8.5  −115	RJ Barrett	O 4.5  −120	U 4.5  −110				Deandre Ayton	O 0.5  +1000	U 0.5  −2100
Quentin Grimes	O 9.5  −105	U 9.5  −125	MIL BucksatPHO SunsTODAY 10:10PM						Devin Booker	O 2.5  +120	U 2.5  −150
RJ Barrett	O 22.5  −110	U 22.5  −120	PLAYER	OVER	UNDER				Giannis Antetokounmpo	O 0.5  −150	U 0.5  +120
MIL BucksatPHO SunsTODAY 10:10PM			Chris Paul	O 4.5  −115	U 4.5  −115						
PLAYER	OVER	UNDER	Deandre Ayton	O 10.5  −120	U 10.5  −110						
Chris Paul	O 14.5  −105	U 14.5  −125	Devin Booker	O 4.5  −145	U 4.5  +115						
Deandre Ayton	O 17.5  −140	U 17.5  +110	Giannis Antetokounmpo	O 11.5  −125	U 11.5  −105						
Devin Booker	O 29.5  −115	U 29.5  −115									
Giannis Antetokounmpo	O 32.5  −120	U 32.5  −110									
