WAS WizardsatORL MagicTODAY 7:10PM			WAS WizardsatORL MagicTODAY 7:10PM			WAS WizardsatORL MagicTODAY 7:10PM			WAS WizardsatORL MagicTODAY 7:10PM		
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Bradley Beal	O 26.5  −125	U 26.5  −105	Bradley Beal	O 4.5  −130	U 4.5  +100	Bradley Beal	O 6.5  +120	U 6.5  −150	Bradley Beal	O 1.5  −155	U 1.5  +125
Cole Anthony	O 14.5  −105	U 14.5  −125	Cole Anthony	O 4.5  −125	U 4.5  −105	Cole Anthony	O 3.5  −145	U 3.5  +115	Cole Anthony	O 1.5  +115	U 1.5  −145
Daniel Gafford	O 8.5  −120	U 8.5  −110	Daniel Gafford	O 6.5  −105	U 6.5  −125	Franz Wagner	O 3.5  −115	U 3.5  −115	Franz Wagner	O 1.5  −130	U 1.5  +100
Franz Wagner	O 17.5  −125	U 17.5  −105	Franz Wagner	O 4.5  +115	U 4.5  −145	Kristaps Porzingis	O 2.5  −130	U 2.5  +100	Gary Harris	O 1.5  −160	U 1.5  +130
Gary Harris	O 8.5  +100	U 8.5  −130	Kristaps Porzingis	O 8.5  −115	U 8.5  −115	Markelle Fultz	O 6.5  +120	U 6.5  −150	Kristaps Porzingis	O 2.5  +130	U 2.5  −160
Kristaps Porzingis	O 23.5  −115	U 23.5  −115	Markelle Fultz	O 4.5  +100	U 4.5  −130	Monte Morris	O 4.5  −135	U 4.5  +105	Markelle Fultz	O 0.5  +145	U 0.5  −180
Markelle Fultz	O 16.5  −110	U 16.5  −120	Monte Morris	O 3.5  +100	U 3.5  −130	Paolo Banchero	O 3.5  −115	U 3.5  −115	Monte Morris	O 1.5  +125	U 1.5  −155
Monte Morris	O 9.5  −125	U 9.5  −105	Paolo Banchero	O 6.5  −135	U 6.5  +105	Wendell Carter Jr.	O 2.5  +120	U 2.5  −150	Paolo Banchero	O 1.5  +180	U 1.5  −220
Paolo Banchero	O 20.5  −120	U 20.5  −110	Wendell Carter Jr.	O 8.5  −140	U 8.5  +110	CLE CavaliersatBKN NetsTODAY 7:40PM			Wendell Carter Jr.	O 1.5  +105	U 1.5  −135
Wendell Carter Jr.	O 16.5  −105	U 16.5  −125	CLE CavaliersatBKN NetsTODAY 7:40PM			PLAYER	OVER	UNDER	CLE CavaliersatBKN NetsTODAY 7:40PM		
CLE CavaliersatBKN NetsTODAY 7:40PM			PLAYER	OVER	UNDER	Darius Garland	O 7.5  +115	U 7.5  −145	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	Cameron Johnson	O 4.5  −130	U 4.5  +100	Donovan Mitchell	O 3.5  −165	U 3.5  +135	Cameron Johnson	O 2.5  +100	U 2.5  −130
Cameron Johnson	O 15.5  +105	U 15.5  −135	Darius Garland	O 2.5  −130	U 2.5  +100	Evan Mobley	O 2.5  −110	U 2.5  −120	Darius Garland	O 2.5  +130	U 2.5  −160
Darius Garland	O 21.5  −115	U 21.5  −115	Donovan Mitchell	O 4.5  +105	U 4.5  −135	Mikal Bridges	O 2.5  +105	U 2.5  −135	Donovan Mitchell	O 2.5  −145	U 2.5  +115
Donovan Mitchell	O 26.5  −115	U 26.5  −115	Evan Mobley	O 9.5  +115	U 9.5  −145	Spencer Dinwiddie	O 7.5  −135	U 7.5  +105	Evan Mobley	O 0.5  +225	U 0.5  −285
Evan Mobley	O 17.5  −120	U 17.5  −110	Isaac Okoro	O 2.5  +105	U 2.5  −135	DET PistonsatATL HawksTODAY 7:40PM			Isaac Okoro	O 0.5  −210	U 0.5  +170
Isaac Okoro	O 7.5  +100	U 7.5  −130	Mikal Bridges	O 3.5  −155	U 3.5  +125	PLAYER	OVER	UNDER	Mikal Bridges	O 2.5  −110	U 2.5  −120
Mikal Bridges	O 24.5  −125	U 24.5  −105	Nicolas Claxton	O 10.5  +100	U 10.5  −130	Jaden Ivey	O 5.5  +100	U 5.5  −130	Spencer Dinwiddie	O 2.5  +140	U 2.5  −175
Nicolas Claxton	O 11.5  −120	U 11.5  −110	Spencer Dinwiddie	O 3.5  −120	U 3.5  −110	Killian Hayes	O 7.5  +120	U 7.5  −150	DET PistonsatATL HawksTODAY 7:40PM		
Spencer Dinwiddie	O 17.5  −105	U 17.5  −125	DET PistonsatATL HawksTODAY 7:40PM			Trae Young	O 10.5  −140	U 10.5  +110	PLAYER	OVER	UNDER
DET PistonsatATL HawksTODAY 7:40PM			PLAYER	OVER	UNDER	SA SpursatNO PelicansTODAY 8:10PM			De'Andre Hunter	O 1.5  +130	U 1.5  −160
PLAYER	OVER	UNDER	Clint Capela	O 11.5  −120	U 11.5  −110	PLAYER	OVER	UNDER	Jaden Ivey	O 1.5  −130	U 1.5  +100
Clint Capela	O 11.5  −115	U 11.5  −115	De'Andre Hunter	O 4.5  +110	U 4.5  −140	Brandon Ingram	O 5.5  −140	U 5.5  +110	James Wiseman	O 0.5  +340	U 0.5  −450
De'Andre Hunter	O 15.5  −130	U 15.5  +100	Jaden Ivey	O 3.5  −155	U 3.5  +125	CJ McCollum	O 6.5  −105	U 6.5  −125	John Collins	O 0.5  −205	U 0.5  +165
Jaden Ivey	O 17.5  −125	U 17.5  −105	James Wiseman	O 9.5  −145	U 9.5  +115	Herbert Jones	O 2.5  +100	U 2.5  −130	Killian Hayes	O 0.5  −235	U 0.5  +190
James Wiseman	O 15.5  −125	U 15.5  −105	John Collins	O 5.5  −130	U 5.5  +100	Josh Richardson	O 2.5  +130	U 2.5  −160	Marvin Bagley	O 0.5  +200	U 0.5  −250
John Collins	O 12.5  −130	U 12.5  +100	Killian Hayes	O 3.5  +105	U 3.5  −135	Malaki Branham	O 2.5  −125	U 2.5  −105	Trae Young	O 2.5  +115	U 2.5  −145
Killian Hayes	O 13.5  +100	U 13.5  −130	Marvin Bagley	O 8.5  −135	U 8.5  +105	Sandro Mamukelashvili	O 2.5  +155	U 2.5  −190	SA SpursatNO PelicansTODAY 8:10PM		
Marvin Bagley	O 15.5  −105	U 15.5  −125	Onyeka Okongwu	O 7.5  −110	U 7.5  −120	Tre Jones	O 5.5  +100	U 5.5  −130	PLAYER	OVER	UNDER
