T.J. McConnell	O 12.5  +100	U 12.5  −130	T.J. McConnell	O 4.5  +130	U 4.5  −160	Luka Doncic	O 7.5  −125	U 7.5  −105	T.J. McConnell	O 0.5  +120	U 0.5  −150
DAL MavericksatPHI 76ersTODAY 7:40PM			DAL MavericksatPHI 76ersTODAY 7:40PM			HOU RocketsatBKN NetsTODAY 7:40PM			DAL MavericksatPHI 76ersTODAY 7:40PM		
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Kyrie Irving	O 24.5  −105	U 24.5  −125	Kyrie Irving	O 4.5  +100	U 4.5  −130	Alperen Sengun	O 3.5  +110	U 3.5  −140	Kyrie Irving	O 2.5  −130	U 2.5  +100
Luka Doncic	O 30.5  −145	U 30.5  +115	Luka Doncic	O 7.5  −145	U 7.5  +115	Jalen Green	O 2.5  −175	U 2.5  +140	Luka Doncic	O 2.5  −145	U 2.5  +115
Reggie Bullock	O 7.5  −110	U 7.5  −120	Reggie Bullock	O 3.5  +105	U 3.5  −135	Kevin Porter Jr.	O 5.5  −115	U 5.5  −115	Reggie Bullock	O 1.5  −160	U 1.5  +130
HOU RocketsatBKN NetsTODAY 7:40PM			HOU RocketsatBKN NetsTODAY 7:40PM			Mikal Bridges	O 2.5  −125	U 2.5  −105	HOU RocketsatBKN NetsTODAY 7:40PM		
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Royce O'Neale	O 2.5  +115	U 2.5  −145	PLAYER	OVER	UNDER
Alperen Sengun	O 13.5  −125	U 13.5  −105	Alperen Sengun	O 8.5  +105	U 8.5  −135	Spencer Dinwiddie	O 8.5  −135	U 8.5  +105	Alperen Sengun	O 0.5  +275	U 0.5  −355
Cameron Johnson	O 15.5  −110	U 15.5  −120	Cameron Johnson	O 4.5  +125	U 4.5  −155	MIA HeatatNY KnicksTODAY 7:40PM			Cameron Johnson	O 2.5  −105	U 2.5  −125
Dorian Finney-Smith	O 6.5  −130	U 6.5  +100	Dorian Finney-Smith	O 4.5  +115	U 4.5  −145	PLAYER	OVER	UNDER	Dorian Finney-Smith	O 1.5  +115	U 1.5  −145
Jabari Smith	O 13.5  −130	U 13.5  +100	Jabari Smith	O 7.5  +120	U 7.5  −150	Bam Adebayo	O 3.5  +140	U 3.5  −175	Jabari Smith	O 1.5  +125	U 1.5  −155
Jalen Green	O 21.5  −130	U 21.5  +100	Jalen Green	O 2.5  −175	U 2.5  +140	Jimmy Butler	O 5.5  −110	U 5.5  −120	Jalen Green	O 2.5  +120	U 2.5  −150
Kenyon Martin Jr.	O 14.5  −105	U 14.5  −125	Kenyon Martin Jr.	O 5.5  −120	U 5.5  −110	Julius Randle	O 4.5  +100	U 4.5  −130	Kenyon Martin Jr.	O 0.5  −140	U 0.5  +110
Kevin Porter Jr.	O 16.5  −120	U 16.5  −110	Kevin Porter Jr.	O 5.5  +125	U 5.5  −155	RJ Barrett	O 2.5  −150	U 2.5  +120	Kevin Porter Jr.	O 1.5  −190	U 1.5  +155
Mikal Bridges	O 26.5  −135	U 26.5  +105	Mikal Bridges	O 3.5  −135	U 3.5  +105	Tyler Herro	O 3.5  −145	U 3.5  +115	Mikal Bridges	O 2.5  −135	U 2.5  +105
Nicolas Claxton	O 11.5  −140	U 11.5  +110	Nicolas Claxton	O 9.5  +105	U 9.5  −135	LA LakersatCHI BullsTODAY 8:10PM			Royce O'Neale	O 1.5  −135	U 1.5  +105
Royce O'Neale	O 7.5  −115	U 7.5  −115	Royce O'Neale	O 4.5  +110	U 4.5  −140	PLAYER	OVER	UNDER	Spencer Dinwiddie	O 2.5  +130	U 2.5  −160
Spencer Dinwiddie	O 18.5  −125	U 18.5  −105	Spencer Dinwiddie	O 3.5  −110	U 3.5  −120	Anthony Davis	O 2.5  +115	U 2.5  −145	Tari Eason	O 0.5  −125	U 0.5  −105
Tari Eason	O 11.5  −110	U 11.5  −120	Tari Eason	O 6.5  −135	U 6.5  +105	DeMar DeRozan	O 5.5  +120	U 5.5  −150	MIA HeatatNY KnicksTODAY 7:40PM		
MIA HeatatNY KnicksTODAY 7:40PM			MIA HeatatNY KnicksTODAY 7:40PM			LeBron James	O 5.5  +110	U 5.5  −140	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Nikola Vucevic	O 2.5  −160	U 2.5  +130	Jimmy Butler	O 0.5  +110	U 0.5  −140
Bam Adebayo	O 18.5  +100	U 18.5  −130	Bam Adebayo	O 7.5  −120	U 7.5  −110	Patrick Beverley	O 2.5  −155	U 2.5  +125	Julius Randle	O 2.5  −175	U 2.5  +140
Jimmy Butler	O 23.5  −130	U 23.5  +100	Jimmy Butler	O 5.5  −130	U 5.5  +100	Zach LaVine	O 4.5  +110	U 4.5  −140	Quentin Grimes	O 2.5  +140	U 2.5  −175
Julius Randle	O 26.5  −110	U 26.5  −120	Julius Randle	O 8.5  +115	U 8.5  −145	LA ClippersatMEM GrizzliesTODAY 8:10PM			RJ Barrett	O 1.5  −135	U 1.5  +105
Mitchell Robinson	O 6.5  +105	U 6.5  −135	Mitchell Robinson	O 8.5  +100	U 8.5  −130	PLAYER	OVER	UNDER	Tyler Herro	O 3.5  +130	U 3.5  −160
Quentin Grimes	O 9.5  −130	U 9.5  +100	Quentin Grimes	O 2.5  −130	U 2.5  +100	Desmond Bane	O 3.5  −140	U 3.5  +110	LA LakersatCHI BullsTODAY 8:10PM		
RJ Barrett	O 19.5  −110	U 19.5  −120	RJ Barrett	O 4.5  −125	U 4.5  −105	Dillon Brooks	O 2.5  +150	U 2.5  −185	PLAYER	OVER	UNDER
Tyler Herro	O 19.5  −120	U 19.5  −110	Tyler Herro	O 4.5  −145	U 4.5  +115	Eric Gordon	O 2.5  −105	U 2.5  −125	Anthony Davis	O 0.5  +200	U 0.5  −250
LA LakersatCHI BullsTODAY 8:10PM			LA LakersatCHI BullsTODAY 8:10PM			Ja Morant	O 7.5  +115	U 7.5  −145	DeMar DeRozan	O 0.5  −140	U 0.5  +110
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Kawhi Leonard	O 4.5  +115	U 4.5  −145	LeBron James	O 1.5  −185	U 1.5  +150
Anthony Davis	O 24.5  −130	U 24.5  +100	Anthony Davis	O 11.5  −130	U 11.5  +100	Russell Westbrook	O 7.5  −105	U 7.5  −125	Nikola Vucevic	O 1.5  +160	U 1.5  −195
DeMar DeRozan	O 22.5  −120	U 22.5  −110	DeMar DeRozan	O 5.5  +125	U 5.5  −155	DET PistonsatOKC ThunderTODAY 8:10PM			Patrick Beverley	O 1.5  +165	U 1.5  −205
LeBron James	O 24.5  −120	U 24.5  −110	LeBron James	O 7.5  −130	U 7.5  +100	PLAYER	OVER	UNDER	Zach LaVine	O 2.5  +110	U 2.5  −140
Nikola Vucevic	O 16.5  +100	U 16.5  −130	Nikola Vucevic	O 10.5  −110	U 10.5  −120	Jaden Ivey	O 5.5  −125	U 5.5  −105	LA ClippersatMEM GrizzliesTODAY 8:10PM		
Patrick Beverley	O 6.5  −120	U 6.5  −110	Patrick Beverley	O 4.5  −105	U 4.5  −125	Killian Hayes	O 7.5  +105	U 7.5  −135	PLAYER	OVER	UNDER
Zach LaVine	O 26.5  −125	U 26.5  −105	Zach LaVine	O 4.5  +115	U 4.5  −145	Shai Gilgeous-Alexander	O 5.5  +110	U 5.5  −140	Desmond Bane	O 2.5  −130	U 2.5  +100
LA ClippersatMEM GrizzliesTODAY 8:10PM			LA ClippersatMEM GrizzliesTODAY 8:10PM			UTA JazzatSA SpursTODAY 8:10PM			Dillon Brooks	O 1.5  −130	U 1.5  +100
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Eric Gordon	O 2.5  +150	U 2.5  −185
Desmond Bane	O 21.5  −105	U 21.5  −125	Desmond Bane	O 4.5  −130	U 4.5  +100	Kelly Olynyk	O 4.5  −110	U 4.5  −120	Ja Morant	O 1.5  +135	U 1.5  −165
Dillon Brooks	O 10.5  −120	U 10.5  −110	Dillon Brooks	O 2.5  −130	U 2.5  +100	Malaki Branham	O 2.5  +120	U 2.5  −150	Jaren Jackson Jr.	O 1.5  +115	U 1.5  −145
Eric Gordon	O 12.5  −130	U 12.5  +100	Ivica Zubac	O 8.5  −125	U 8.5  −105	Talen Horton-Tucker	O 5.5  −135	U 5.5  +105	Kawhi Leonard	O 2.5  +125	U 2.5  −155
Ivica Zubac	O 10.5  +100	U 10.5  −130	Ja Morant	O 5.5  +105	U 5.5  −135	Tre Jones	O 6.5  +120	U 6.5  −150	Nicolas Batum	O 2.5  +115	U 2.5  −145
Ja Morant	O 26.5  −105	U 26.5  −125	Jaren Jackson Jr.	O 7.5  +120	U 7.5  −150	Zach Collins	O 3.5  −105	U 3.5  −125	Russell Westbrook	O 1.5  +175	U 1.5  −215
Jaren Jackson Jr.	O 18.5  −110	U 18.5  −120	Kawhi Leonard	O 6.5  −130	U 6.5  +100	MIN TimberwolvesatPHO SunsTODAY 10:10PM			Xavier Tillman	O 0.5  +1300	U 0.5  −4000
Kawhi Leonard	O 26.5  −125	U 26.5  −105	Nicolas Batum	O 4.5  +115	U 4.5  −145	PLAYER	OVER	UNDER	DET PistonsatOKC ThunderTODAY 8:10PM		
Nicolas Batum	O 8.5  −125	U 8.5  −105	Russell Westbrook	O 5.5  −115	U 5.5  −115	Anthony Edwards	O 3.5  −140	U 3.5  +110	PLAYER	OVER	UNDER
Russell Westbrook	O 15.5  −105	U 15.5  −125	Xavier Tillman	O 6.5  −140	U 6.5  +110	Chris Paul	O 8.5  −140	U 8.5  +110	Isaiah Livers	O 1.5  −155	U 1.5  +125
Xavier Tillman	O 9.5  −105	U 9.5  −125	DET PistonsatOKC ThunderTODAY 8:10PM			Devin Booker	O 5.5  +115	U 5.5  −145	Jaden Ivey	O 1.5  −190	U 1.5  +155
DET PistonsatOKC ThunderTODAY 8:10PM			PLAYER	OVER	UNDER	Karl-Anthony Towns	O 3.5  −125	U 3.5  −105	James Wiseman	O 0.5  +280	U 0.5  −360
PLAYER	OVER	UNDER	Isaiah Livers	O 3.5  −145	U 3.5  +115	Kevin Durant	O 3.5  −145	U 3.5  +115	Killian Hayes	O 1.5  +180	U 1.5  −220
Isaiah Livers	O 9.5  −125	U 9.5  −105	Jaden Ivey	O 3.5  −140	U 3.5  +110	Mike Conley	O 4.5  −135	U 4.5  +105	Marvin Bagley	O 0.5  −135	U 0.5  +105
Jaden Ivey	O 18.5  −130	U 18.5  +100	Jalen Duren	O 8.5  −115	U 8.5  −115	SAC KingsatPOR Trail BlazersTODAY 10:10PM			Shai Gilgeous-Alexander	O 0.5  −160	U 0.5  +130
Jalen Duren	O 9.5  −125	U 9.5  −105	James Wiseman	O 8.5  −110	U 8.5  −120	PLAYER	OVER	UNDER	UTA JazzatSA SpursTODAY 8:10PM		
James Wiseman	O 13.5  −125	U 13.5  −105	Killian Hayes	O 3.5  +140	U 3.5  −175	De'Aaron Fox	O 5.5  −125	U 5.5  −105	PLAYER	OVER	UNDER
Killian Hayes	O 13.5  −115	U 13.5  −115	Marvin Bagley	O 8.5  −115	U 8.5  −115	Domantas Sabonis	O 7.5  +120	U 7.5  −150	Doug McDermott	O 1.5  −160	U 1.5  +130
Marvin Bagley	O 15.5  −125	U 15.5  −105	Shai Gilgeous-Alexander	O 5.5  +110	U 5.5  −140	Drew Eubanks	O 2.5  +110	U 2.5  −140	Keita Bates-Diop	O 0.5  −220	U 0.5  +180
Shai Gilgeous-Alexander	O 31.5  −105	U 31.5  −125	UTA JazzatSA SpursTODAY 8:10PM			Kevin Huerter	O 2.5  −165	U 2.5  +135	Kelly Olynyk	O 1.5  +110	U 1.5  −140
UTA JazzatSA SpursTODAY 8:10PM			PLAYER	OVER	UNDER	Malik Monk	O 3.5  +100	U 3.5  −130	Malaki Branham	O 1.5  +115	U 1.5  −145
PLAYER	OVER	UNDER	Doug McDermott	O 2.5  −105	U 2.5  −125	Nassir Little	O 2.5  +120	U 2.5  −150	Ochai Agbaji	O 2.5  +100	U 2.5  −130
Doug McDermott	O 10.5  −110	U 10.5  −120	Keita Bates-Diop	O 5.5  +120	U 5.5  −150	Shaedon Sharpe	O 2.5  −140	U 2.5  +110	Sandro Mamukelashvili	O 0.5  −230	U 0.5  +185
Keita Bates-Diop	O 11.5  −115	U 11.5  −115	Kelly Olynyk	O 7.5  −105	U 7.5  −125				Talen Horton-Tucker	O 1.5  +110	U 1.5  −140
Kelly Olynyk	O 15.5  −105	U 15.5  −125	Malaki Branham	O 4.5  +105	U 4.5  −135				Tre Jones	O 0.5  +125	U 0.5  −155
Malaki Branham	O 14.5  −105	U 14.5  −125	Ochai Agbaji	O 3.5  +125	U 3.5  −155				Zach Collins	O 1.5  +140	U 1.5  −175
Ochai Agbaji	O 14.5  −110	U 14.5  −120	Sandro Mamukelashvili	O 6.5  +120	U 6.5  −150				MIN TimberwolvesatPHO SunsTODAY 10:10PM		
Sandro Mamukelashvili	O 9.5  +100	U 9.5  −130	Talen Horton-Tucker	O 5.5  +120	U 5.5  −150				PLAYER	OVER	UNDER
Talen Horton-Tucker	O 16.5  −115	U 16.5  −115	Tre Jones	O 3.5  −125	U 3.5  −105				Anthony Edwards	O 2.5  +130	U 2.5  −160
Tre Jones	O 12.5  −130	U 12.5  +100	Walker Kessler	O 11.5  −115	U 11.5  −115				Chris Paul	O 1.5  +110	U 1.5  −140
Walker Kessler	O 14.5  −120	U 14.5  −110	Zach Collins	O 8.5  +110	U 8.5  −140				Deandre Ayton	O 0.5  +1100	U 0.5  −2500
Zach Collins	O 16.5  −115	U 16.5  −115	MIN TimberwolvesatPHO SunsTODAY 10:10PM						Devin Booker	O 1.5  −190	U 1.5  +155
MIN TimberwolvesatPHO SunsTODAY 10:10PM			PLAYER	OVER	UNDER				Karl-Anthony Towns	O 1.5  −140	U 1.5  +110
PLAYER	OVER	UNDER	Anthony Edwards	O 4.5  −130	U 4.5  +100				Kevin Durant	O 1.5  −130	U 1.5  +100
Anthony Edwards	O 21.5  −140	U 21.5  +110	Chris Paul	O 4.5  −110	U 4.5  −120				Mike Conley	O 1.5  −150	U 1.5  +120
Chris Paul	O 12.5  +105	U 12.5  −135	Deandre Ayton	O 9.5  −120	U 9.5  −110				SAC KingsatPOR Trail BlazersTODAY 10:10PM		
Deandre Ayton	O 15.5  −110	U 15.5  −120	Devin Booker	O 4.5  −155	U 4.5  +125				PLAYER	OVER	UNDER
Devin Booker	O 27.5  −125	U 27.5  −105	Karl-Anthony Towns	O 6.5  −130	U 6.5  +100				De'Aaron Fox	O 1.5  −130	U 1.5  +100
Karl-Anthony Towns	O 18.5  −135	U 18.5  +105	Kevin Durant	O 5.5  −155	U 5.5  +125				Domantas Sabonis	O 0.5  +250	U 0.5  −320
Kevin Durant	O 22.5  −125	U 22.5  −105	Mike Conley	O 2.5  −105	U 2.5  −125				Drew Eubanks	O 0.5  +750	U 0.5  −1300
Mike Conley	O 11.5  −110	U 11.5  −120	Rudy Gobert	O 10.5  −140	U 10.5  +110				Harrison Barnes	O 1.5  −110	U 1.5  −120
Rudy Gobert	O 12.5  −130	U 12.5  +100	SAC KingsatPOR Trail BlazersTODAY 10:10PM						Keegan Murray	O 2.5  −120	U 2.5  −110
SAC KingsatPOR Trail BlazersTODAY 10:10PM			PLAYER	OVER	UNDER				Kevin Huerter	O 2.5  −115	U 2.5  −115
PLAYER	OVER	UNDER	De'Aaron Fox	O 3.5  −165	U 3.5  +135				Malik Monk	O 1.5  −150	U 1.5  +120
De'Aaron Fox	O 24.5  −120	U 24.5  −110	Domantas Sabonis	O 12.5  −120	U 12.5  −110				Matisse Thybulle	O 1.5  −110	U 1.5  −120
Domantas Sabonis	O 19.5  −115	U 19.5  −115	Drew Eubanks	O 6.5  −145	U 6.5  +115				Nassir Little	O 2.5  +115	U 2.5  −145
Drew Eubanks	O 10.5  −110	U 10.5  −120	Harrison Barnes	O 4.5  −150	U 4.5  +120				Shaedon Sharpe	O 2.5  −130	U 2.5  +100
Harrison Barnes	O 15.5  −115	U 15.5  −115	Keegan Murray	O 5.5  +105	U 5.5  −135				Trey Lyles	O 1.5  +165	U 1.5  −205
Keegan Murray	O 12.5  −110	U 12.5  −120	Kevin Huerter	O 3.5  −135	U 3.5  +105						
Kevin Huerter	O 14.5  −130	U 14.5  +100	Malik Monk	O 2.5  −150	U 2.5  +120						
Malik Monk	O 12.5  −125	U 12.5  −105	Matisse Thybulle	O 3.5  +125	U 3.5  −155						
Matisse Thybulle	O 8.5  −115	U 8.5  −115	Nassir Little	O 4.5  −110	U 4.5  −120						
Nassir Little	O 14.5  −150	U 14.5  +120	Shaedon Sharpe	O 4.5  −125	U 4.5  −105						
Shaedon Sharpe	O 20.5  −130	U 20.5  +100	Trey Lyles	O 4.5  −145	U 4.5  +115						
Trey Lyles	O 9.5  −105	U 9.5  −125									
