Dorian Finney-Smith	O 8.5  −105	U 8.5  −125	Dorian Finney-Smith	O 4.5  −140	U 4.5  +110	Nicolas Claxton	O 2.5  +145	U 2.5  −180	Isaiah Livers	O 1.5  −145	U 1.5  +115
Isaiah Livers	O 9.5  −130	U 9.5  +100	Isaiah Livers	O 3.5  −165	U 3.5  +135	Spencer Dinwiddie	O 9.5  +115	U 9.5  −145	Jaden Ivey	O 2.5  +150	U 2.5  −185
Jaden Ivey	O 19.5  −110	U 19.5  −120	Jaden Ivey	O 3.5  −130	U 3.5  +100	CHI BullsatMIL BucksTODAY 7:40PM			James Wiseman	O 0.5  +410	U 0.5  −570
James Wiseman	O 14.5  −115	U 14.5  −115	James Wiseman	O 8.5  +115	U 8.5  −145	PLAYER	OVER	UNDER	Killian Hayes	O 0.5  −160	U 0.5  +130
Killian Hayes	O 12.5  −130	U 12.5  +100	Killian Hayes	O 3.5  +120	U 3.5  −150	DeMar DeRozan	O 4.5  −145	U 4.5  +115	Mikal Bridges	O 2.5  −120	U 2.5  −110
Mikal Bridges	O 27.5  −110	U 27.5  −120	Mikal Bridges	O 4.5  −105	U 4.5  −125	Giannis Antetokounmpo	O 5.5  −130	U 5.5  +100	Spencer Dinwiddie	O 1.5  −190	U 1.5  +155
Nicolas Claxton	O 12.5  +100	U 12.5  −130	Nicolas Claxton	O 9.5  −145	U 9.5  +115	Jrue Holiday	O 6.5  −125	U 6.5  −105	CHI BullsatMIL BucksTODAY 7:40PM		
Spencer Dinwiddie	O 18.5  −105	U 18.5  −125	Spencer Dinwiddie	O 3.5  −110	U 3.5  −120	Khris Middleton	O 5.5  −125	U 5.5  −105	PLAYER	OVER	UNDER
CHI BullsatMIL BucksTODAY 7:40PM			CHI BullsatMIL BucksTODAY 7:40PM			Nikola Vucevic	O 3.5  +135	U 3.5  −165	Alex Caruso	O 0.5  −155	U 0.5  +125
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Patrick Beverley	O 2.5  +100	U 2.5  −130	Brook Lopez	O 1.5  −110	U 1.5  −120
Brook Lopez	O 15.5  −105	U 15.5  −125	Alex Caruso	O 2.5  +100	U 2.5  −130	Zach LaVine	O 4.5  +110	U 4.5  −140	DeMar DeRozan	O 0.5  −155	U 0.5  +125
DeMar DeRozan	O 23.5  −130	U 23.5  +100	Brook Lopez	O 6.5  −115	U 6.5  −115	TOR RaptorsatBOS CelticsTODAY 7:40PM			Giannis Antetokounmpo	O 0.5  −115	U 0.5  −115
Giannis Antetokounmpo	O 30.5  −110	U 30.5  −120	DeMar DeRozan	O 4.5  −130	U 4.5  +100	PLAYER	OVER	UNDER	Jrue Holiday	O 2.5  +140	U 2.5  −175
Jrue Holiday	O 16.5  −105	U 16.5  −125	Giannis Antetokounmpo	O 11.5  −135	U 11.5  +105	Fred VanVleet	O 6.5  −130	U 6.5  +100	Khris Middleton	O 2.5  +120	U 2.5  −150
Khris Middleton	O 18.5  −120	U 18.5  −110	Jrue Holiday	O 4.5  −110	U 4.5  −120	Pascal Siakam	O 4.5  −140	U 4.5  +110	Nikola Vucevic	O 1.5  +120	U 1.5  −150
Nikola Vucevic	O 17.5  −110	U 17.5  −120	Khris Middleton	O 4.5  −150	U 4.5  +120	Scottie Barnes	O 4.5  +130	U 4.5  −160	Patrick Beverley	O 1.5  +155	U 1.5  −190
Patrick Beverley	O 6.5  +105	U 6.5  −135	Nikola Vucevic	O 10.5  +105	U 10.5  −135	MEM GrizzliesatNO PelicansTODAY 8:10PM			Zach LaVine	O 2.5  −110	U 2.5  −120
Zach LaVine	O 27.5  −110	U 27.5  −120	Patrick Beverley	O 3.5  −145	U 3.5  +115	PLAYER	OVER	UNDER	TOR RaptorsatBOS CelticsTODAY 7:40PM		
TOR RaptorsatBOS CelticsTODAY 7:40PM			Zach LaVine	O 3.5  −130	U 3.5  +100	Brandon Ingram	O 6.5  −140	U 6.5  +110	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	TOR RaptorsatBOS CelticsTODAY 7:40PM			CJ McCollum	O 5.5  +100	U 5.5  −130	Fred VanVleet	O 2.5  −160	U 2.5  +130
Fred VanVleet	O 19.5  −120	U 19.5  −110	PLAYER	OVER	UNDER	Herbert Jones	O 2.5  +120	U 2.5  −150	OG Anunoby	O 2.5  +130	U 2.5  −160
Jakob Poeltl	O 12.5  −120	U 12.5  −110	Fred VanVleet	O 3.5  −145	U 3.5  +115	Jonas Valanciunas	O 2.5  +125	U 2.5  −155	Pascal Siakam	O 1.5  +155	U 1.5  −190
OG Anunoby	O 15.5  −120	U 15.5  −110	Jakob Poeltl	O 9.5  −145	U 9.5  +115	SAC KingsatDAL MavericksTODAY 8:40PM			Scottie Barnes	O 0.5  +100	U 0.5  −130
Pascal Siakam	O 21.5  −155	U 21.5  +125	OG Anunoby	O 4.5  +115	U 4.5  −145	PLAYER	OVER	UNDER	MEM GrizzliesatNO PelicansTODAY 8:10PM		
Scottie Barnes	O 15.5  −115	U 15.5  −115	Pascal Siakam	O 7.5  −130	U 7.5  +100	De'Aaron Fox	O 6.5  +110	U 6.5  −140	PLAYER	OVER	UNDER
MEM GrizzliesatNO PelicansTODAY 8:10PM			Scottie Barnes	O 6.5  +110	U 6.5  −140	Domantas Sabonis	O 6.5  −135	U 6.5  +105	Brandon Ingram	O 1.5  +165	U 1.5  −205
PLAYER	OVER	UNDER	MEM GrizzliesatNO PelicansTODAY 8:10PM			Kevin Huerter	O 2.5  −140	U 2.5  +110	CJ McCollum	O 2.5  −145	U 2.5  +115
Brandon Ingram	O 28.5  −110	U 28.5  −120	PLAYER	OVER	UNDER	Kyrie Irving	O 5.5  +110	U 5.5  −140	Herbert Jones	O 0.5  −145	U 0.5  +115
CJ McCollum	O 20.5  −120	U 20.5  −110	Brandon Ingram	O 5.5  −150	U 5.5  +120	Luka Doncic	O 7.5  −145	U 7.5  +115	Jonas Valanciunas	O 0.5  +165	U 0.5  −205
Herbert Jones	O 8.5  −125	U 8.5  −105	CJ McCollum	O 3.5  −135	U 3.5  +105	LA LakersatLA ClippersTODAY 10:10PM			Trey Murphy III	O 3.5  +140	U 3.5  −175
Jonas Valanciunas	O 15.5  −105	U 15.5  −125	Herbert Jones	O 3.5  −160	U 3.5  +130	PLAYER	OVER	UNDER	SAC KingsatDAL MavericksTODAY 8:40PM		
Trey Murphy III	O 17.5  −110	U 17.5  −120	Jonas Valanciunas	O 11.5  −135	U 11.5  +105	Anthony Davis	O 2.5  +115	U 2.5  −145	PLAYER	OVER	UNDER
SAC KingsatDAL MavericksTODAY 8:40PM			Trey Murphy III	O 3.5  +105	U 3.5  −135	Kawhi Leonard	O 4.5  +100	U 4.5  −130	De'Aaron Fox	O 1.5  −120	U 1.5  −110
PLAYER	OVER	UNDER	SAC KingsatDAL MavericksTODAY 8:40PM			LeBron James	O 6.5  +115	U 6.5  −145	Domantas Sabonis	O 0.5  +225	U 0.5  −285
De'Aaron Fox	O 24.5  −120	U 24.5  −110	PLAYER	OVER	UNDER	Russell Westbrook	O 8.5  +110	U 8.5  −140	Harrison Barnes	O 1.5  +150	U 1.5  −185
Domantas Sabonis	O 20.5  −105	U 20.5  −125	De'Aaron Fox	O 4.5  +130	U 4.5  −160				Keegan Murray	O 2.5  −130	U 2.5  +100
Harrison Barnes	O 13.5  −130	U 13.5  +100	Domantas Sabonis	O 12.5  +110	U 12.5  −140				Kevin Huerter	O 2.5  +100	U 2.5  −130
Keegan Murray	O 13.5  −105	U 13.5  −125	Harrison Barnes	O 4.5  +110	U 4.5  −140				Kyrie Irving	O 2.5  −130	U 2.5  +100
Kevin Huerter	O 13.5  −125	U 13.5  −105	Keegan Murray	O 5.5  +125	U 5.5  −155				Luka Doncic	O 3.5  +130	U 3.5  −160
Kyrie Irving	O 25.5  −105	U 25.5  −125	Kevin Huerter	O 3.5  −120	U 3.5  −110				LA LakersatLA ClippersTODAY 10:10PM		
Luka Doncic	O 32.5  −110	U 32.5  −120	Kyrie Irving	O 4.5  −120	U 4.5  −110				PLAYER	OVER	UNDER
LA LakersatLA ClippersTODAY 10:10PM			Luka Doncic	O 8.5  +110	U 8.5  −140				Anthony Davis	O 0.5  +210	U 0.5  −265
PLAYER	OVER	UNDER	LA LakersatLA ClippersTODAY 10:10PM						Kawhi Leonard	O 2.5  +110	U 2.5  −140
Anthony Davis	O 27.5  −115	U 27.5  −115	PLAYER	OVER	UNDER				LeBron James	O 2.5  +145	U 2.5  −180
Ivica Zubac	O 10.5  −115	U 10.5  −115	Anthony Davis	O 12.5  −115	U 12.5  −115				Russell Westbrook	O 1.5  +140	U 1.5  −175
Kawhi Leonard	O 27.5  −110	U 27.5  −120	Ivica Zubac	O 8.5  −115	U 8.5  −115						
LeBron James	O 25.5  −120	U 25.5  −110	Kawhi Leonard	O 7.5  +105	U 7.5  −135						
Russell Westbrook	O 16.5  −125	U 16.5  −105	LeBron James	O 7.5  −135	U 7.5  +105						
Russell Westbrook	O 16.5  −125	U 16.5  −105	Russell Westbrook	O 4.5  −140	U 4.5  +110						
