Klay Thompson	O 23.5  −120	U 23.5  −110	Klay Thompson	O 4.5  +115	U 4.5  −145	Dillon Brooks	O 2.5  −125	U 2.5  −105	MEM GrizzliesatSA SpursTODAY 8:00PM		
Onyeka Okongwu	O 8.5  −105	U 8.5  −125	Onyeka Okongwu	O 6.5  −105	U 6.5  −125	Jeremy Sochan	O 2.5  −135	U 2.5  +105	PLAYER	OVER	UNDER
Saddiq Bey	O 11.5  −125	U 11.5  −105	Saddiq Bey	O 4.5  +110	U 4.5  −140	Keldon Johnson	O 2.5  −150	U 2.5  +120	Desmond Bane	O 2.5  −140	U 2.5  +110
Stephen Curry	O 29.5  −105	U 29.5  −125	Stephen Curry	O 5.5  −140	U 5.5  +110	Tre Jones	O 6.5  +120	U 6.5  −150	Devin Vassell	O 1.5  −190	U 1.5  +155
Trae Young	O 27.5  −120	U 27.5  −110	Trae Young	O 3.5  +140	U 3.5  −175	Tyus Jones	O 7.5  −125	U 7.5  −105	Dillon Brooks	O 1.5  −150	U 1.5  +120
MEM GrizzliesatSA SpursTODAY 8:00PM			MEM GrizzliesatSA SpursTODAY 8:00PM			Xavier Tillman	O 2.5  +105	U 2.5  −135	Jaren Jackson Jr.	O 1.5  −140	U 1.5  +110
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Zach Collins	O 3.5  +110	U 3.5  −140	Jeremy Sochan	O 0.5  −130	U 0.5  +100
Desmond Bane	O 23.5  −120	U 23.5  −110	Desmond Bane	O 5.5  +105	U 5.5  −135	NO PelicansatHOU RocketsTODAY 8:10PM			Keldon Johnson	O 1.5  −160	U 1.5  +130
Devin Vassell	O 16.5  −110	U 16.5  −120	Devin Vassell	O 3.5  −145	U 3.5  +115	PLAYER	OVER	UNDER	Luke Kennard	O 1.5  −130	U 1.5  +100
Dillon Brooks	O 14.5  +100	U 14.5  −130	Dillon Brooks	O 2.5  −175	U 2.5  +140	Alperen Sengun	O 4.5  −105	U 4.5  −125	Santi Aldama	O 1.5  +160	U 1.5  −195
Jaren Jackson Jr.	O 20.5  −120	U 20.5  −110	Jaren Jackson Jr.	O 7.5  −120	U 7.5  −110	Brandon Ingram	O 5.5  +100	U 5.5  −130	Tre Jones	O 0.5  +120	U 0.5  −150
Jeremy Sochan	O 15.5  −105	U 15.5  −125	Jeremy Sochan	O 6.5  −130	U 6.5  +100	CJ McCollum	O 6.5  −105	U 6.5  −125	Tyus Jones	O 1.5  −130	U 1.5  +100
Keldon Johnson	O 21.5  −120	U 21.5  −110	Keldon Johnson	O 5.5  −120	U 5.5  −110	Herbert Jones	O 2.5  +110	U 2.5  −140	Xavier Tillman	O 0.5  +800	U 0.5  −1450
Luke Kennard	O 7.5  −115	U 7.5  −115	Luke Kennard	O 2.5  +150	U 2.5  −185	Jalen Green	O 3.5  +100	U 3.5  −130	Zach Collins	O 1.5  +165	U 1.5  −205
Santi Aldama	O 10.5  −115	U 10.5  −115	Santi Aldama	O 4.5  −150	U 4.5  +120	Kevin Porter Jr.	O 5.5  −155	U 5.5  +125	NO PelicansatHOU RocketsTODAY 8:10PM		
Tre Jones	O 12.5  −105	U 12.5  −125	Tre Jones	O 3.5  +105	U 3.5  −135	MIN TimberwolvesatCHI BullsTODAY 8:10PM			PLAYER	OVER	UNDER
Tyus Jones	O 15.5  −110	U 15.5  −120	Tyus Jones	O 3.5  −110	U 3.5  −120	PLAYER	OVER	UNDER	Alperen Sengun	O 0.5  +300	U 0.5  −400
Xavier Tillman	O 10.5  +100	U 10.5  −130	Xavier Tillman	O 7.5  +115	U 7.5  −145	Anthony Edwards	O 3.5  −160	U 3.5  +130	Brandon Ingram	O 1.5  −110	U 1.5  −120
Zach Collins	O 14.5  +100	U 14.5  −130	Zach Collins	O 8.5  +100	U 8.5  −130	DeMar DeRozan	O 4.5  −150	U 4.5  +120	CJ McCollum	O 2.5  −160	U 2.5  +130
NO PelicansatHOU RocketsTODAY 8:10PM			NO PelicansatHOU RocketsTODAY 8:10PM			Kyle Anderson	O 5.5  −105	U 5.5  −125	Herbert Jones	O 0.5  −185	U 0.5  +150
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Mike Conley	O 5.5  −130	U 5.5  +100	Jabari Smith	O 1.5  −130	U 1.5  +100
Alperen Sengun	O 13.5  −115	U 13.5  −115	Alperen Sengun	O 8.5  −115	U 8.5  −115	Nikola Vucevic	O 3.5  +110	U 3.5  −140	Jae'Sean Tate	O 0.5  +135	U 0.5  −165
Brandon Ingram	O 25.5  −120	U 25.5  −110	Brandon Ingram	O 5.5  +105	U 5.5  −135	Patrick Beverley	O 3.5  +135	U 3.5  −165	Jalen Green	O 2.5  +115	U 2.5  −145
CJ McCollum	O 22.5  −105	U 22.5  −125	CJ McCollum	O 3.5  −135	U 3.5  +105	Zach LaVine	O 3.5  −135	U 3.5  +105	Jonas Valanciunas	O 0.5  +190	U 0.5  −235
Herbert Jones	O 10.5  −105	U 10.5  −125	Herbert Jones	O 4.5  −135	U 4.5  +105	BOS CelticsatPOR Trail BlazersTODAY 10:10PM			Kenyon Martin Jr.	O 0.5  −160	U 0.5  +130
Jabari Smith	O 14.5  −115	U 14.5  −115	Jabari Smith	O 7.5  −140	U 7.5  +110	PLAYER	OVER	UNDER	Kevin Porter Jr.	O 1.5  −175	U 1.5  +140
Jae'Sean Tate	O 9.5  −110	U 9.5  −120	Jae'Sean Tate	O 3.5  −145	U 3.5  +115	Al Horford	O 3.5  +135	U 3.5  −165	Trey Murphy III	O 2.5  −140	U 2.5  +110
Jalen Green	O 22.5  −105	U 22.5  −125	Jalen Green	O 3.5  −105	U 3.5  −125	Anfernee Simons	O 3.5  +120	U 3.5  −150	MIN TimberwolvesatCHI BullsTODAY 8:10PM		
Jonas Valanciunas	O 10.5  −120	U 10.5  −110	Jonas Valanciunas	O 7.5  −110	U 7.5  −120	Damian Lillard	O 6.5  −140	U 6.5  +110	PLAYER	OVER	UNDER
Kenyon Martin Jr.	O 13.5  −120	U 13.5  −110	Kenyon Martin Jr.	O 5.5  −145	U 5.5  +115	Jaylen Brown	O 3.5  +125	U 3.5  −155	Anthony Edwards	O 2.5  −175	U 2.5  +140
Kevin Porter Jr.	O 17.5  −110	U 17.5  −120	Kevin Porter Jr.	O 5.5  +125	U 5.5  −155	Jusuf Nurkic	O 2.5  +100	U 2.5  −130	DeMar DeRozan	O 0.5  −150	U 0.5  +120
Trey Murphy III	O 15.5  −105	U 15.5  −125	Trey Murphy III	O 3.5  −110	U 3.5  −120	Marcus Smart	O 5.5  +100	U 5.5  −130	Jaden McDaniels	O 1.5  +110	U 1.5  −140
MIN TimberwolvesatCHI BullsTODAY 8:10PM			MIN TimberwolvesatCHI BullsTODAY 8:10PM			DAL MavericksatLA LakersTODAY 10:40PM			Kyle Anderson	O 0.5  −135	U 0.5  +105
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Mike Conley	O 1.5  −135	U 1.5  +105
Anthony Edwards	O 27.5  −105	U 27.5  −125	Anthony Edwards	O 5.5  −135	U 5.5  +105	Anthony Davis	O 2.5  −135	U 2.5  +105	Nikola Vucevic	O 1.5  −110	U 1.5  −120
DeMar DeRozan	O 23.5  −135	U 23.5  +105	DeMar DeRozan	O 4.5  −115	U 4.5  −115	Austin Reaves	O 3.5  −125	U 3.5  −105	Patrick Beverley	O 1.5  +145	U 1.5  −180
Jaden McDaniels	O 11.5  −125	U 11.5  −105	Jaden McDaniels	O 3.5  −140	U 3.5  +110	D'Angelo Russell	O 6.5  −115	U 6.5  −115	Zach LaVine	O 2.5  −130	U 2.5  +100
Kyle Anderson	O 12.5  −105	U 12.5  −125	Kyle Anderson	O 6.5  −140	U 6.5  +110	Dennis Schroder	O 3.5  −135	U 3.5  +105	BOS CelticsatPOR Trail BlazersTODAY 10:10PM		
Mike Conley	O 10.5  −110	U 10.5  −120	Mike Conley	O 2.5  −115	U 2.5  −115	Jarred Vanderbilt	O 2.5  +105	U 2.5  −135	PLAYER	OVER	UNDER
Nikola Vucevic	O 17.5  −130	U 17.5  +100	Nikola Vucevic	O 11.5  −125	U 11.5  −105				Al Horford	O 1.5  −175	U 1.5  +140
Patrick Beverley	O 6.5  −115	U 6.5  −115	Patrick Beverley	O 4.5  −145	U 4.5  +115				Anfernee Simons	O 3.5  +140	U 3.5  −175
Zach LaVine	O 26.5  −135	U 26.5  +105	Zach LaVine	O 4.5  −155	U 4.5  +125				Damian Lillard	O 3.5  −165	U 3.5  +135
BOS CelticsatPOR Trail BlazersTODAY 10:10PM			BOS CelticsatPOR Trail BlazersTODAY 10:10PM						Jaylen Brown	O 2.5  −120	U 2.5  −110
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Jusuf Nurkic	O 0.5  −130	U 0.5  +100
Al Horford	O 9.5  −115	U 9.5  −115	Al Horford	O 6.5  −125	U 6.5  −105				Marcus Smart	O 1.5  −140	U 1.5  +110
Anfernee Simons	O 20.5  −105	U 20.5  −125	Anfernee Simons	O 2.5  +115	U 2.5  −145				Matisse Thybulle	O 1.5  +135	U 1.5  −165
Damian Lillard	O 33.5  −120	U 33.5  −110	Damian Lillard	O 5.5  +115	U 5.5  −145				DAL MavericksatLA LakersTODAY 10:40PM		
Jaylen Brown	O 27.5  −120	U 27.5  −110	Jaylen Brown	O 7.5  +100	U 7.5  −130				PLAYER	OVER	UNDER
Jusuf Nurkic	O 11.5  −120	U 11.5  −110	Jusuf Nurkic	O 8.5  −110	U 8.5  −120				Anthony Davis	O 0.5  +160	U 0.5  −195
Marcus Smart	O 11.5  −115	U 11.5  −115	Marcus Smart	O 3.5  −130	U 3.5  +100				Austin Reaves	O 1.5  +175	U 1.5  −215
Matisse Thybulle	O 7.5  +100	U 7.5  −130	Matisse Thybulle	O 2.5  −175	U 2.5  +140				D'Angelo Russell	O 3.5  +140	U 3.5  −175
DAL MavericksatLA LakersTODAY 10:40PM			DAL MavericksatLA LakersTODAY 10:40PM						Dennis Schroder	O 0.5  −155	U 0.5  +125
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Jarred Vanderbilt	O 0.5  +230	U 0.5  −290
Anthony Davis	O 27.5  −115	U 27.5  −115	Anthony Davis	O 13.5  −115	U 13.5  −115				Malik Beasley	O 2.5  −150	U 2.5  +120
Austin Reaves	O 12.5  −130	U 12.5  +100	Austin Reaves	O 2.5  −175	U 2.5  +140				Troy Brown Jr.	O 1.5  +125	U 1.5  −155
D'Angelo Russell	O 20.5  −125	U 20.5  −105	D'Angelo Russell	O 3.5  −115	U 3.5  −115						
Dennis Schroder	O 11.5  −115	U 11.5  −115	Jarred Vanderbilt	O 8.5  +105	U 8.5  −135						
Jarred Vanderbilt	O 8.5  +100	U 8.5  −130	Malik Beasley	O 3.5  +110	U 3.5  −140						
Malik Beasley	O 13.5  −120	U 13.5  −110	Troy Brown Jr.	O 4.5  +110	U 4.5  −140						
Troy Brown Jr.	O 7.5  −110	U 7.5  −120									
