Nicolas Claxton	O 13.5  +110	U 13.5  −140	Ochai Agbaji	O 2.5  −155	U 2.5  +125	Drew Eubanks	O 2.5  +140	U 2.5  −175	Spencer Dinwiddie	O 2.5  +155	U 2.5  −190
Ochai Agbaji	O 11.5  −125	U 11.5  −105	Royce O'Neale	O 4.5  −150	U 4.5  +120	Shaedon Sharpe	O 3.5  −140	U 3.5  +110	Talen Horton-Tucker	O 1.5  +100	U 1.5  −130
Royce O'Neale	O 8.5  −105	U 8.5  −125	Spencer Dinwiddie	O 3.5  −135	U 3.5  +105	MEM GrizzliesatCHI BullsTODAY 3:40PM			POR Trail BlazersatMIN TimberwolvesTODAY 3:40PM		
Spencer Dinwiddie	O 18.5  −110	U 18.5  −120	Talen Horton-Tucker	O 5.5  +115	U 5.5  −145	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Talen Horton-Tucker	O 19.5  −115	U 19.5  −115	Walker Kessler	O 10.5  −120	U 10.5  −110	Alex Caruso	O 2.5  +115	U 2.5  −145	Drew Eubanks	O 0.5  +750	U 0.5  −1300
Walker Kessler	O 13.5  −115	U 13.5  −115	POR Trail BlazersatMIN TimberwolvesTODAY 3:40PM			Coby White	O 3.5  −150	U 3.5  +120	Jaden McDaniels	O 1.5  +105	U 1.5  −135
POR Trail BlazersatMIN TimberwolvesTODAY 3:40PM			PLAYER	OVER	UNDER	DeMar DeRozan	O 4.5  −145	U 4.5  +115	Matisse Thybulle	O 1.5  −135	U 1.5  +105
PLAYER	OVER	UNDER	Drew Eubanks	O 6.5  −150	U 6.5  +120	Desmond Bane	O 4.5  +115	U 4.5  −145	Shaedon Sharpe	O 3.5  +130	U 3.5  −160
Drew Eubanks	O 10.5  +100	U 10.5  −130	Jaden McDaniels	O 4.5  +125	U 4.5  −155	Dillon Brooks	O 2.5  +155	U 2.5  −190	MEM GrizzliesatCHI BullsTODAY 3:40PM		
Jaden McDaniels	O 13.5  −125	U 13.5  −105	Matisse Thybulle	O 2.5  −160	U 2.5  +130	Ja Morant	O 7.5  −105	U 7.5  −125	PLAYER	OVER	UNDER
Matisse Thybulle	O 7.5  −135	U 7.5  +105	Rudy Gobert	O 12.5  −135	U 12.5  +105	Nikola Vucevic	O 3.5  +120	U 3.5  −150	Alex Caruso	O 0.5  −160	U 0.5  +130
Rudy Gobert	O 14.5  −130	U 14.5  +100	Shaedon Sharpe	O 4.5  −120	U 4.5  −110	Patrick Beverley	O 2.5  −155	U 2.5  +125	Ayo Dosunmu	O 0.5  −105	U 0.5  −125
Shaedon Sharpe	O 22.5  −120	U 22.5  −110	MEM GrizzliesatCHI BullsTODAY 3:40PM			Tyus Jones	O 3.5  −120	U 3.5  −110	Coby White	O 1.5  −145	U 1.5  +115
MEM GrizzliesatCHI BullsTODAY 3:40PM			PLAYER	OVER	UNDER	Zach LaVine	O 4.5  +110	U 4.5  −140	DeMar DeRozan	O 0.5  −140	U 0.5  +110
PLAYER	OVER	UNDER	Alex Caruso	O 2.5  −135	U 2.5  +105	WAS WizardsatNY KnicksTODAY 6:10PM			Desmond Bane	O 2.5  −135	U 2.5  +105
Alex Caruso	O 6.5  +105	U 6.5  −135	Coby White	O 2.5  −145	U 2.5  +115	PLAYER	OVER	UNDER	Dillon Brooks	O 1.5  −190	U 1.5  +155
Coby White	O 10.5  −110	U 10.5  −120	DeMar DeRozan	O 4.5  −145	U 4.5  +115	Delon Wright	O 5.5  +100	U 5.5  −130	Ja Morant	O 1.5  +110	U 1.5  −140
DeMar DeRozan	O 23.5  −105	U 23.5  −125	Desmond Bane	O 4.5  +110	U 4.5  −140	Deni Avdija	O 4.5  −145	U 4.5  +115	Jaren Jackson Jr.	O 1.5  +135	U 1.5  −165
Desmond Bane	O 20.5  −125	U 20.5  −105	Dillon Brooks	O 2.5  −160	U 2.5  +130	Immanuel Quickley	O 3.5  −110	U 3.5  −120	Luke Kennard	O 2.5  +130	U 2.5  −160
Dillon Brooks	O 12.5  −105	U 12.5  −125	Ja Morant	O 5.5  −125	U 5.5  −105	Jalen Brunson	O 6.5  −130	U 6.5  +100	Nikola Vucevic	O 1.5  +135	U 1.5  −165
Ja Morant	O 24.5  −125	U 24.5  −105	Jaren Jackson Jr.	O 6.5  −140	U 6.5  +110	Josh Hart	O 3.5  +120	U 3.5  −150	Patrick Beverley	O 1.5  +195	U 1.5  −240
Jaren Jackson Jr.	O 16.5  −125	U 16.5  −105	Luke Kennard	O 3.5  +135	U 3.5  −165	Quentin Grimes	O 2.5  +130	U 2.5  −160	Patrick Williams	O 0.5  −230	U 0.5  +185
Luke Kennard	O 9.5  −140	U 9.5  +110	Nikola Vucevic	O 10.5  −140	U 10.5  +110	RJ Barrett	O 2.5  +100	U 2.5  −130	Tyus Jones	O 0.5  −185	U 0.5  +150
Nikola Vucevic	O 16.5  −130	U 16.5  +100	Patrick Beverley	O 3.5  −140	U 3.5  +110	SA SpursatSAC KingsTODAY 6:10PM			Xavier Tillman	O 0.5  +1300	U 0.5  −4000
Patrick Williams	O 8.5  −110	U 8.5  −120	Patrick Williams	O 2.5  −175	U 2.5  +140	PLAYER	OVER	UNDER	Zach LaVine	O 2.5  −105	U 2.5  −125
Tyus Jones	O 6.5  −130	U 6.5  +100	Xavier Tillman	O 7.5  +110	U 7.5  −140	Davion Mitchell	O 2.5  −105	U 2.5  −125	WAS WizardsatNY KnicksTODAY 6:10PM		
Xavier Tillman	O 9.5  −115	U 9.5  −115	Zach LaVine	O 4.5  +120	U 4.5  −150	De'Aaron Fox	O 5.5  −140	U 5.5  +110	PLAYER	OVER	UNDER
Zach LaVine	O 26.5  −115	U 26.5  −115	WAS WizardsatNY KnicksTODAY 6:10PM			Domantas Sabonis	O 7.5  +100	U 7.5  −130	Corey Kispert	O 3.5  −115	U 3.5  −115
WAS WizardsatNY KnicksTODAY 6:10PM			PLAYER	OVER	UNDER	Kevin Huerter	O 2.5  −150	U 2.5  +120	Delon Wright	O 1.5  +155	U 1.5  −190
PLAYER	OVER	UNDER	Corey Kispert	O 3.5  +120	U 3.5  −150	Malaki Branham	O 2.5  +155	U 2.5  −190	Deni Avdija	O 1.5  −120	U 1.5  −110
Corey Kispert	O 16.5  −105	U 16.5  −125	Daniel Gafford	O 7.5  +100	U 7.5  −130	Malik Monk	O 3.5  −135	U 3.5  +105	Immanuel Quickley	O 2.5  +115	U 2.5  −145
Daniel Gafford	O 11.5  −125	U 11.5  −105	Delon Wright	O 4.5  −150	U 4.5  +120	Tre Jones	O 6.5  +120	U 6.5  −150	Isaiah Hartenstein	O 0.5  +1000	U 0.5  −2100
Delon Wright	O 11.5  −110	U 11.5  −120	Deni Avdija	O 8.5  −105	U 8.5  −125	Zach Collins	O 3.5  −115	U 3.5  −115	Jalen Brunson	O 2.5  +105	U 2.5  −135
Deni Avdija	O 15.5  −110	U 15.5  −120	Immanuel Quickley	O 4.5  +125	U 4.5  −155	DET PistonsatORL MagicTODAY 6:10PM			Josh Hart	O 0.5  −185	U 0.5  +150
Immanuel Quickley	O 17.5  −115	U 17.5  −115	Isaiah Hartenstein	O 8.5  +105	U 8.5  −135	PLAYER	OVER	UNDER	Obi Toppin	O 1.5  −115	U 1.5  −115
Isaiah Hartenstein	O 6.5  +115	U 6.5  −145	Jalen Brunson	O 4.5  +130	U 4.5  −160	Cole Anthony	O 3.5  −140	U 3.5  +110	Quentin Grimes	O 2.5  −130	U 2.5  +100
Jalen Brunson	O 27.5  −110	U 27.5  −120	Josh Hart	O 7.5  +110	U 7.5  −140	Cory Joseph	O 3.5  −135	U 3.5  +105	RJ Barrett	O 1.5  −130	U 1.5  +100
Josh Hart	O 10.5  −125	U 10.5  −105	Mitchell Robinson	O 9.5  +105	U 9.5  −135	Franz Wagner	O 3.5  −150	U 3.5  +120	SA SpursatSAC KingsTODAY 6:10PM		
Mitchell Robinson	O 7.5  +105	U 7.5  −135	Obi Toppin	O 3.5  −125	U 3.5  −105	Jaden Ivey	O 7.5  +120	U 7.5  −150	PLAYER	OVER	UNDER
Obi Toppin	O 10.5  −115	U 10.5  −115	Quentin Grimes	O 3.5  −125	U 3.5  −105	Jalen Suggs	O 2.5  +150	U 2.5  −185	Davion Mitchell	O 0.5  −135	U 0.5  +105
Quentin Grimes	O 13.5  +100	U 13.5  −130	RJ Barrett	O 5.5  +105	U 5.5  −135	Killian Hayes	O 6.5  −140	U 6.5  +110	De'Aaron Fox	O 1.5  +110	U 1.5  −140
RJ Barrett	O 19.5  −120	U 19.5  −110	SA SpursatSAC KingsTODAY 6:10PM			Markelle Fultz	O 6.5  +100	U 6.5  −130	Domantas Sabonis	O 0.5  +330	U 0.5  −440
SA SpursatSAC KingsTODAY 6:10PM			PLAYER	OVER	UNDER	Paolo Banchero	O 4.5  +135	U 4.5  −165	Harrison Barnes	O 1.5  +100	U 1.5  −130
PLAYER	OVER	UNDER	De'Aaron Fox	O 3.5  −165	U 3.5  +135	DAL MavericksatATL HawksTODAY 6:10PM			Keegan Murray	O 2.5  −130	U 2.5  +100
De'Aaron Fox	O 23.5  −125	U 23.5  −105	Domantas Sabonis	O 12.5  +110	U 12.5  −140	PLAYER	OVER	UNDER	Kevin Huerter	O 2.5  −130	U 2.5  +100
Domantas Sabonis	O 19.5  −125	U 19.5  −105	Harrison Barnes	O 4.5  +130	U 4.5  −160	Dejounte Murray	O 5.5  −135	U 5.5  +105	Malaki Branham	O 1.5  −110	U 1.5  −120
Harrison Barnes	O 13.5  −125	U 13.5  −105	Keegan Murray	O 4.5  −145	U 4.5  +115	Kyrie Irving	O 5.5  −115	U 5.5  −115	Malik Monk	O 1.5  −180	U 1.5  +145
Keegan Murray	O 12.5  −125	U 12.5  −105	Kevin Huerter	O 3.5  +125	U 3.5  −155	Luka Doncic	O 8.5  +115	U 8.5  −145	Tre Jones	O 0.5  −105	U 0.5  −125
Kevin Huerter	O 15.5  −115	U 15.5  −115	Malaki Branham	O 3.5  −160	U 3.5  +130	Trae Young	O 9.5  +100	U 9.5  −130	Trey Lyles	O 1.5  +145	U 1.5  −180
Malaki Branham	O 15.5  −105	U 15.5  −125	Malik Monk	O 2.5  −145	U 2.5  +115	LA LakersatHOU RocketsTODAY 7:10PM			Zach Collins	O 1.5  +105	U 1.5  −135
Malik Monk	O 14.5  −125	U 14.5  −105	Tre Jones	O 3.5  +130	U 3.5  −160	PLAYER	OVER	UNDER	DET PistonsatORL MagicTODAY 6:10PM		
Tre Jones	O 13.5  −125	U 13.5  −105	Trey Lyles	O 4.5  −145	U 4.5  +115	Alperen Sengun	O 3.5  −140	U 3.5  +110	PLAYER	OVER	UNDER
Trey Lyles	O 9.5  +100	U 9.5  −130	Zach Collins	O 7.5  +110	U 7.5  −140	Anthony Davis	O 2.5  +140	U 2.5  −175	Cole Anthony	O 1.5  +125	U 1.5  −155
Zach Collins	O 16.5  −115	U 16.5  −115	DET PistonsatORL MagicTODAY 6:10PM			Austin Reaves	O 3.5  −155	U 3.5  +125	Cory Joseph	O 1.5  −115	U 1.5  −115
DET PistonsatORL MagicTODAY 6:10PM			PLAYER	OVER	UNDER	D'Angelo Russell	O 5.5  −120	U 5.5  −110	Eugene Omoruyi	O 0.5  −155	U 0.5  +125
PLAYER	OVER	UNDER	Cole Anthony	O 5.5  +125	U 5.5  −155	Jalen Green	O 3.5  −115	U 3.5  −115	Franz Wagner	O 1.5  −110	U 1.5  −120
Cole Anthony	O 14.5  −120	U 14.5  −110	Cory Joseph	O 2.5  +110	U 2.5  −140	Kevin Porter Jr.	O 5.5  −155	U 5.5  +125	Gary Harris	O 1.5  −140	U 1.5  +110
Cory Joseph	O 9.5  −130	U 9.5  +100	Eugene Omoruyi	O 3.5  −110	U 3.5  −120	LeBron James	O 5.5  −155	U 5.5  +125	Isaiah Livers	O 1.5  −125	U 1.5  −105
Eugene Omoruyi	O 8.5  −105	U 8.5  −125	Franz Wagner	O 4.5  −145	U 4.5  +115	PHO SunsatOKC ThunderTODAY 7:10PM			Jaden Ivey	O 2.5  +120	U 2.5  −150
Franz Wagner	O 19.5  −105	U 19.5  −125	Isaiah Livers	O 3.5  −145	U 3.5  +115	PLAYER	OVER	UNDER	Jalen Suggs	O 0.5  −230	U 0.5  +185
Gary Harris	O 8.5  +100	U 8.5  −130	Jaden Ivey	O 3.5  −110	U 3.5  −120	Cameron Payne	O 2.5  −160	U 2.5  +130	James Wiseman	O 0.5  +300	U 0.5  −400
Isaiah Livers	O 8.5  −125	U 8.5  −105	Jalen Duren	O 8.5  −110	U 8.5  −120	Chris Paul	O 9.5  −135	U 9.5  +105	Killian Hayes	O 1.5  +190	U 1.5  −235
Jaden Ivey	O 19.5  −130	U 19.5  +100	Jalen Suggs	O 2.5  −175	U 2.5  +140	Devin Booker	O 5.5  +110	U 5.5  −140	Markelle Fultz	O 0.5  +145	U 0.5  −180
Jalen Duren	O 9.5  −130	U 9.5  +100	James Wiseman	O 7.5  −125	U 7.5  −105	Jalen Williams	O 3.5  −120	U 3.5  −110	Marvin Bagley	O 0.5  −130	U 0.5  +100
Jalen Suggs	O 9.5  −120	U 9.5  −110	Killian Hayes	O 3.5  +115	U 3.5  −145	Josh Giddey	O 5.5  −145	U 5.5  +115	Paolo Banchero	O 1.5  +165	U 1.5  −205
James Wiseman	O 13.5  −105	U 13.5  −125	Markelle Fultz	O 4.5  −105	U 4.5  −125	Kevin Durant	O 4.5  +125	U 4.5  −155	Wendell Carter Jr.	O 1.5  +130	U 1.5  −160
Killian Hayes	O 12.5  −115	U 12.5  −115	Marvin Bagley	O 7.5  +115	U 7.5  −145	Shai Gilgeous-Alexander	O 4.5  +105	U 4.5  −135	DAL MavericksatATL HawksTODAY 6:10PM		
Markelle Fultz	O 15.5  +100	U 15.5  −130	Paolo Banchero	O 8.5  −110	U 8.5  −120	PHI 76ersatMIL BucksTODAY 8:10PM			PLAYER	OVER	UNDER
Marvin Bagley	O 14.5  −120	U 14.5  −110	Wendell Carter Jr.	O 9.5  −105	U 9.5  −125	PLAYER	OVER	UNDER	Dejounte Murray	O 1.5  +140	U 1.5  −175
Paolo Banchero	O 22.5  +100	U 22.5  −130	DAL MavericksatATL HawksTODAY 6:10PM			Giannis Antetokounmpo	O 5.5  −105	U 5.5  −125	John Collins	O 0.5  −175	U 0.5  +140
Wendell Carter Jr.	O 15.5  −110	U 15.5  −120	PLAYER	OVER	UNDER	James Harden	O 10.5  −105	U 10.5  −125	Kyrie Irving	O 2.5  −125	U 2.5  −105
DAL MavericksatATL HawksTODAY 6:10PM			Clint Capela	O 11.5  +110	U 11.5  −140	Joel Embiid	O 3.5  −165	U 3.5  +135	Luka Doncic	O 2.5  −145	U 2.5  +115
PLAYER	OVER	UNDER	Dejounte Murray	O 4.5  −135	U 4.5  +105	Jrue Holiday	O 6.5  −120	U 6.5  −110	Reggie Bullock	O 1.5  −185	U 1.5  +150
Clint Capela	O 11.5  −110	U 11.5  −120	John Collins	O 5.5  −125	U 5.5  −105	Khris Middleton	O 5.5  +110	U 5.5  −140	Tim Hardaway Jr.	O 3.5  +140	U 3.5  −175
Dejounte Murray	O 19.5  −135	U 19.5  +105	Kyrie Irving	O 4.5  −135	U 4.5  +105	Tyrese Maxey	O 3.5  +120	U 3.5  −150	Trae Young	O 2.5  +125	U 2.5  −155
John Collins	O 12.5  −110	U 12.5  −120	Luka Doncic	O 8.5  −125	U 8.5  −105	IND PacersatCLE CavaliersTODAY 8:10PM			LA LakersatHOU RocketsTODAY 7:10PM		
Kyrie Irving	O 24.5  −125	U 24.5  −105	Onyeka Okongwu	O 6.5  −135	U 6.5  +105	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Luka Doncic	O 32.5  −105	U 32.5  −125	Reggie Bullock	O 3.5  −135	U 3.5  +105	Andrew Nembhard	O 5.5  −125	U 5.5  −105	Alperen Sengun	O 0.5  +310	U 0.5  −410
Onyeka Okongwu	O 10.5  −105	U 10.5  −125	Tim Hardaway Jr.	O 3.5  −140	U 3.5  +110	Darius Garland	O 7.5  −145	U 7.5  +115	Anthony Davis	O 0.5  +165	U 0.5  −205
Reggie Bullock	O 7.5  −130	U 7.5  +100	Trae Young	O 2.5  −160	U 2.5  +130	Donovan Mitchell	O 4.5  +115	U 4.5  −145	Austin Reaves	O 1.5  +165	U 1.5  −205
Tim Hardaway Jr.	O 15.5  −120	U 15.5  −110	LA LakersatHOU RocketsTODAY 7:10PM			Evan Mobley	O 3.5  +130	U 3.5  −160	D'Angelo Russell	O 2.5  −125	U 2.5  −105
Trae Young	O 26.5  −105	U 26.5  −125	PLAYER	OVER	UNDER	Jordan Nwora	O 2.5  −105	U 2.5  −125	Jabari Smith	O 1.5  +125	U 1.5  −155
LA LakersatHOU RocketsTODAY 7:10PM			Alperen Sengun	O 8.5  −140	U 8.5  +110	T.J. McConnell	O 6.5  −135	U 6.5  +105	Jalen Green	O 2.5  +140	U 2.5  −175
PLAYER	OVER	UNDER	Anthony Davis	O 12.5  +100	U 12.5  −130	GS WarriorsatDEN NuggetsTODAY 8:40PM			Jarred Vanderbilt	O 0.5  +155	U 0.5  −190
Alperen Sengun	O 13.5  −120	U 13.5  −110	Austin Reaves	O 3.5  +105	U 3.5  −135	PLAYER	OVER	UNDER	Kenyon Martin Jr.	O 0.5  −195	U 0.5  +160
Anthony Davis	O 27.5  −105	U 27.5  −125	D'Angelo Russell	O 2.5  −105	U 2.5  −125	Donte DiVincenzo	O 2.5  +110	U 2.5  −140	Kevin Porter Jr.	O 2.5  +110	U 2.5  −140
Austin Reaves	O 15.5  −105	U 15.5  −125	Jabari Smith	O 7.5  −130	U 7.5  +100	Draymond Green	O 7.5  +100	U 7.5  −130	LeBron James	O 1.5  −175	U 1.5  +140
D'Angelo Russell	O 17.5  −105	U 17.5  −125	Jalen Green	O 2.5  −175	U 2.5  +140	Jordan Poole	O 4.5  +110	U 4.5  −140	Tari Eason	O 0.5  −125	U 0.5  −105
Jabari Smith	O 14.5  −115	U 14.5  −115	Jarred Vanderbilt	O 6.5  +110	U 6.5  −140	Stephen Curry	O 6.5  −105	U 6.5  −125	PHO SunsatOKC ThunderTODAY 7:10PM		
Jalen Green	O 22.5  −125	U 22.5  −105	Kenyon Martin Jr.	O 5.5  −155	U 5.5  +125				PLAYER	OVER	UNDER
Jarred Vanderbilt	O 6.5  −135	U 6.5  +105	Kevin Porter Jr.	O 4.5  −155	U 4.5  +125				Cameron Payne	O 0.5  −180	U 0.5  +145
Kenyon Martin Jr.	O 14.5  −130	U 14.5  +100	LeBron James	O 7.5  −125	U 7.5  −105				Chris Paul	O 1.5  −115	U 1.5  −115
Kevin Porter Jr.	O 20.5  −125	U 20.5  −105	Tari Eason	O 6.5  −120	U 6.5  −110				Deandre Ayton	O 0.5  +1300	U 0.5  −4000
LeBron James	O 25.5  −105	U 25.5  −125	PHO SunsatOKC ThunderTODAY 7:10PM						Devin Booker	O 2.5  +150	U 2.5  −185
Tari Eason	O 10.5  −120	U 10.5  −110	PLAYER	OVER	UNDER				Isaiah Joe	O 1.5  −155	U 1.5  +125
PHO SunsatOKC ThunderTODAY 7:10PM			Chris Paul	O 4.5  +100	U 4.5  −130				Jalen Williams	O 0.5  −195	U 0.5  +160
PLAYER	OVER	UNDER	Deandre Ayton	O 9.5  −130	U 9.5  +100				Jaylin Williams	O 0.5  −145	U 0.5  +115
Cameron Payne	O 6.5  −120	U 6.5  −110	Devin Booker	O 4.5  −115	U 4.5  −115				Josh Giddey	O 1.5  +185	U 1.5  −230
Chris Paul	O 12.5  −115	U 12.5  −115	Isaiah Joe	O 2.5  −110	U 2.5  −120				Josh Okogie	O 1.5  +125	U 1.5  −155
Deandre Ayton	O 14.5  +110	U 14.5  −140	Jalen Williams	O 5.5  −130	U 5.5  +100				Kevin Durant	O 1.5  −190	U 1.5  +155
Devin Booker	O 28.5  −115	U 28.5  −115	Jaylin Williams	O 4.5  −125	U 4.5  −105				Luguentz Dort	O 1.5  −135	U 1.5  +105
Isaiah Joe	O 9.5  −130	U 9.5  +100	Josh Giddey	O 8.5  +110	U 8.5  −140				Shai Gilgeous-Alexander	O 0.5  −150	U 0.5  +120
Jalen Williams	O 16.5  −125	U 16.5  −105	Josh Okogie	O 4.5  −115	U 4.5  −115				PHI 76ersatMIL BucksTODAY 8:10PM		
Josh Giddey	O 17.5  −110	U 17.5  −120	Kevin Durant	O 6.5  −130	U 6.5  +100				PLAYER	OVER	UNDER
Josh Okogie	O 10.5  +100	U 10.5  −130	Luguentz Dort	O 5.5  +120	U 5.5  −150				Bobby Portis	O 1.5  +185	U 1.5  −230
Kevin Durant	O 25.5  −125	U 25.5  −105	Shai Gilgeous-Alexander	O 5.5  +125	U 5.5  −155				Brook Lopez	O 1.5  +110	U 1.5  −140
Luguentz Dort	O 13.5  −105	U 13.5  −125	PHI 76ersatMIL BucksTODAY 8:10PM						De'Anthony Melton	O 1.5  −105	U 1.5  −125
Shai Gilgeous-Alexander	O 30.5  −145	U 30.5  +115	PLAYER	OVER	UNDER				Giannis Antetokounmpo	O 0.5  −140	U 0.5  +110
PHI 76ersatMIL BucksTODAY 8:10PM			Bobby Portis	O 6.5  −150	U 6.5  +120				Grayson Allen	O 1.5  −155	U 1.5  +125
PLAYER	OVER	UNDER	Brook Lopez	O 6.5  −110	U 6.5  −120				James Harden	O 2.5  −120	U 2.5  −110
Bobby Portis	O 10.5  −115	U 10.5  −115	De'Anthony Melton	O 3.5  +100	U 3.5  −130				Joel Embiid	O 0.5  −175	U 0.5  +140
Brook Lopez	O 15.5  −105	U 15.5  −125	Giannis Antetokounmpo	O 11.5  −145	U 11.5  +115				Jrue Holiday	O 2.5  +150	U 2.5  −185
De'Anthony Melton	O 8.5  −125	U 8.5  −105	Grayson Allen	O 2.5  +110	U 2.5  −140				Khris Middleton	O 1.5  −175	U 1.5  +140
Giannis Antetokounmpo	O 30.5  −120	U 30.5  −110	James Harden	O 5.5  −155	U 5.5  +125				P.J. Tucker	O 0.5  −130	U 0.5  +100
Grayson Allen	O 8.5  −115	U 8.5  −115	Joel Embiid	O 10.5  +105	U 10.5  −135				Tobias Harris	O 1.5  +105	U 1.5  −135
James Harden	O 20.5  −115	U 20.5  −115	Jrue Holiday	O 3.5  −160	U 3.5  +130				Tyrese Maxey	O 2.5  −140	U 2.5  +110
Joel Embiid	O 31.5  −120	U 31.5  −110	Khris Middleton	O 4.5  −150	U 4.5  +120				IND PacersatCLE CavaliersTODAY 8:10PM		
Jrue Holiday	O 16.5  −110	U 16.5  −120	P.J. Tucker	O 3.5  −135	U 3.5  +105				PLAYER	OVER	UNDER
Khris Middleton	O 18.5  −105	U 18.5  −125	Tobias Harris	O 5.5  +125	U 5.5  −155				Aaron Nesmith	O 1.5  −125	U 1.5  −105
Tobias Harris	O 13.5  −105	U 13.5  −125	Tyrese Maxey	O 3.5  +120	U 3.5  −150				Andrew Nembhard	O 1.5  +105	U 1.5  −135
Tyrese Maxey	O 21.5  −105	U 21.5  −125	IND PacersatCLE CavaliersTODAY 8:10PM						Bennedict Mathurin	O 1.5  +130	U 1.5  −160
IND PacersatCLE CavaliersTODAY 8:10PM			PLAYER	OVER	UNDER				Darius Garland	O 2.5  +135	U 2.5  −165
PLAYER	OVER	UNDER	Aaron Nesmith	O 3.5  −115	U 3.5  −115				Donovan Mitchell	O 3.5  −105	U 3.5  −125
Aaron Nesmith	O 10.5  −130	U 10.5  +100	Andrew Nembhard	O 2.5  +105	U 2.5  −135				Evan Mobley	O 0.5  +240	U 0.5  −305
