Kenyon Martin Jr.	O 14.5  −110	U 14.5  −120	Kevin Porter Jr.	O 5.5  +105	U 5.5  −135	Austin Reaves	O 3.5  −130	U 3.5  +100	ATL HawksatMIN TimberwolvesTODAY 8:10PM		
Kevin Porter Jr.	O 18.5  −105	U 18.5  −125	Tari Eason	O 6.5  −125	U 6.5  −105	Chris Paul	O 9.5  −135	U 9.5  +105	PLAYER	OVER	UNDER
Tari Eason	O 10.5  −120	U 10.5  −110	Xavier Tillman	O 6.5  −105	U 6.5  −125	D'Angelo Russell	O 6.5  +110	U 6.5  −140	De'Andre Hunter	O 1.5  +105	U 1.5  −135
Xavier Tillman	O 9.5  −120	U 9.5  −110	ATL HawksatMIN TimberwolvesTODAY 8:10PM			Dennis Schroder	O 3.5  −140	U 3.5  +110	Jaden McDaniels	O 1.5  −115	U 1.5  −115
ATL HawksatMIN TimberwolvesTODAY 8:10PM			PLAYER	OVER	UNDER	Devin Booker	O 4.5  −145	U 4.5  +115	John Collins	O 0.5  −220	U 0.5  +180
PLAYER	OVER	UNDER	Clint Capela	O 10.5  −115	U 10.5  −115	Jarred Vanderbilt	O 2.5  +130	U 2.5  −160	Mike Conley	O 1.5  −150	U 1.5  +120
Clint Capela	O 10.5  −120	U 10.5  −110	De'Andre Hunter	O 4.5  +100	U 4.5  −130				Trae Young	O 2.5  −105	U 2.5  −125
De'Andre Hunter	O 15.5  −110	U 15.5  −120	Jaden McDaniels	O 4.5  +135	U 4.5  −165				POR Trail BlazersatUTA JazzTODAY 9:10PM		
Jaden McDaniels	O 13.5  −110	U 13.5  −120	John Collins	O 5.5  −140	U 5.5  +110				PLAYER	OVER	UNDER
John Collins	O 12.5  −120	U 12.5  −110	Mike Conley	O 2.5  −130	U 2.5  +100				Damian Lillard	O 5.5  +105	U 5.5  −135
Mike Conley	O 12.5  −105	U 12.5  −125	Rudy Gobert	O 10.5  −120	U 10.5  −110				Jusuf Nurkic	O 0.5  −150	U 0.5  +120
Rudy Gobert	O 13.5  −125	U 13.5  −105	Trae Young	O 3.5  +120	U 3.5  −150				Kelly Olynyk	O 1.5  +105	U 1.5  −135
Trae Young	O 27.5  −140	U 27.5  +110	POR Trail BlazersatUTA JazzTODAY 9:10PM						Matisse Thybulle	O 1.5  −120	U 1.5  −110
POR Trail BlazersatUTA JazzTODAY 9:10PM			PLAYER	OVER	UNDER				Ochai Agbaji	O 2.5  +120	U 2.5  −150
PLAYER	OVER	UNDER	Damian Lillard	O 4.5  −145	U 4.5  +115				Talen Horton-Tucker	O 1.5  +145	U 1.5  −180
Damian Lillard	O 36.5  −115	U 36.5  −115	Jusuf Nurkic	O 8.5  −115	U 8.5  −115				PHO SunsatLA LakersTODAY 10:10PM		
Jusuf Nurkic	O 14.5  −110	U 14.5  −120	Kelly Olynyk	O 6.5  −115	U 6.5  −115				PLAYER	OVER	UNDER
Kelly Olynyk	O 13.5  −130	U 13.5  +100	Matisse Thybulle	O 3.5  +130	U 3.5  −160				Anthony Davis	O 0.5  +180	U 0.5  −220
Matisse Thybulle	O 8.5  +100	U 8.5  −130	Ochai Agbaji	O 3.5  +140	U 3.5  −175				Austin Reaves	O 1.5  +155	U 1.5  −190
Ochai Agbaji	O 13.5  −115	U 13.5  −115	Talen Horton-Tucker	O 4.5  −135	U 4.5  +105				Chris Paul	O 1.5  +105	U 1.5  −135
Talen Horton-Tucker	O 16.5  −110	U 16.5  −120	Walker Kessler	O 11.5  +100	U 11.5  −130				D'Angelo Russell	O 3.5  +140	U 3.5  −175
Walker Kessler	O 12.5  −105	U 12.5  −125	PHO SunsatLA LakersTODAY 10:10PM						Dennis Schroder	O 0.5  −195	U 0.5  +160
PHO SunsatLA LakersTODAY 10:10PM			PLAYER	OVER	UNDER				Devin Booker	O 2.5  +125	U 2.5  −155
PLAYER	OVER	UNDER	Anthony Davis	O 13.5  −120	U 13.5  −110				Jarred Vanderbilt	O 0.5  +225	U 0.5  −285
Anthony Davis	O 25.5  −135	U 25.5  +105	Austin Reaves	O 3.5  +110	U 3.5  −140				Josh Okogie	O 1.5  +100	U 1.5  −130
Austin Reaves	O 14.5  −115	U 14.5  −115	Bismack Biyombo	O 6.5  −135	U 6.5  +105				Malik Beasley	O 2.5  +115	U 2.5  −145
Bismack Biyombo	O 6.5  −135	U 6.5  +105	Chris Paul	O 4.5  −150	U 4.5  +120				Rui Hachimura	O 0.5  −115	U 0.5  −115
Chris Paul	O 14.5  −125	U 14.5  −105	D'Angelo Russell	O 2.5  −140	U 2.5  +110				Torrey Craig	O 1.5  +145	U 1.5  −180
D'Angelo Russell	O 19.5  −125	U 19.5  −105	Dennis Schroder	O 2.5  +145	U 2.5  −180				Troy Brown Jr.	O 1.5  +105	U 1.5  −135
Dennis Schroder	O 11.5  −110	U 11.5  −120	Devin Booker	O 4.5  −155	U 4.5  +125						
Devin Booker	O 31.5  −125	U 31.5  −105	Jarred Vanderbilt	O 7.5  −120	U 7.5  −110						
Jarred Vanderbilt	O 7.5  −110	U 7.5  −120	Josh Okogie	O 4.5  +110	U 4.5  −140						
Josh Okogie	O 12.5  −125	U 12.5  −105	Malik Beasley	O 3.5  +135	U 3.5  −165						
Malik Beasley	O 11.5  −120	U 11.5  −110	Rui Hachimura	O 3.5  +120	U 3.5  −150						
Rui Hachimura	O 8.5  −120	U 8.5  −110	Torrey Craig	O 6.5  −135	U 6.5  +105						
Torrey Craig	O 7.5  −110	U 7.5  −120	Troy Brown Jr.	O 3.5  −125	U 3.5  −105						
Troy Brown Jr.	O 7.5  −115	U 7.5  −115									
