BOS CelticsatCLE CavaliersTODAY 7:10PM			BOS CelticsatCLE CavaliersTODAY 7:10PM			BOS CelticsatCLE CavaliersTODAY 7:10PM			BOS CelticsatCLE CavaliersTODAY 7:10PM		
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Darius Garland	O 22.5  −125	U 22.5  −105	Darius Garland	O 2.5  −135	U 2.5  +105	Darius Garland	O 7.5  +105	U 7.5  −135	Darius Garland	O 2.5  +100	U 2.5  −130
Derrick White	O 15.5  −125	U 15.5  −105	Derrick White	O 4.5  +110	U 4.5  −140	Derrick White	O 4.5  −115	U 4.5  −115	Derrick White	O 1.5  −150	U 1.5  +120
Evan Mobley	O 16.5  −120	U 16.5  −110	Evan Mobley	O 9.5  −115	U 9.5  −115	Evan Mobley	O 2.5  −110	U 2.5  −120	Evan Mobley	O 0.5  +185	U 0.5  −230
Isaac Okoro	O 6.5  −115	U 6.5  −115	Isaac Okoro	O 2.5  −110	U 2.5  −120	Jaylen Brown	O 3.5  +130	U 3.5  −160	Isaac Okoro	O 0.5  −135	U 0.5  +105
Jarrett Allen	O 14.5  −115	U 14.5  −115	Jarrett Allen	O 10.5  −105	U 10.5  −125	Malcolm Brogdon	O 3.5  −125	U 3.5  −105	Jaylen Brown	O 2.5  −125	U 2.5  −105
Jaylen Brown	O 26.5  −125	U 26.5  −105	Jaylen Brown	O 7.5  +105	U 7.5  −135	Marcus Smart	O 5.5  −125	U 5.5  −105	Malcolm Brogdon	O 1.5  −140	U 1.5  +110
Malcolm Brogdon	O 14.5  −120	U 14.5  −110	Malcolm Brogdon	O 4.5  −115	U 4.5  −115	PHI 76ersatIND PacersTODAY 7:10PM			Marcus Smart	O 1.5  −145	U 1.5  +115
Marcus Smart	O 12.5  −130	U 12.5  +100	Marcus Smart	O 3.5  −145	U 3.5  +115	PLAYER	OVER	UNDER	PHI 76ersatIND PacersTODAY 7:10PM		
PHI 76ersatIND PacersTODAY 7:10PM			PHI 76ersatIND PacersTODAY 7:10PM			Buddy Hield	O 2.5  +135	U 2.5  −165	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	James Harden	O 10.5  +105	U 10.5  −135	Buddy Hield	O 2.5  −155	U 2.5  +125
Buddy Hield	O 14.5  −140	U 14.5  +110	Buddy Hield	O 4.5  +115	U 4.5  −145	Joel Embiid	O 3.5  −140	U 3.5  +110	James Harden	O 2.5  −155	U 2.5  +125
James Harden	O 22.5  −120	U 22.5  −110	James Harden	O 6.5  −105	U 6.5  −125	Tyrese Haliburton	O 8.5  −145	U 8.5  +115	Joel Embiid	O 0.5  −150	U 0.5  +120
Joel Embiid	O 32.5  −125	U 32.5  −105	Joel Embiid	O 11.5  −105	U 11.5  −125	Tyrese Maxey	O 2.5  −175	U 2.5  +140	Tyrese Haliburton	O 2.5  +105	U 2.5  −135
Tyrese Haliburton	O 19.5  −115	U 19.5  −115	Tyrese Haliburton	O 3.5  +110	U 3.5  −140	POR Trail BlazersatDET PistonsTODAY 7:10PM			Tyrese Maxey	O 2.5  +135	U 2.5  −165
Tyrese Maxey	O 21.5  −105	U 21.5  −125	Tyrese Maxey	O 2.5  −160	U 2.5  +130	PLAYER	OVER	UNDER	POR Trail BlazersatDET PistonsTODAY 7:10PM		
POR Trail BlazersatDET PistonsTODAY 7:10PM			POR Trail BlazersatDET PistonsTODAY 7:10PM			Damian Lillard	O 7.5  +105	U 7.5  −135	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Jaden Ivey	O 5.5  −130	U 5.5  +100	Cam Reddish	O 1.5  −145	U 1.5  +115
Cam Reddish	O 14.5  −110	U 14.5  −120	Cam Reddish	O 2.5  −145	U 2.5  +115	Jerami Grant	O 2.5  −140	U 2.5  +110	Damian Lillard	O 4.5  −145	U 4.5  +115
Damian Lillard	O 36.5  −130	U 36.5  +100	Damian Lillard	O 5.5  −105	U 5.5  −125	Trendon Watford	O 2.5  −160	U 2.5  +130	Drew Eubanks	O 0.5  +900	U 0.5  −1700
