Christian Wood	O 15.5  −105	U 15.5  −125	Christian Wood	O 6.5  −130	U 6.5  +100	PLAYER	OVER	UNDER	Kyrie Irving	O 2.5  −175	U 2.5  +140
Dwight Powell	O 6.5  −115	U 6.5  −115	Dwight Powell	O 4.5  −125	U 4.5  −105	Cameron Payne	O 3.5  +110	U 3.5  −140	Luka Doncic	O 2.5  −130	U 2.5  +100
Isaiah Jackson	O 12.5  −105	U 12.5  −125	Isaiah Jackson	O 7.5  +130	U 7.5  −160	Chris Paul	O 9.5  −110	U 9.5  −120	Reggie Bullock	O 1.5  −190	U 1.5  +155
Jalen Smith	O 11.5  −110	U 11.5  −120	Jalen Smith	O 6.5  −130	U 6.5  +100	Devin Booker	O 5.5  −110	U 5.5  −120	HOU RocketsatNY KnicksTODAY 7:40PM		
Kyrie Irving	O 24.5  −130	U 24.5  +100	Kyrie Irving	O 4.5  −115	U 4.5  −115	Kelly Olynyk	O 4.5  +130	U 4.5  −160	PLAYER	OVER	UNDER
Luka Doncic	O 31.5  −110	U 31.5  −120	Luka Doncic	O 8.5  −115	U 8.5  −115	Talen Horton-Tucker	O 5.5  +105	U 5.5  −135	Alperen Sengun	O 0.5  +275	U 0.5  −355
Reggie Bullock	O 7.5  −130	U 7.5  +100	Reggie Bullock	O 3.5  −130	U 3.5  +100	PHI 76ersatDEN NuggetsTODAY 9:40PM			Jabari Smith	O 1.5  +100	U 1.5  −130
HOU RocketsatNY KnicksTODAY 7:40PM			HOU RocketsatNY KnicksTODAY 7:40PM			PLAYER	OVER	UNDER	Jalen Green	O 2.5  +105	U 2.5  −135
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Aaron Gordon	O 2.5  −130	U 2.5  +100	Julius Randle	O 2.5  −190	U 2.5  +155
Alperen Sengun	O 13.5  +125	U 13.5  −155	Alperen Sengun	O 7.5  +105	U 7.5  −135	Jamal Murray	O 6.5  +105	U 6.5  −135	Kenyon Martin Jr.	O 0.5  −145	U 0.5  +115
Jabari Smith	O 13.5  −115	U 13.5  −115	Jabari Smith	O 6.5  −120	U 6.5  −110	James Harden	O 10.5  +110	U 10.5  −140	Kevin Porter Jr.	O 1.5  −165	U 1.5  +135
Jalen Green	O 21.5  −125	U 21.5  −105	Jalen Green	O 3.5  +110	U 3.5  −140	Kentavious Caldwell-Pope	O 2.5  +125	U 2.5  −155	RJ Barrett	O 1.5  −165	U 1.5  +135
Julius Randle	O 26.5  −120	U 26.5  −110	Julius Randle	O 8.5  +110	U 8.5  −140	Nikola Jokic	O 9.5  −125	U 9.5  −105	Tari Eason	O 0.5  −155	U 0.5  +125
Kenyon Martin Jr.	O 13.5  −125	U 13.5  −105	Kenyon Martin Jr.	O 5.5  +125	U 5.5  −155	Tobias Harris	O 2.5  +105	U 2.5  −135	PHO SunsatUTA JazzTODAY 9:10PM		
Kevin Porter Jr.	O 17.5  −110	U 17.5  −120	Kevin Porter Jr.	O 5.5  +105	U 5.5  −135	Tyrese Maxey	O 3.5  −110	U 3.5  −120	PLAYER	OVER	UNDER
Mitchell Robinson	O 7.5  −120	U 7.5  −110	Mitchell Robinson	O 9.5  +115	U 9.5  −145	MIN TimberwolvesatSAC KingsTODAY 10:10PM			Cameron Payne	O 0.5  −220	U 0.5  +180
RJ Barrett	O 20.5  +110	U 20.5  −140	RJ Barrett	O 4.5  +105	U 4.5  −135	PLAYER	OVER	UNDER	Chris Paul	O 1.5  −105	U 1.5  −125
Tari Eason	O 11.5  −110	U 11.5  −120	Tari Eason	O 6.5  −120	U 6.5  −110	De'Aaron Fox	O 5.5  −125	U 5.5  −105	Deandre Ayton	O 0.5  +1100	U 0.5  −2500
PHO SunsatUTA JazzTODAY 9:10PM			PHO SunsatUTA JazzTODAY 9:10PM			Domantas Sabonis	O 7.5  +105	U 7.5  −135	Devin Booker	O 1.5  −190	U 1.5  +155
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Kevin Huerter	O 2.5  −155	U 2.5  +125	Josh Okogie	O 1.5  +150	U 1.5  −185
Cameron Payne	O 7.5  −120	U 7.5  −110	Chris Paul	O 4.5  +125	U 4.5  −155	Kyle Anderson	O 6.5  +110	U 6.5  −140	Kelly Olynyk	O 1.5  +110	U 1.5  −140
Chris Paul	O 13.5  −105	U 13.5  −125	Deandre Ayton	O 10.5  +105	U 10.5  −135	Malik Monk	O 2.5  −140	U 2.5  +110	Ochai Agbaji	O 2.5  +120	U 2.5  −150
Deandre Ayton	O 17.5  −105	U 17.5  −125	Devin Booker	O 4.5  −130	U 4.5  +100	Mike Conley	O 6.5  +115	U 6.5  −145	Talen Horton-Tucker	O 1.5  +135	U 1.5  −165
Devin Booker	O 30.5  −120	U 30.5  −110	Josh Okogie	O 3.5  −125	U 3.5  −105	NO PelicansatPOR Trail BlazersTODAY 10:10PM			Terrence Ross	O 1.5  −120	U 1.5  −110
Josh Okogie	O 8.5  −120	U 8.5  −110	Kelly Olynyk	O 6.5  −140	U 6.5  −105	PLAYER	OVER	UNDER	Torrey Craig	O 1.5  +150	U 1.5  −185
Kelly Olynyk	O 14.5  −110	U 14.5  −120	Ochai Agbaji	O 2.5  −175	U 2.5  +140	Brandon Ingram	O 6.5  −130	U 6.5  +100	PHI 76ersatDEN NuggetsTODAY 9:40PM		
Ochai Agbaji	O 13.5  −115	U 13.5  −115	Talen Horton-Tucker	O 4.5  +105	U 4.5  −135	CJ McCollum	O 5.5  −115	U 5.5  −115	PLAYER	OVER	UNDER
Talen Horton-Tucker	O 14.5  −115	U 14.5  −115	Terrence Ross	O 2.5  +110	U 2.5  −140	Drew Eubanks	O 2.5  +105	U 2.5  −135	Aaron Gordon	O 0.5  −155	U 0.5  +125
Terrence Ross	O 7.5  −130	U 7.5  +100	Torrey Craig	O 5.5  +115	U 5.5  −145	Herbert Jones	O 2.5  −105	U 2.5  −125	Jamal Murray	O 2.5  −160	U 2.5  +130
Torrey Craig	O 6.5  −125	U 6.5  −105	Walker Kessler	O 10.5  −120	U 10.5  −110	Josh Richardson	O 2.5  +135	U 2.5  −165	James Harden	O 2.5  −135	U 2.5  +105
Walker Kessler	O 11.5  −130	U 11.5  +100	PHI 76ersatDEN NuggetsTODAY 9:40PM			Naji Marshall	O 2.5  +155	U 2.5  −190	Kentavious Caldwell-Pope	O 1.5  +125	U 1.5  −155
PHI 76ersatDEN NuggetsTODAY 9:40PM			PLAYER	OVER	UNDER	Nassir Little	O 2.5  +125	U 2.5  −155	Nikola Jokic	O 0.5  −175	U 0.5  +140
PLAYER	OVER	UNDER	Aaron Gordon	O 5.5  −145	U 5.5  +115	Shaedon Sharpe	O 2.5  −140	U 2.5  +110	P.J. Tucker	O 0.5  −130	U 0.5  +100
Aaron Gordon	O 14.5  −105	U 14.5  −125	Jamal Murray	O 3.5  −120	U 3.5  −110	CHI BullsatLA ClippersTODAY 10:40PM			Tobias Harris	O 1.5  −105	U 1.5  −125
Jamal Murray	O 20.5  −105	U 20.5  −125	James Harden	O 6.5  +105	U 6.5  −135	PLAYER	OVER	UNDER	Tyrese Maxey	O 2.5  −130	U 2.5  +100
James Harden	O 23.5  −130	U 23.5  +100	Kentavious Caldwell-Pope	O 2.5  +125	U 2.5  −155	DeMar DeRozan	O 4.5  −110	U 4.5  −120	MIN TimberwolvesatSAC KingsTODAY 10:10PM		
Kentavious Caldwell-Pope	O 9.5  +100	U 9.5  −130	Nikola Jokic	O 12.5  −115	U 12.5  −115	Eric Gordon	O 2.5  +120	U 2.5  −150	PLAYER	OVER	UNDER
Nikola Jokic	O 25.5  −140	U 25.5  +110	P.J. Tucker	O 3.5  −135	U 3.5  +105	Kawhi Leonard	O 4.5  +125	U 4.5  −155	De'Aaron Fox	O 1.5  −110	U 1.5  −120
Tobias Harris	O 15.5  −105	U 15.5  −125	Tobias Harris	O 5.5  −130	U 5.5  +100	Nikola Vucevic	O 2.5  −155	U 2.5  +125	Domantas Sabonis	O 0.5  +195	U 0.5  −240
Tyrese Maxey	O 23.5  −120	U 23.5  −110	Tyrese Maxey	O 3.5  +110	U 3.5  −140	Patrick Beverley	O 2.5  −160	U 2.5  +130	Harrison Barnes	O 1.5  −120	U 1.5  −110
MIN TimberwolvesatSAC KingsTODAY 10:10PM			MIN TimberwolvesatSAC KingsTODAY 10:10PM			Russell Westbrook	O 7.5  −105	U 7.5  −125	Jaden McDaniels	O 1.5  −110	U 1.5  −120
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Zach LaVine	O 4.5  +135	U 4.5  −165	Keegan Murray	O 2.5  −125	U 2.5  −105
De'Aaron Fox	O 25.5  −120	U 25.5  −110	De'Aaron Fox	O 3.5  −135	U 3.5  +105				Kevin Huerter	O 2.5  −130	U 2.5  +100
Domantas Sabonis	O 18.5  −140	U 18.5  +110	Domantas Sabonis	O 12.5  −135	U 12.5  +105				Kyle Anderson	O 0.5  −115	U 0.5  −115
Harrison Barnes	O 15.5  −105	U 15.5  −125	Harrison Barnes	O 4.5  −135	U 4.5  +105				Malik Monk	O 1.5  +100	U 1.5  −130
Jaden McDaniels	O 13.5  −120	U 13.5  −110	Jaden McDaniels	O 3.5  −145	U 3.5  +115				Mike Conley	O 2.5  +140	U 2.5  −175
Keegan Murray	O 12.5  −125	U 12.5  −105	Keegan Murray	O 4.5  −140	U 4.5  +110				Trey Lyles	O 0.5  −205	U 0.5  +165
Kevin Huerter	O 16.5  +100	U 16.5  −130	Kevin Huerter	O 3.5  −135	U 3.5  +105				NO PelicansatPOR Trail BlazersTODAY 10:10PM		
Kyle Anderson	O 12.5  −110	U 12.5  −120	Kyle Anderson	O 6.5  −125	U 6.5  −105				PLAYER	OVER	UNDER
Malik Monk	O 10.5  −110	U 10.5  −120	Malik Monk	O 2.5  −110	U 2.5  −120				Brandon Ingram	O 1.5  −120	U 1.5  −110
Mike Conley	O 12.5  −105	U 12.5  −125	Mike Conley	O 2.5  −140	U 2.5  +110				CJ McCollum	O 2.5  −135	U 2.5  +105
Rudy Gobert	O 14.5  −120	U 14.5  −110	Rudy Gobert	O 11.5  −120	U 11.5  −110				Drew Eubanks	O 0.5  +750	U 0.5  −1300
Trey Lyles	O 7.5  −115	U 7.5  −115	Trey Lyles	O 4.5  +115	U 4.5  −145				Herbert Jones	O 0.5  −125	U 0.5  −105
NO PelicansatPOR Trail BlazersTODAY 10:10PM			NO PelicansatPOR Trail BlazersTODAY 10:10PM						Jonas Valanciunas	O 0.5  +140	U 0.5  −175
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Josh Richardson	O 1.5  −105	U 1.5  −125
Brandon Ingram	O 26.5  −120	U 26.5  −110	Brandon Ingram	O 5.5  +125	U 5.5  −155				Matisse Thybulle	O 1.5  −130	U 1.5  +100
CJ McCollum	O 20.5  −110	U 20.5  −120	CJ McCollum	O 4.5  −110	U 4.5  −120				Naji Marshall	O 0.5  −145	U 0.5  +115
Drew Eubanks	O 10.5  −110	U 10.5  −120	Drew Eubanks	O 7.5  −120	U 7.5  −110				Nassir Little	O 2.5  +110	U 2.5  −140
Herbert Jones	O 8.5  −130	U 8.5  +100	Herbert Jones	O 4.5  +130	U 4.5  −160				Shaedon Sharpe	O 2.5  −140	U 2.5  +110
Jonas Valanciunas	O 16.5  −130	U 16.5  +100	Jonas Valanciunas	O 11.5  +100	U 11.5  −130				Trey Murphy III	O 3.5  +135	U 3.5  −165
Josh Richardson	O 9.5  +100	U 9.5  −130	Josh Richardson	O 2.5  −110	U 2.5  −120				CHI BullsatLA ClippersTODAY 10:40PM		
Matisse Thybulle	O 9.5  +120	U 9.5  −150	Matisse Thybulle	O 3.5  −105	U 3.5  −125				PLAYER	OVER	UNDER
Naji Marshall	O 8.5  −105	U 8.5  −125	Naji Marshall	O 3.5  +135	U 3.5  −165				DeMar DeRozan	O 0.5  −115	U 0.5  −115
Nassir Little	O 15.5  −105	U 15.5  −125	Nassir Little	O 5.5  +110	U 5.5  −140				Eric Gordon	O 1.5  −180	U 1.5  +145
Shaedon Sharpe	O 21.5  −120	U 21.5  −110	Shaedon Sharpe	O 4.5  −130	U 4.5  +100				Kawhi Leonard	O 2.5  +100	U 2.5  −130
Trey Murphy III	O 15.5  −125	U 15.5  −105	Trey Murphy III	O 3.5  −135	U 3.5  +105				Nikola Vucevic	O 1.5  +145	U 1.5  −180
CHI BullsatLA ClippersTODAY 10:40PM			CHI BullsatLA ClippersTODAY 10:40PM						Patrick Beverley	O 1.5  +185	U 1.5  −230
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Russell Westbrook	O 1.5  +125	U 1.5  −155
DeMar DeRozan	O 21.5  −125	U 21.5  −105	DeMar DeRozan	O 4.5  −160	U 4.5  +130				Zach LaVine	O 2.5  +105	U 2.5  −135
Eric Gordon	O 12.5  +100	U 12.5  −130	Eric Gordon	O 2.5  +155	U 2.5  −190						
Ivica Zubac	O 10.5  +110	U 10.5  −140	Ivica Zubac	O 8.5  −115	U 8.5  −115						
Kawhi Leonard	O 27.5  −110	U 27.5  −120	Kawhi Leonard	O 6.5  −115	U 6.5  −115						
Mason Plumlee	O 7.5  −125	U 7.5  −105	Mason Plumlee	O 6.5  −145	U 6.5  +115						
Nikola Vucevic	O 16.5  −140	U 16.5  +110	Nikola Vucevic	O 10.5  −140	U 10.5  +110						
Patrick Beverley	O 6.5  +105	U 6.5  −135	Patrick Beverley	O 4.5  −130	U 4.5  +100						
Russell Westbrook	O 16.5  −105	U 16.5  −125	Russell Westbrook	O 5.5  −115	U 5.5  −115						
Zach LaVine	O 26.5  +110	U 26.5  −140	Zach LaVine	O 4.5  +120	U 4.5  −150						
