Dejounte Murray	O 20.5  −105	U 20.5  −125	Clint Capela	O 11.5  +105	U 11.5  −135	Austin Reaves	O 3.5  −155	U 3.5  +125	Dorian Finney-Smith	O 1.5  +110	U 1.5  −140
Dorian Finney-Smith	O 7.5  +100	U 7.5  −130	Dejounte Murray	O 4.5  −150	U 4.5  +120	D'Angelo Russell	O 5.5  +125	U 5.5  −155	John Collins	O 0.5  −220	U 0.5  +180
John Collins	O 11.5  −130	U 11.5  +100	Dorian Finney-Smith	O 4.5  −115	U 4.5  −115	Karl-Anthony Towns	O 3.5  −155	U 3.5  +125	Mikal Bridges	O 2.5  −130	U 2.5  +100
Mikal Bridges	O 27.5  −105	U 27.5  −125	John Collins	O 5.5  −120	U 5.5  −110	LeBron James	O 5.5  +100	U 5.5  −130	Royce O'Neale	O 1.5  −140	U 1.5  +110
Nicolas Claxton	O 12.5  −120	U 12.5  −110	Mikal Bridges	O 4.5  +130	U 4.5  −160	Mike Conley	O 5.5  +120	U 5.5  −150	Spencer Dinwiddie	O 1.5  −165	U 1.5  +135
Royce O'Neale	O 8.5  −105	U 8.5  −125	Nicolas Claxton	O 9.5  −125	U 9.5  −105	DET PistonsatHOU RocketsTODAY 8:10PM			Trae Young	O 2.5  +125	U 2.5  −155
Spencer Dinwiddie	O 19.5  −105	U 19.5  −125	Royce O'Neale	O 4.5  −120	U 4.5  −110	PLAYER	OVER	UNDER	LA LakersatMIN TimberwolvesTODAY 8:10PM		
Trae Young	O 25.5  −145	U 25.5  +115	Spencer Dinwiddie	O 3.5  −155	U 3.5  +125	Alperen Sengun	O 3.5  −150	U 3.5  +120	PLAYER	OVER	UNDER
LA LakersatMIN TimberwolvesTODAY 8:10PM			Trae Young	O 2.5  −175	U 2.5  +140	Jaden Ivey	O 6.5  +115	U 6.5  −145	Anthony Davis	O 0.5  +180	U 0.5  −220
PLAYER	OVER	UNDER	LA LakersatMIN TimberwolvesTODAY 8:10PM			Jalen Green	O 3.5  −115	U 3.5  −115	Anthony Edwards	O 2.5  −105	U 2.5  −125
Anthony Davis	O 25.5  −110	U 25.5  −120	PLAYER	OVER	UNDER	Kevin Porter Jr.	O 6.5  +105	U 6.5  −135	Austin Reaves	O 1.5  +175	U 1.5  −215
Anthony Edwards	O 24.5  −125	U 24.5  −105	Anthony Davis	O 11.5  −110	U 11.5  −120	Killian Hayes	O 6.5  −135	U 6.5  +105	D'Angelo Russell	O 2.5  −125	U 2.5  −105
Austin Reaves	O 14.5  −125	U 14.5  −105	Anthony Edwards	O 4.5  −130	U 4.5  +100	LA ClippersatMEM GrizzliesTODAY 8:10PM			Jaden McDaniels	O 1.5  +135	U 1.5  −165
D'Angelo Russell	O 17.5  −120	U 17.5  −110	Austin Reaves	O 3.5  +125	U 3.5  −155	PLAYER	OVER	UNDER	Jarred Vanderbilt	O 0.5  +195	U 0.5  −240
Jaden McDaniels	O 12.5  −110	U 12.5  −120	D'Angelo Russell	O 2.5  −125	U 2.5  −105	Desmond Bane	O 3.5  −145	U 3.5  +115	Karl-Anthony Towns	O 2.5  +140	U 2.5  −175
Jarred Vanderbilt	O 6.5  −115	U 6.5  −115	Jaden McDaniels	O 3.5  −130	U 3.5  +100	Dillon Brooks	O 2.5  +140	U 2.5  −175	LeBron James	O 1.5  −160	U 1.5  +130
Karl-Anthony Towns	O 21.5  −115	U 21.5  −115	Jarred Vanderbilt	O 6.5  −120	U 6.5  −110	Ja Morant	O 7.5  −105	U 7.5  −125	Mike Conley	O 1.5  −165	U 1.5  +135
LeBron James	O 26.5  −110	U 26.5  −120	Karl-Anthony Towns	O 7.5  −130	U 7.5  +100	Kawhi Leonard	O 4.5  +110	U 4.5  −140	DET PistonsatHOU RocketsTODAY 8:10PM		
Mike Conley	O 11.5  −130	U 11.5  +100	LeBron James	O 7.5  −145	U 7.5  +115	SA SpursatGS WarriorsTODAY 10:10PM			PLAYER	OVER	UNDER
Rudy Gobert	O 13.5  −105	U 13.5  −125	Mike Conley	O 2.5  −145	U 2.5  +115	PLAYER	OVER	UNDER	Alperen Sengun	O 0.5  +275	U 0.5  −355
DET PistonsatHOU RocketsTODAY 8:10PM			Rudy Gobert	O 11.5  −130	U 11.5  +100	Donte DiVincenzo	O 2.5  −110	U 2.5  −120	Isaiah Livers	O 1.5  −130	U 1.5  +100
PLAYER	OVER	UNDER	DET PistonsatHOU RocketsTODAY 8:10PM			Draymond Green	O 7.5  +120	U 7.5  −150	Jabari Smith	O 1.5  +135	U 1.5  −165
Alperen Sengun	O 14.5  −115	U 14.5  −115	PLAYER	OVER	UNDER	Jordan Poole	O 4.5  +110	U 4.5  −140	Jaden Ivey	O 2.5  +110	U 2.5  −140
Isaiah Livers	O 8.5  −115	U 8.5  −115	Alperen Sengun	O 9.5  −105	U 9.5  −125	Keldon Johnson	O 2.5  −140	U 2.5  +110	Jalen Green	O 2.5  +125	U 2.5  −155
Jabari Smith	O 14.5  −125	U 14.5  −105	Isaiah Livers	O 3.5  −145	U 3.5  +115	Klay Thompson	O 2.5  +155	U 2.5  −190	James Wiseman	O 0.5  +310	U 0.5  −410
Jaden Ivey	O 19.5  −155	U 19.5  +125	Jabari Smith	O 7.5  −140	U 7.5  +110	Stephen Curry	O 6.5  −115	U 6.5  −115	Kevin Porter Jr.	O 2.5  +120	U 2.5  −150
Jalen Green	O 23.5  −115	U 23.5  −115	Jaden Ivey	O 3.5  +115	U 3.5  −145	Tre Jones	O 5.5  −145	U 5.5  +115	Killian Hayes	O 1.5  +185	U 1.5  −230
James Wiseman	O 14.5  +100	U 14.5  −130	Jalen Green	O 3.5  +120	U 3.5  −150	SAC KingsatPOR Trail BlazersTODAY 10:10PM			Marvin Bagley	O 0.5  −130	U 0.5  +100
Kevin Porter Jr.	O 19.5  −115	U 19.5  −115	James Wiseman	O 7.5  −145	U 7.5  +115	PLAYER	OVER	UNDER	LA ClippersatMEM GrizzliesTODAY 8:10PM		
Killian Hayes	O 13.5  −105	U 13.5  −125	Kevin Porter Jr.	O 5.5  −110	U 5.5  −120	De'Aaron Fox	O 5.5  −115	U 5.5  −115	PLAYER	OVER	UNDER
Marvin Bagley	O 14.5  +100	U 14.5  −130	Killian Hayes	O 2.5  −155	U 2.5  +125	Domantas Sabonis	O 5.5  −155	U 5.5  +125	Desmond Bane	O 2.5  −135	U 2.5  +105
LA ClippersatMEM GrizzliesTODAY 8:10PM			Marvin Bagley	O 7.5  −105	U 7.5  −125	Drew Eubanks	O 2.5  −130	U 2.5  +100	Dillon Brooks	O 1.5  −140	U 1.5  +110
PLAYER	OVER	UNDER	LA ClippersatMEM GrizzliesTODAY 8:10PM			Kevin Huerter	O 3.5  +140	U 3.5  −175	Ja Morant	O 1.5  +100	U 1.5  −130
Desmond Bane	O 20.5  −130	U 20.5  +100	PLAYER	OVER	UNDER	Malik Monk	O 3.5  −105	U 3.5  −125	Jaren Jackson Jr.	O 1.5  +135	U 1.5  −165
Dillon Brooks	O 11.5  −130	U 11.5  +100	Desmond Bane	O 4.5  +100	U 4.5  −130	Matisse Thybulle	O 2.5  +140	U 2.5  −175	Kawhi Leonard	O 2.5  +140	U 2.5  −175
Ja Morant	O 27.5  −115	U 27.5  −115	Dillon Brooks	O 2.5  −165	U 2.5  +135	Nassir Little	O 2.5  +150	U 2.5  −185	Luke Kennard	O 2.5  +140	U 2.5  −175
Jaren Jackson Jr.	O 17.5  −115	U 17.5  −115	Ja Morant	O 5.5  +115	U 5.5  −145	Shaedon Sharpe	O 3.5  −135	U 3.5  +105	Xavier Tillman	O 0.5  +1200	U 0.5  −3000
Kawhi Leonard	O 25.5  −120	U 25.5  −110	Jaren Jackson Jr.	O 6.5  −135	U 6.5  +105	DEN NuggetsatPHO SunsTODAY 10:40PM			SA SpursatGS WarriorsTODAY 10:10PM		
Luke Kennard	O 9.5  −125	U 9.5  −105	Kawhi Leonard	O 6.5  −140	U 6.5  +110	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Xavier Tillman	O 9.5  −120	U 9.5  −110	Luke Kennard	O 2.5  −155	U 2.5  +125	Chris Paul	O 8.5  −130	U 8.5  +100	Donte DiVincenzo	O 1.5  +100	U 1.5  −130
SA SpursatGS WarriorsTODAY 10:10PM			Xavier Tillman	O 6.5  −130	U 6.5  +100	Devin Booker	O 5.5  +125	U 5.5  −155	Draymond Green	O 0.5  +115	U 0.5  −145
PLAYER	OVER	UNDER	SA SpursatGS WarriorsTODAY 10:10PM			Kevin Durant	O 4.5  +135	U 4.5  −165	Jordan Poole	O 2.5  +115	U 2.5  −145
Donte DiVincenzo	O 8.5  +100	U 8.5  −130	PLAYER	OVER	UNDER				Keldon Johnson	O 2.5  +120	U 2.5  −150
Draymond Green	O 9.5  +105	U 9.5  −135	Donte DiVincenzo	O 3.5  −125	U 3.5  −105				Klay Thompson	O 4.5  +115	U 4.5  −145
Jordan Poole	O 20.5  −105	U 20.5  −125	Draymond Green	O 7.5  +120	U 7.5  −150				Malaki Branham	O 1.5  +155	U 1.5  −190
Keldon Johnson	O 22.5  −105	U 22.5  −125	Jordan Poole	O 3.5  +140	U 3.5  −175				Stephen Curry	O 4.5  +110	U 4.5  −140
Klay Thompson	O 21.5  −120	U 21.5  −110	Keldon Johnson	O 6.5  +105	U 6.5  −135				Tre Jones	O 0.5  +115	U 0.5  −145
Malaki Branham	O 13.5  −110	U 13.5  −120	Klay Thompson	O 4.5  +130	U 4.5  −160				SAC KingsatPOR Trail BlazersTODAY 10:10PM		
Stephen Curry	O 28.5  −120	U 28.5  −110	Malaki Branham	O 4.5  +130	U 4.5  −160				PLAYER	OVER	UNDER
Tre Jones	O 11.5  −105	U 11.5  −125	Stephen Curry	O 5.5  −145	U 5.5  +115				De'Aaron Fox	O 1.5  −110	U 1.5  −120
SAC KingsatPOR Trail BlazersTODAY 10:10PM			Tre Jones	O 3.5  +100	U 3.5  −130				Domantas Sabonis	O 0.5  +275	U 0.5  −355
PLAYER	OVER	UNDER	SAC KingsatPOR Trail BlazersTODAY 10:10PM						Drew Eubanks	O 0.5  +750	U 0.5  −1300
De'Aaron Fox	O 22.5  −115	U 22.5  −115	PLAYER	OVER	UNDER				Harrison Barnes	O 1.5  +140	U 1.5  −175
Domantas Sabonis	O 17.5  −125	U 17.5  −105	De'Aaron Fox	O 3.5  −125	U 3.5  −105				Keegan Murray	O 2.5  +100	U 2.5  −130
Drew Eubanks	O 9.5  −125	U 9.5  −105	Domantas Sabonis	O 11.5  −130	U 11.5  +100				Kevin Huerter	O 2.5  −115	U 2.5  −115
Harrison Barnes	O 13.5  +100	U 13.5  −130	Drew Eubanks	O 6.5  −140	U 6.5  +110				Malik Monk	O 1.5  −155	U 1.5  +125
Keegan Murray	O 11.5  −120	U 11.5  −110	Harrison Barnes	O 4.5  −110	U 4.5  −120				Matisse Thybulle	O 1.5  −145	U 1.5  +115
Kevin Huerter	O 14.5  −120	U 14.5  −110	Keegan Murray	O 4.5  −145	U 4.5  +115				Nassir Little	O 2.5  +150	U 2.5  −185
Malik Monk	O 13.5  −105	U 13.5  −125	Kevin Huerter	O 3.5  −115	U 3.5  −115				Shaedon Sharpe	O 3.5  +130	U 3.5  −160
Matisse Thybulle	O 8.5  −125	U 8.5  −105	Malik Monk	O 2.5  −135	U 2.5  +105				Trey Lyles	O 1.5  +155	U 1.5  −190
Nassir Little	O 14.5  −130	U 14.5  +100	Matisse Thybulle	O 3.5  +110	U 3.5  −140				DEN NuggetsatPHO SunsTODAY 10:40PM		
Shaedon Sharpe	O 22.5  −130	U 22.5  +100	Nassir Little	O 4.5  +115	U 4.5  −145				PLAYER	OVER	UNDER
Trey Lyles	O 9.5  −110	U 9.5  −120	Shaedon Sharpe	O 4.5  −145	U 4.5  +115				Chris Paul	O 1.5  +100	U 1.5  −130
DEN NuggetsatPHO SunsTODAY 10:40PM			Trey Lyles	O 4.5  −135	U 4.5  +105				Deandre Ayton	O 0.5  +1300	U 0.5  −4000
PLAYER	OVER	UNDER	DEN NuggetsatPHO SunsTODAY 10:40PM						Devin Booker	O 1.5  −185	U 1.5  +150
Chris Paul	O 12.5  −120	U 12.5  −110	PLAYER	OVER	UNDER				Josh Okogie	O 0.5  −220	U 0.5  +180
Deandre Ayton	O 14.5  −110	U 14.5  −120	Chris Paul	O 3.5  −160	U 3.5  +130				Kevin Durant	O 1.5  −145	U 1.5  +115
Devin Booker	O 27.5  −120	U 27.5  −110	Deandre Ayton	O 8.5  −125	U 8.5  −105						
Josh Okogie	O 8.5  −135	U 8.5  +105	Devin Booker	O 4.5  +110	U 4.5  −140						
Kevin Durant	O 22.5  −125	U 22.5  −105	Josh Okogie	O 3.5  −130	U 3.5  +100						
Kevin Durant	O 22.5  −125	U 22.5  −105	Kevin Durant	O 5.5  −140	U 5.5  +110						
