MIN TimberwolvesatNY KnicksTODAY 7:40PM			MIN TimberwolvesatNY KnicksTODAY 7:40PM			Donte DiVincenzo	O 3.5  −130	U 3.5  +100	Terry Rozier	O 2.5  −130	U 2.5  +100
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Draymond Green	O 6.5  +105	U 6.5  −135	MIN TimberwolvesatNY KnicksTODAY 7:40PM		
Immanuel Quickley	O 13.5  −115	U 13.5  −115	Immanuel Quickley	O 3.5  −120	U 3.5  −110	Jalen Green	O 3.5  −120	U 3.5  −110	PLAYER	OVER	UNDER
Jaden McDaniels	O 13.5  −140	U 13.5  +110	Isaiah Hartenstein	O 6.5  −120	U 6.5  −110	Kevin Porter Jr.	O 6.5  −145	U 6.5  +115	Immanuel Quickley	O 1.5  −155	U 1.5  +125
Jalen Brunson	O 24.5  −115	U 24.5  −115	Jaden McDaniels	O 3.5  −140	U 3.5  +110	Klay Thompson	O 2.5  +120	U 2.5  −150	Isaiah Hartenstein	O 0.5  +1200	U 0.5  −3000
Josh Hart	O 10.5  +120	U 10.5  −150	Jalen Brunson	O 3.5  −105	U 3.5  −125	Stephen Curry	O 5.5  −175	U 5.5  +140	Jaden McDaniels	O 1.5  −135	U 1.5  +105
Julius Randle	O 25.5  −120	U 25.5  −110	Josh Hart	O 6.5  −160	U 6.5  +130	DAL MavericksatMEM GrizzliesTODAY 8:10PM			Jalen Brunson	O 2.5  +140	U 2.5  −175
Kyle Anderson	O 13.5  +100	U 13.5  −130	Julius Randle	O 9.5  +100	U 9.5  −130	PLAYER	OVER	UNDER	Josh Hart	O 0.5  −195	U 0.5  +160
Mike Conley	O 12.5  −115	U 12.5  −115	Kyle Anderson	O 6.5  −135	U 6.5  +105	Desmond Bane	O 4.5  −165	U 4.5  +135	Julius Randle	O 2.5  −175	U 2.5  +140
Mitchell Robinson	O 7.5  −125	U 7.5  −105	Mike Conley	O 2.5  −150	U 2.5  +120	Dillon Brooks	O 2.5  −115	U 2.5  −115	Kyle Anderson	O 0.5  −130	U 0.5  +100
Quentin Grimes	O 7.5  −130	U 7.5  +100	Mitchell Robinson	O 9.5  +120	U 9.5  −150	Josh Green	O 2.5  −150	U 2.5  +120	Mike Conley	O 2.5  +125	U 2.5  −155
RJ Barrett	O 19.5  +110	U 19.5  −140	Quentin Grimes	O 2.5  +130	U 2.5  −160	Kyrie Irving	O 7.5  +120	U 7.5  −150	Quentin Grimes	O 1.5  −110	U 1.5  −120
Rudy Gobert	O 14.5  −115	U 14.5  −115	RJ Barrett	O 4.5  −135	U 4.5  +105	Tyus Jones	O 7.5  −125	U 7.5  −105	RJ Barrett	O 1.5  −120	U 1.5  −110
GS WarriorsatHOU RocketsTODAY 8:10PM			Rudy Gobert	O 10.5  −115	U 10.5  −115	Xavier Tillman	O 2.5  +100	U 2.5  −130	GS WarriorsatHOU RocketsTODAY 8:10PM		
PLAYER	OVER	UNDER	GS WarriorsatHOU RocketsTODAY 8:10PM			SAC KingsatUTA JazzTODAY 9:10PM			PLAYER	OVER	UNDER
Donte DiVincenzo	O 10.5  −125	U 10.5  −105	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Donte DiVincenzo	O 2.5  +110	U 2.5  −140
Draymond Green	O 8.5  −135	U 8.5  +105	Donte DiVincenzo	O 4.5  −110	U 4.5  −120	De'Aaron Fox	O 6.5  +120	U 6.5  −150	Draymond Green	O 0.5  +110	U 0.5  −140
Jabari Smith	O 14.5  −115	U 14.5  −110	Draymond Green	O 7.5  +105	U 7.5  −135	Domantas Sabonis	O 7.5  −115	U 7.5  −115	Jabari Smith	O 1.5  −110	U 1.5  −120
Jalen Green	O 25.5  +110	U 25.5  −140	Jabari Smith	O 8.5  −110	U 8.5  −120	Kelly Olynyk	O 3.5  −135	U 3.5  +105	Jalen Green	O 2.5  +115	U 2.5  −145
Kenyon Martin Jr.	O 15.5  −110	U 15.5  −120	Jalen Green	O 4.5  +110	U 4.5  −140	Talen Horton-Tucker	O 6.5  −105	U 6.5  −125	Kenyon Martin Jr.	O 0.5  −155	U 0.5  +125
Kevin Porter Jr.	O 19.5  −115	U 19.5  −115	Kenyon Martin Jr.	O 7.5  −110	U 7.5  −120				Kevin Porter Jr.	O 2.5  +120	U 2.5  −150
Klay Thompson	O 21.5  −130	U 21.5  +100	Kevin Porter Jr.	O 6.5  +120	U 6.5  −150				Klay Thompson	O 4.5  +125	U 4.5  −155
Stephen Curry	O 28.5  −140	U 28.5  +110	Klay Thompson	O 3.5  −135	U 3.5  +105				Stephen Curry	O 4.5  −120	U 4.5  −110
DAL MavericksatMEM GrizzliesTODAY 8:10PM			Stephen Curry	O 5.5  +110	U 5.5  −150				DAL MavericksatMEM GrizzliesTODAY 8:10PM		
PLAYER	OVER	UNDER	DAL MavericksatMEM GrizzliesTODAY 8:10PM						PLAYER	OVER	UNDER
Desmond Bane	O 23.5  −120	U 23.5  −110	PLAYER	OVER	UNDER				Desmond Bane	O 2.5  −110	U 2.5  −120
Dillon Brooks	O 13.5  −140	U 13.5  +110	Desmond Bane	O 5.5  −120	U 5.5  −110				Dillon Brooks	O 1.5  −145	U 1.5  +115
Dwight Powell	O 6.5  −130	U 6.5  +100	Dillon Brooks	O 3.5  +100	U 3.5  −130				Josh Green	O 1.5  +105	U 1.5  −135
Josh Green	O 12.5  −105	U 12.5  −125	Dwight Powell	O 5.5  +120	U 5.5  −150				Kyrie Irving	O 3.5  +100	U 3.5  −130
Kyrie Irving	O 28.5  −125	U 28.5  −105	Josh Green	O 4.5  +115	U 4.5  −145				Reggie Bullock	O 2.5  +115	U 2.5  −145
Reggie Bullock	O 9.5  +100	U 9.5  −130	Kyrie Irving	O 5.5  −110	U 5.5  −120				Tyus Jones	O 1.5  −140	U 1.5  +110
Tyus Jones	O 15.5  −115	U 15.5  −115	Reggie Bullock	O 3.5  −155	U 3.5  +125				Xavier Tillman	O 0.5  +850	U 0.5  −1600
Xavier Tillman	O 11.5  +100	U 11.5  −130	Tyus Jones	O 3.5  −130	U 3.5  +100				SAC KingsatUTA JazzTODAY 9:10PM		
SAC KingsatUTA JazzTODAY 9:10PM			Xavier Tillman	O 7.5  −115	U 7.5  −115				PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	SAC KingsatUTA JazzTODAY 9:10PM						De'Aaron Fox	O 1.5  −135	U 1.5  +105
De'Aaron Fox	O 26.5  −135	U 26.5  +105	PLAYER	OVER	UNDER				Domantas Sabonis	O 0.5  +225	U 0.5  −285
Domantas Sabonis	O 21.5  +100	U 21.5  −130	De'Aaron Fox	O 4.5  +125	U 4.5  −155				Harrison Barnes	O 1.5  −130	U 1.5  +100
Harrison Barnes	O 15.5  −105	U 15.5  −125	Domantas Sabonis	O 13.5  −110	U 13.5  −120				Keegan Murray	O 2.5  +100	U 2.5  −130
Keegan Murray	O 11.5  −120	U 11.5  −110	Harrison Barnes	O 4.5  −115	U 4.5  −115				Kelly Olynyk	O 1.5  +115	U 1.5  −145
Kelly Olynyk	O 14.5  +100	U 14.5  −130	Keegan Murray	O 5.5  +110	U 5.5  −140				Ochai Agbaji	O 2.5  −110	U 2.5  −120
Ochai Agbaji	O 13.5  −115	U 13.5  −115	Kelly Olynyk	O 6.5  −105	U 6.5  −125				Talen Horton-Tucker	O 1.5  −125	U 1.5  −105
Talen Horton-Tucker	O 20.5  −110	U 20.5  −120	Ochai Agbaji	O 3.5  +115	U 3.5  −145						
Walker Kessler	O 12.5  −135	U 12.5  +105	Talen Horton-Tucker	O 5.5  +130	U 5.5  −160						
Walker Kessler	O 12.5  −135	U 12.5  +105	Walker Kessler	O 11.5  −130	U 11.5  +100						
