Jalen Green	O 24.5  −105	U 24.5  −125	Jalen Green	O 3.5  +105	U 3.5  −135	DET PistonsatIND PacersTODAY 7:10PM			JT Thor	O 1.5  −125	U 1.5  −105
JT Thor	O 12.5  −105	U 12.5  −125	JT Thor	O 4.5  +100	U 4.5  −130	PLAYER	OVER	UNDER	Kenyon Martin Jr.	O 0.5  −165	U 0.5  +135
Kenyon Martin Jr.	O 14.5  −110	U 14.5  −120	Kenyon Martin Jr.	O 5.5  −135	U 5.5  +105	Jaden Ivey	O 7.5  +115	U 7.5  −145	Kevin Porter Jr.	O 2.5  −150	U 2.5  +120
Kevin Porter Jr.	O 20.5  −105	U 20.5  −125	Kevin Porter Jr.	O 4.5  −135	U 4.5  +105	Killian Hayes	O 6.5  −145	U 6.5  +115	Svi Mykhailiuk	O 2.5  −165	U 2.5  +135
Svi Mykhailiuk	O 16.5  −120	U 16.5  −110	Svi Mykhailiuk	O 3.5  +120	U 3.5  −150	ORL MagicatBKN NetsTODAY 7:40PM			Tari Eason	O 0.5  −130	U 0.5  +100
Tari Eason	O 10.5  −130	U 10.5  +100	Tari Eason	O 7.5  −105	U 7.5  −125	PLAYER	OVER	UNDER	DET PistonsatIND PacersTODAY 7:10PM		
DET PistonsatIND PacersTODAY 7:10PM			DET PistonsatIND PacersTODAY 7:10PM			Cameron Johnson	O 2.5  +135	U 2.5  −165	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Mikal Bridges	O 2.5  −165	U 2.5  +135	Aaron Nesmith	O 1.5  −165	U 1.5  +135
Aaron Nesmith	O 12.5  −115	U 12.5  −115	Aaron Nesmith	O 4.5  +100	U 4.5  −130	Nicolas Claxton	O 2.5  +135	U 2.5  −165	Bennedict Mathurin	O 1.5  +125	U 1.5  −155
Bennedict Mathurin	O 19.5  −105	U 19.5  −125	Bennedict Mathurin	O 4.5  −150	U 4.5  +120	Spencer Dinwiddie	O 9.5  +110	U 9.5  −140	Jaden Ivey	O 2.5  +125	U 2.5  −155
Jaden Ivey	O 21.5  −120	U 21.5  −110	Jaden Ivey	O 3.5  −125	U 3.5  −105	PHI 76ersatATL HawksTODAY 7:40PM			James Wiseman	O 0.5  +430	U 0.5  −600
James Wiseman	O 14.5  +100	U 14.5  −130	James Wiseman	O 7.5  −135	U 7.5  +105	PLAYER	OVER	UNDER	Killian Hayes	O 0.5  −190	U 0.5  +155
Killian Hayes	O 12.5  −125	U 12.5  −105	Killian Hayes	O 3.5  +120	U 3.5  −150	Dejounte Murray	O 5.5  +115	U 5.5  −145	ORL MagicatBKN NetsTODAY 7:40PM		
ORL MagicatBKN NetsTODAY 7:40PM			ORL MagicatBKN NetsTODAY 7:40PM			Trae Young	O 9.5  −115	U 9.5  −115	PLAYER	OVER	UNDER
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	TOR RaptorsatBOS CelticsTODAY 7:40PM			Cameron Johnson	O 2.5  −105	U 2.5  −125
Cameron Johnson	O 16.5  −115	U 16.5  −115	Cameron Johnson	O 4.5  −140	U 4.5  +110	PLAYER	OVER	UNDER	Dorian Finney-Smith	O 1.5  −120	U 1.5  −110
Dorian Finney-Smith	O 8.5  +100	U 8.5  −130	Dorian Finney-Smith	O 4.5  −140	U 4.5  +110	Fred VanVleet	O 6.5  −130	U 6.5  +100	Mikal Bridges	O 2.5  −125	U 2.5  −105
Mikal Bridges	O 26.5  −125	U 26.5  −105	Mikal Bridges	O 4.5  +120	U 4.5  −150	Pascal Siakam	O 4.5  −110	U 4.5  −120	Spencer Dinwiddie	O 1.5  −190	U 1.5  +155
Nicolas Claxton	O 13.5  +100	U 13.5  −130	Nicolas Claxton	O 9.5  −105	U 9.5  −125	Scottie Barnes	O 4.5  +105	U 4.5  −135	PHI 76ersatATL HawksTODAY 7:40PM		
Spencer Dinwiddie	O 17.5  −120	U 17.5  −110	Spencer Dinwiddie	O 3.5  −115	U 3.5  −115	NY KnicksatNO PelicansTODAY 8:10PM			PLAYER	OVER	UNDER
PHI 76ersatATL HawksTODAY 7:40PM			PHI 76ersatATL HawksTODAY 7:40PM			PLAYER	OVER	UNDER	Dejounte Murray	O 1.5  +145	U 1.5  −180
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Brandon Ingram	O 6.5  −150	U 6.5  +120	John Collins	O 1.5  +180	U 1.5  −220
Clint Capela	O 11.5  −115	U 11.5  −115	Clint Capela	O 11.5  +110	U 11.5  −140	CJ McCollum	O 5.5  +125	U 5.5  −155	Trae Young	O 1.5  −160	U 1.5  +130
Dejounte Murray	O 19.5  −105	U 19.5  −125	Dejounte Murray	O 4.5  −130	U 4.5  +100	Herbert Jones	O 2.5  +110	U 2.5  −140	TOR RaptorsatBOS CelticsTODAY 7:40PM		
John Collins	O 12.5  −105	U 12.5  −125	John Collins	O 5.5  −115	U 5.5  −115	MEM GrizzliesatMIL BucksTODAY 8:10PM			PLAYER	OVER	UNDER
Trae Young	O 25.5  −105	U 25.5  −125	Trae Young	O 2.5  −150	U 2.5  +120	PLAYER	OVER	UNDER	Fred VanVleet	O 2.5  −120	U 2.5  −110
TOR RaptorsatBOS CelticsTODAY 7:40PM			TOR RaptorsatBOS CelticsTODAY 7:40PM			Desmond Bane	O 4.5  +105	U 4.5  −135	OG Anunoby	O 2.5  +140	U 2.5  −175
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Dillon Brooks	O 2.5  +140	U 2.5  −175	Pascal Siakam	O 1.5  +185	U 1.5  −230
Fred VanVleet	O 19.5  −110	U 19.5  −120	Fred VanVleet	O 3.5  −130	U 3.5  +100	Ja Morant	O 8.5  +120	U 8.5  −150	Scottie Barnes	O 0.5  −105	U 0.5  −125
Jakob Poeltl	O 11.5  −120	U 11.5  −110	Jakob Poeltl	O 9.5  +100	U 9.5  −130	CHI BullsatDAL MavericksTODAY 8:40PM			NY KnicksatNO PelicansTODAY 8:10PM		
OG Anunoby	O 15.5  −110	U 15.5  −120	OG Anunoby	O 4.5  +105	U 4.5  −135	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Pascal Siakam	O 22.5  −130	U 22.5  +100	Pascal Siakam	O 7.5  −145	U 7.5  +115	Kyrie Irving	O 5.5  −150	U 5.5  +120	Brandon Ingram	O 1.5  +175	U 1.5  −215
Scottie Barnes	O 15.5  −125	U 15.5  −105	Scottie Barnes	O 6.5  −105	U 6.5  −125	Luka Doncic	O 7.5  −135	U 7.5  +105	CJ McCollum	O 2.5  −155	U 2.5  +125
NY KnicksatNO PelicansTODAY 8:10PM			NY KnicksatNO PelicansTODAY 8:10PM			GS WarriorsatSAC KingsTODAY 10:10PM			Herbert Jones	O 0.5  −155	U 0.5  +125
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Jonas Valanciunas	O 0.5  +160	U 0.5  −195
Brandon Ingram	O 26.5  −120	U 26.5  −110	Brandon Ingram	O 5.5  −130	U 5.5  +100	Donte DiVincenzo	O 2.5  −165	U 2.5  +135	Trey Murphy III	O 3.5  +125	U 3.5  −155
CJ McCollum	O 20.5  −125	U 20.5  −105	CJ McCollum	O 4.5  +110	U 4.5  −140	Draymond Green	O 7.5  +115	U 7.5  −145	MEM GrizzliesatMIL BucksTODAY 8:10PM		
Herbert Jones	O 9.5  −120	U 9.5  −110	Herbert Jones	O 4.5  +120	U 4.5  −150	Jordan Poole	O 3.5  −165	U 3.5  +135	PLAYER	OVER	UNDER
Jonas Valanciunas	O 13.5  +100	U 13.5  −130	Jonas Valanciunas	O 9.5  −125	U 9.5  −105	Klay Thompson	O 2.5  +140	U 2.5  −175	Desmond Bane	O 2.5  −135	U 2.5  +105
Trey Murphy III	O 16.5  −120	U 16.5  −110	Trey Murphy III	O 3.5  +120	U 3.5  −150	Stephen Curry	O 5.5  −155	U 5.5  +125	Dillon Brooks	O 2.5  +140	U 2.5  −175
MEM GrizzliesatMIL BucksTODAY 8:10PM			MEM GrizzliesatMIL BucksTODAY 8:10PM			PHO SunsatLA LakersTODAY 10:40PM			Ja Morant	O 1.5  −105	U 1.5  −125
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Jaren Jackson Jr.	O 1.5  −110	U 1.5  −120
Desmond Bane	O 21.5  −120	U 21.5  −110	Desmond Bane	O 4.5  −145	U 4.5  +115	Anthony Davis	O 2.5  +120	U 2.5  −150	Xavier Tillman	O 0.5  +1000	U 0.5  −2100
Dillon Brooks	O 13.5  −110	U 13.5  −120	Dillon Brooks	O 3.5  +125	U 3.5  −155	Austin Reaves	O 3.5  −165	U 3.5  +135	CHI BullsatDAL MavericksTODAY 8:40PM		
Ja Morant	O 24.5  −125	U 24.5  −105	Ja Morant	O 5.5  −145	U 5.5  +115	D'Angelo Russell	O 5.5  +125	U 5.5  −155	PLAYER	OVER	UNDER
Jaren Jackson Jr.	O 20.5  −120	U 20.5  −110	Jaren Jackson Jr.	O 8.5  +115	U 8.5  −145	LeBron James	O 6.5  −105	U 6.5  −125	Christian Wood	O 1.5  +160	U 1.5  −195
Xavier Tillman	O 8.5  −130	U 8.5  +100	Xavier Tillman	O 7.5  +110	U 7.5  −140				Kyrie Irving	O 2.5  −145	U 2.5  +115
CHI BullsatDAL MavericksTODAY 8:40PM			CHI BullsatDAL MavericksTODAY 8:40PM						Luka Doncic	O 3.5  +140	U 3.5  −175
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Reggie Bullock	O 1.5  +100	U 1.5  −130
Christian Wood	O 12.5  −125	U 12.5  −105	Christian Wood	O 5.5  −120	U 5.5  −110				Tim Hardaway Jr.	O 3.5  +135	U 3.5  −165
Kyrie Irving	O 25.5  −125	U 25.5  −105	Kyrie Irving	O 4.5  −140	U 4.5  +110				GS WarriorsatSAC KingsTODAY 10:10PM		
Luka Doncic	O 29.5  −115	U 29.5  −115	Luka Doncic	O 8.5  −115	U 8.5  −115				PLAYER	OVER	UNDER
Tim Hardaway Jr.	O 14.5  −105	U 14.5  −125	Reggie Bullock	O 2.5  −150	U 2.5  +120				Donte DiVincenzo	O 1.5  −145	U 1.5  +115
GS WarriorsatSAC KingsTODAY 10:10PM			Tim Hardaway Jr.	O 3.5  +105	U 3.5  −135				Draymond Green	O 0.5  +115	U 0.5  −145
PLAYER	OVER	UNDER	GS WarriorsatSAC KingsTODAY 10:10PM						Jordan Poole	O 2.5  +105	U 2.5  −135
Donte DiVincenzo	O 9.5  −115	U 9.5  −115	PLAYER	OVER	UNDER				Klay Thompson	O 4.5  +105	U 4.5  −135
Draymond Green	O 8.5  −130	U 8.5  +100	Donte DiVincenzo	O 4.5  +105	U 4.5  −135				Stephen Curry	O 4.5  −105	U 4.5  −125
Jordan Poole	O 19.5  −125	U 19.5  −105	Draymond Green	O 6.5  −150	U 6.5  +120				PHO SunsatLA LakersTODAY 10:40PM		
Klay Thompson	O 21.5  −110	U 21.5  −120	Jordan Poole	O 2.5  −115	U 2.5  −115				PLAYER	OVER	UNDER
Stephen Curry	O 29.5  −110	U 29.5  −120	Klay Thompson	O 4.5  +130	U 4.5  −160				Anthony Davis	O 0.5  +240	U 0.5  −305
PHO SunsatLA LakersTODAY 10:40PM			Stephen Curry	O 5.5  −120	U 5.5  −110				Austin Reaves	O 1.5  +110	U 1.5  −140
PLAYER	OVER	UNDER	PHO SunsatLA LakersTODAY 10:40PM						D'Angelo Russell	O 2.5  +100	U 2.5  −130
Anthony Davis	O 25.5  −115	U 25.5  −115	PLAYER	OVER	UNDER				Jarred Vanderbilt	O 0.5  +190	U 0.5  −235
Austin Reaves	O 15.5  −120	U 15.5  −110	Anthony Davis	O 12.5  +100	U 12.5  −130				LeBron James	O 2.5  +150	U 2.5  −185
D'Angelo Russell	O 16.5  −115	U 16.5  −115	Austin Reaves	O 3.5  +120	U 3.5  −150						
LeBron James	O 26.5  −110	U 26.5  −120	D'Angelo Russell	O 2.5  −140	U 2.5  +110						
D'Angelo Russell	O 16.5  −115	U 16.5  −115	Jarred Vanderbilt	O 5.5  −125	U 5.5  −105						
LeBron James	O 26.5  −110	U 26.5  −120	LeBron James	O 7.5  −145	U 7.5  +115						
