Tyrese Maxey	O 18.5  −125	U 18.5  −105	Tobias Harris	O 4.5  −130	U 4.5  +100	Anthony Edwards	O 3.5  −125	U 3.5  −105	Tyrese Maxey	O 2.5  +150	U 2.5  −185
BOS CelticsatMIN TimberwolvesTODAY 8:10PM			Tyrese Maxey	O 2.5  −120	U 2.5  −110	Derrick White	O 3.5  −135	U 3.5  +105	BOS CelticsatMIN TimberwolvesTODAY 8:10PM		
PLAYER	OVER	UNDER	BOS CelticsatMIN TimberwolvesTODAY 8:10PM			Jaylen Brown	O 2.5  −175	U 2.5  +140	PLAYER	OVER	UNDER
Al Horford	O 9.5  −105	U 9.5  −125	PLAYER	OVER	UNDER	Jayson Tatum	O 5.5  +110	U 5.5  −140	Al Horford	O 1.5  −175	U 1.5  +140
Anthony Edwards	O 27.5  −125	U 27.5  −105	Al Horford	O 6.5  −140	U 6.5  +110	Kyle Anderson	O 4.5  −130	U 4.5  +100	Anthony Edwards	O 2.5  −120	U 2.5  −110
Derrick White	O 14.5  −105	U 14.5  −125	Anthony Edwards	O 5.5  −125	U 5.5  −105	Malcolm Brogdon	O 3.5  +120	U 3.5  −150	Derrick White	O 1.5  −120	U 1.5  −110
Jaden McDaniels	O 12.5  −105	U 12.5  −125	Derrick White	O 4.5  +120	U 4.5  −150	Marcus Smart	O 4.5  −125	U 4.5  −105	Jaden McDaniels	O 1.5  +130	U 1.5  −160
Jaylen Brown	O 25.5  −115	U 25.5  −115	Jaden McDaniels	O 3.5  −145	U 3.5  +115	Mike Conley	O 5.5  +125	U 5.5  −155	Jaylen Brown	O 2.5  +100	U 2.5  −130
Jayson Tatum	O 28.5  −140	U 28.5  +110	Jaylen Brown	O 6.5  −135	U 6.5  +105	SAC KingsatCHI BullsTODAY 8:10PM			Jayson Tatum	O 3.5  +120	U 3.5  −150
Kyle Anderson	O 11.5  −120	U 11.5  −110	Jayson Tatum	O 9.5  −135	U 9.5  +105	PLAYER	OVER	UNDER	Kyle Anderson	O 0.5  −130	U 0.5  +100
Malcolm Brogdon	O 14.5  −120	U 14.5  −110	Kyle Anderson	O 6.5  −115	U 6.5  −115	Alex Caruso	O 2.5  −110	U 2.5  −120	Malcolm Brogdon	O 1.5  −155	U 1.5  +125
Marcus Smart	O 11.5  −120	U 11.5  −110	Malcolm Brogdon	O 3.5  −165	U 3.5  +135	De'Aaron Fox	O 6.5  −105	U 6.5  −125	Marcus Smart	O 1.5  −145	U 1.5  +115
Mike Conley	O 12.5  +100	U 12.5  −130	Marcus Smart	O 3.5  +100	U 3.5  −130	DeMar DeRozan	O 5.5  +110	U 5.5  −140	Mike Conley	O 1.5  −140	U 1.5  +110
SAC KingsatCHI BullsTODAY 8:10PM			Mike Conley	O 2.5  −145	U 2.5  +115	Domantas Sabonis	O 7.5  +120	U 7.5  −150	SAC KingsatCHI BullsTODAY 8:10PM		
PLAYER	OVER	UNDER	SAC KingsatCHI BullsTODAY 8:10PM			Kevin Huerter	O 2.5  −140	U 2.5  +110	PLAYER	OVER	UNDER
Alex Caruso	O 6.5  +105	U 6.5  −135	PLAYER	OVER	UNDER	Nikola Vucevic	O 3.5  +120	U 3.5  −150	Alex Caruso	O 0.5  −190	U 0.5  +155
De'Aaron Fox	O 25.5  −125	U 25.5  −105	Alex Caruso	O 2.5  −175	U 2.5  +140	Patrick Beverley	O 3.5  +100	U 3.5  −130	De'Aaron Fox	O 1.5  −115	U 1.5  −115
DeMar DeRozan	O 23.5  −120	U 23.5  −110	De'Aaron Fox	O 4.5  +115	U 4.5  −145	Zach LaVine	O 3.5  −135	U 3.5  +105	DeMar DeRozan	O 0.5  +115	U 0.5  −145
Domantas Sabonis	O 19.5  +105	U 19.5  −135	DeMar DeRozan	O 4.5  +100	U 4.5  −130	LA LakersatHOU RocketsTODAY 8:10PM			Domantas Sabonis	O 0.5  +180	U 0.5  −220
Harrison Barnes	O 14.5  −115	U 14.5  −115	Domantas Sabonis	O 12.5  −115	U 12.5  −115	PLAYER	OVER	UNDER	Harrison Barnes	O 1.5  −135	U 1.5  +105
Keegan Murray	O 10.5  −115	U 10.5  −115	Harrison Barnes	O 4.5  −130	U 4.5  +100	Austin Reaves	O 3.5  −110	U 3.5  −120	Keegan Murray	O 2.5  +110	U 2.5  −140
Kevin Huerter	O 15.5  −105	U 15.5  −125	Keegan Murray	O 4.5  −140	U 4.5  +110	D'Angelo Russell	O 6.5  −135	U 6.5  +105	Kevin Huerter	O 2.5  −130	U 2.5  +100
Nikola Vucevic	O 18.5  −105	U 18.5  −125	Kevin Huerter	O 3.5  +125	U 3.5  −155	Jalen Green	O 3.5  −125	U 3.5  −105	Nikola Vucevic	O 1.5  −110	U 1.5  −120
Patrick Beverley	O 6.5  +105	U 6.5  −135	Nikola Vucevic	O 10.5  −130	U 10.5  +100	Jarred Vanderbilt	O 2.5  +120	U 2.5  −150	Patrick Beverley	O 1.5  +175	U 1.5  −215
Patrick Williams	O 9.5  −105	U 9.5  −125	Patrick Beverley	O 4.5  +105	U 4.5  −135	Kevin Porter Jr.	O 6.5  +100	U 6.5  −130	Patrick Williams	O 0.5  −210	U 0.5  +170
Zach LaVine	O 27.5  −150	U 27.5  +120	Patrick Williams	O 3.5  +115	U 3.5  −145	Troy Brown Jr.	O 2.5  +140	U 2.5  −175	Zach LaVine	O 2.5  −150	U 2.5  +120
LA LakersatHOU RocketsTODAY 8:10PM			Zach LaVine	O 4.5  −125	U 4.5  −105	DAL MavericksatSA SpursTODAY 8:40PM			LA LakersatHOU RocketsTODAY 8:10PM		
PLAYER	OVER	UNDER	LA LakersatHOU RocketsTODAY 8:10PM			PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Austin Reaves	O 13.5  −120	U 13.5  −110	PLAYER	OVER	UNDER	Josh Green	O 3.5  −150	U 3.5  +120	Austin Reaves	O 1.5  +150	U 1.5  −185
D'Angelo Russell	O 22.5  −125	U 22.5  −105	Austin Reaves	O 3.5  +100	U 3.5  −130	GS WarriorsatLA ClippersTODAY 10:10PM			D'Angelo Russell	O 3.5  +105	U 3.5  −135
Jabari Smith	O 15.5  +100	U 15.5  −130	D'Angelo Russell	O 4.5  +135	U 4.5  −165	PLAYER	OVER	UNDER	Jabari Smith	O 1.5  −130	U 1.5  +100
Jalen Green	O 24.5  −110	U 24.5  −120	Jabari Smith	O 8.5  +105	U 8.5  −135	Donte DiVincenzo	O 3.5  +100	U 3.5  −130	Jalen Green	O 2.5  −110	U 2.5  −120
Jarred Vanderbilt	O 10.5  −105	U 10.5  −125	Jalen Green	O 3.5  −145	U 3.5  +115	Draymond Green	O 6.5  −105	U 6.5  −125	Jarred Vanderbilt	O 0.5  +200	U 0.5  −250
Kenyon Martin Jr.	O 14.5  −125	U 14.5  −105	Jarred Vanderbilt	O 9.5  −105	U 9.5  −125	Eric Gordon	O 2.5  +120	U 2.5  −150	Kenyon Martin Jr.	O 0.5  −155	U 0.5  +125
Kevin Porter Jr.	O 17.5  −110	U 17.5  −120	Kenyon Martin Jr.	O 6.5  −120	U 6.5  −110	Jordan Poole	O 4.5  +110	U 4.5  −140	Kevin Porter Jr.	O 1.5  −165	U 1.5  +135
Malik Beasley	O 15.5  −125	U 15.5  −105	Kevin Porter Jr.	O 5.5  +125	U 5.5  −155	Kawhi Leonard	O 3.5  −130	U 3.5  +100	Malik Beasley	O 3.5  +120	U 3.5  −150
Troy Brown Jr.	O 10.5  +100	U 10.5  −130	Malik Beasley	O 4.5  +115	U 4.5  −145	Kevon Looney	O 2.5  +145	U 2.5  −180	Troy Brown Jr.	O 1.5  −130	U 1.5  +100
DAL MavericksatSA SpursTODAY 8:40PM			Troy Brown Jr.	O 5.5  −105	U 5.5  −125	Klay Thompson	O 2.5  +115	U 2.5  −145	DAL MavericksatSA SpursTODAY 8:40PM		
PLAYER	OVER	UNDER	DAL MavericksatSA SpursTODAY 8:40PM			Paul George	O 4.5  −130	U 4.5  −110	PLAYER	OVER	UNDER
Josh Green	O 16.5  −120	U 16.5  −110	PLAYER	OVER	UNDER	Russell Westbrook	O 6.5  +110	U 6.5  −140	Josh Green	O 1.5  −145	U 1.5  +115
Reggie Bullock	O 10.5  −120	U 10.5  −110	Josh Green	O 5.5  +125	U 5.5  −155	Stephen Curry	O 5.5  −125	U 5.5  −105	Reggie Bullock	O 2.5  −115	U 2.5  −115
GS WarriorsatLA ClippersTODAY 10:10PM			Reggie Bullock	O 4.5  +105	U 4.5  −135	Terance Mann	O 2.5  +115	U 2.5  −145	GS WarriorsatLA ClippersTODAY 10:10PM		
PLAYER	OVER	UNDER	GS WarriorsatLA ClippersTODAY 10:10PM						PLAYER	OVER	UNDER
Donte DiVincenzo	O 10.5  −130	U 10.5  +100	PLAYER	OVER	UNDER				Donte DiVincenzo	O 2.5  +135	U 2.5  −165
Draymond Green	O 8.5  −130	U 8.5  +100	Donte DiVincenzo	O 4.5  −130	U 4.5  +100				Draymond Green	O 0.5  +125	U 0.5  −155
Eric Gordon	O 11.5  +100	U 11.5  −130	Draymond Green	O 6.5  −130	U 6.5  +100				Eric Gordon	O 1.5  −130	U 1.5  +100
Ivica Zubac	O 9.5  −125	U 9.5  −105	Ivica Zubac	O 8.5  −120	U 8.5  −110				Jordan Poole	O 2.5  +120	U 2.5  −150
Jordan Poole	O 19.5  −120	U 19.5  −110	Jordan Poole	O 2.5  −130	U 2.5  +100				Kawhi Leonard	O 2.5  +100	U 2.5  −130
Kawhi Leonard	O 27.5  −125	U 27.5  −105	Kawhi Leonard	O 6.5  +100	U 6.5  −130				Klay Thompson	O 3.5  −185	U 3.5  +150
Kevon Looney	O 7.5  −120	U 7.5  −110	Kevon Looney	O 9.5  −130	U 9.5  +100				Marcus Morris Sr.	O 1.5  +100	U 1.5  −130
Klay Thompson	O 22.5  −110	U 22.5  −120	Klay Thompson	O 3.5  −145	U 3.5  +115				Paul George	O 2.5  −150	U 2.5  +120
Marcus Morris Sr.	O 8.5  −120	U 8.5  −110	Marcus Morris Sr.	O 2.5  −150	U 2.5  +120				Russell Westbrook	O 0.5  −160	U 0.5  +130
Mason Plumlee	O 7.5  −115	U 7.5  −115	Mason Plumlee	O 5.5  −150	U 5.5  +120				Stephen Curry	O 4.5  +100	U 4.5  −130
Paul George	O 24.5  −125	U 24.5  −105	Paul George	O 5.5  −155	U 5.5  +125				Terance Mann	O 0.5  −160	U 0.5  +130
Russell Westbrook	O 11.5  −125	U 11.5  −105	Russell Westbrook	O 4.5  −120	U 4.5  −110						
Stephen Curry	O 27.5  −125	U 27.5  −105	Stephen Curry	O 5.5  −135	U 5.5  +105						
Terance Mann	O 7.5  −125	U 7.5  −105	Terance Mann	O 2.5  −135	U 2.5  +105						
