Will Barton	O 10.5  −115	U 10.5  −115	Will Barton	O 3.5  −145	U 3.5  +115	PJ Washington	O 2.5  −130	U 2.5  +100	Desmond Bane	O 2.5  −145	U 2.5  +115
HOU RocketsatMEM GrizzliesTODAY 8:10PM			HOU RocketsatMEM GrizzliesTODAY 8:10PM			MIL BucksatUTA JazzTODAY 9:10PM			Dillon Brooks	O 1.5  −165	U 1.5  +135
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Jabari Smith	O 1.5  −130	U 1.5  −120
Alperen Sengun	O 14.5  −110	U 14.5  −120	Alperen Sengun	O 8.5  −135	U 8.5  +105	Giannis Antetokounmpo	O 6.5  +110	U 6.5  −140	Jalen Green	O 2.5  +110	U 2.5  −140
Desmond Bane	O 21.5  −120	U 21.5  −110	Desmond Bane	O 4.5  −110	U 4.5  −120	Joe Ingles	O 3.5  +115	U 3.5  −145	Jaren Jackson Jr.	O 1.5  +100	U 1.5  −130
Dillon Brooks	O 11.5  −130	U 11.5  +100	Dillon Brooks	O 2.5  −130	U 2.5  +100	Jrue Holiday	O 8.5  +115	U 8.5  −145	Kenyon Martin Jr.	O 0.5  −145	U 0.5  +115
Jabari Smith	O 13.5  −130	U 13.5  +100	Jabari Smith	O 7.5  −115	U 7.5  −115	Kelly Olynyk	O 3.5  −180	U 3.5  +145	Kevin Porter Jr.	O 2.5  +120	U 2.5  −150
Jalen Green	O 23.5  −110	U 23.5  −120	Jalen Green	O 3.5  −105	U 3.5  −125	Talen Horton-Tucker	O 5.5  +110	U 5.5  −140	Luke Kennard	O 2.5  +145	U 2.5  −180
Jaren Jackson Jr.	O 20.5  −105	U 20.5  −125	Jaren Jackson Jr.	O 7.5  +105	U 7.5  −135	PHI 76ersatGS WarriorsTODAY 10:10PM			Santi Aldama	O 1.5  +175	U 1.5  −215
Kenyon Martin Jr.	O 14.5  −130	U 14.5  +100	Kenyon Martin Jr.	O 5.5  −130	U 5.5  +100	PLAYER	OVER	UNDER	Tari Eason	O 0.5  −120	U 0.5  −110
Kevin Porter Jr.	O 17.5  −110	U 17.5  −120	Kevin Porter Jr.	O 5.5  +100	U 5.5  −130	Donte DiVincenzo	O 2.5  −165	U 2.5  +135	Xavier Tillman	O 0.5  +1300	U 0.5  −4000
Luke Kennard	O 8.5  −125	U 8.5  −105	Luke Kennard	O 2.5  +115	U 2.5  −145	Draymond Green	O 5.5  −155	U 5.5  +125	CHA HornetsatDAL MavericksTODAY 8:40PM		
Santi Aldama	O 8.5  −130	U 8.5  +100	Santi Aldama	O 4.5  −110	U 4.5  −120	Jonathan Kuminga	O 2.5  +155	U 2.5  −190	PLAYER	OVER	UNDER
Tari Eason	O 10.5  −120	U 10.5  −110	Tari Eason	O 6.5  −135	U 6.5  +105	Jordan Poole	O 4.5  +135	U 4.5  −165	Gordon Hayward	O 1.5  +160	U 1.5  −195
Xavier Tillman	O 7.5  −135	U 7.5  +105	Xavier Tillman	O 5.5  −120	U 5.5  −110	Stephen Curry	O 5.5  −125	U 5.5  −105	Josh Green	O 1.5  +115	U 1.5  −145
CHA HornetsatDAL MavericksTODAY 8:40PM			CHA HornetsatDAL MavericksTODAY 8:40PM			PHO SunsatSAC KingsTODAY 10:10PM			Luka Doncic	O 2.5  −140	U 2.5  +110
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PJ Washington	O 2.5  +125	U 2.5  −155
Dwight Powell	O 7.5  +105	U 7.5  −135	Dwight Powell	O 4.5  −150	U 4.5  +120	Chris Paul	O 9.5  −125	U 9.5  −105	Reggie Bullock	O 2.5  +130	U 2.5  −160
Gordon Hayward	O 16.5  −120	U 16.5  −110	Gordon Hayward	O 4.5  −115	U 4.5  −115	De'Aaron Fox	O 5.5  −130	U 5.5  +100	MIL BucksatUTA JazzTODAY 9:10PM		
Josh Green	O 11.5  −110	U 11.5  −120	Josh Green	O 3.5  −140	U 3.5  +110	Devin Booker	O 4.5  −145	U 4.5  +115	PLAYER	OVER	UNDER
Luka Doncic	O 32.5  −120	U 32.5  −110	Luka Doncic	O 8.5  −105	U 8.5  −125	Domantas Sabonis	O 7.5  −140	U 7.5  +110	Bobby Portis	O 1.5  +140	U 1.5  −175
PJ Washington	O 17.5  −105	U 17.5  −125	PJ Washington	O 5.5  +110	U 5.5  −140	Kevin Huerter	O 2.5  +115	U 2.5  −145	Brook Lopez	O 1.5  −140	U 1.5  +110
Reggie Bullock	O 8.5  −110	U 8.5  −120	Reggie Bullock	O 3.5  −110	U 3.5  −120	Malik Monk	O 3.5  +120	U 3.5  −150	Giannis Antetokounmpo	O 0.5  −145	U 0.5  +115
MIL BucksatUTA JazzTODAY 9:10PM			MIL BucksatUTA JazzTODAY 9:10PM			CHI BullsatPOR Trail BlazersTODAY 10:10PM			Grayson Allen	O 2.5  +135	U 2.5  −165
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Jevon Carter	O 1.5  −155	U 1.5  +125
Bobby Portis	O 13.5  +110	U 13.5  −140	Bobby Portis	O 8.5  −115	U 8.5  −115	Nikola Vucevic	O 3.5  +110	U 3.5  −140	Joe Ingles	O 1.5  −185	U 1.5  +150
Brook Lopez	O 16.5  −130	U 16.5  +100	Brook Lopez	O 6.5  −120	U 6.5  −110	Patrick Beverley	O 3.5  −130	U 3.5  +100	Jrue Holiday	O 2.5  +105	U 2.5  −135
Giannis Antetokounmpo	O 30.5  −145	U 30.5  +115	Giannis Antetokounmpo	O 12.5  −105	U 12.5  −125	Zach LaVine	O 4.5  −145	U 4.5  +115	Kelly Olynyk	O 1.5  −120	U 1.5  −110
Grayson Allen	O 10.5  +100	U 10.5  −130	Grayson Allen	O 2.5  −145	U 2.5  +115	OKC ThunderatLA LakersTODAY 10:40PM			Ochai Agbaji	O 2.5  −125	U 2.5  −105
Jevon Carter	O 8.5  +110	U 8.5  −140	Joe Ingles	O 3.5  +100	U 3.5  −130	PLAYER	OVER	UNDER	Pat Connaughton	O 1.5  −175	U 1.5  +140
Joe Ingles	O 8.5  −110	U 8.5  −120	Jrue Holiday	O 4.5  +120	U 4.5  −150	Anthony Davis	O 3.5  +145	U 3.5  −180	Talen Horton-Tucker	O 1.5  −105	U 1.5  −125
Jrue Holiday	O 18.5  −140	U 18.5  +110	Kelly Olynyk	O 6.5  −120	U 6.5  −110	Austin Reaves	O 5.5  −115	U 5.5  −115	PHI 76ersatGS WarriorsTODAY 10:10PM		
Kelly Olynyk	O 14.5  −105	U 14.5  −125	Ochai Agbaji	O 3.5  +105	U 3.5  −135	Jarred Vanderbilt	O 2.5  +150	U 2.5  −185	PLAYER	OVER	UNDER
Ochai Agbaji	O 14.5  +100	U 14.5  −130	Pat Connaughton	O 5.5  −115	U 5.5  −115	Shai Gilgeous-Alexander	O 4.5  −125	U 4.5  −105	Anthony Lamb	O 0.5  −180	U 0.5  +145
Pat Connaughton	O 9.5  +100	U 9.5  −130	Talen Horton-Tucker	O 4.5  −140	U 4.5  +110				Donte DiVincenzo	O 1.5  −190	U 1.5  +155
Talen Horton-Tucker	O 17.5  −115	U 17.5  −115	Walker Kessler	O 10.5  −135	U 10.5  +105				Draymond Green	O 0.5  +120	U 0.5  −150
Walker Kessler	O 11.5  −155	U 11.5  +125	PHI 76ersatGS WarriorsTODAY 10:10PM						Jonathan Kuminga	O 0.5  −140	U 0.5  +110
PHI 76ersatGS WarriorsTODAY 10:10PM			PLAYER	OVER	UNDER				Jordan Poole	O 1.5  −155	U 1.5  +125
PLAYER	OVER	UNDER	Anthony Lamb	O 3.5  +135	U 3.5  −165				Klay Thompson	O 3.5  −110	U 3.5  −120
Anthony Lamb	O 6.5  −105	U 6.5  −125	Donte DiVincenzo	O 3.5  −120	U 3.5  −110				Stephen Curry	O 4.5  +100	U 4.5  −130
Donte DiVincenzo	O 8.5  −125	U 8.5  −105	Draymond Green	O 6.5  −145	U 6.5  +115				PHO SunsatSAC KingsTODAY 10:10PM		
Draymond Green	O 8.5  −120	U 8.5  −110	Jonathan Kuminga	O 4.5  +120	U 4.5  −150				PLAYER	OVER	UNDER
Jonathan Kuminga	O 11.5  −125	U 11.5  −105	Jordan Poole	O 2.5  +155	U 2.5  −190				Chris Paul	O 1.5  +100	U 1.5  −130
Jordan Poole	O 15.5  −125	U 15.5  −105	Kevon Looney	O 9.5  −115	U 9.5  −115				De'Aaron Fox	O 1.5  −115	U 1.5  −115
Kevon Looney	O 8.5  +100	U 8.5  −130	Klay Thompson	O 3.5  −160	U 3.5  +130				Devin Booker	O 2.5  +140	U 2.5  −175
Klay Thompson	O 21.5  −115	U 21.5  −115	Stephen Curry	O 5.5  +120	U 5.5  −150				Domantas Sabonis	O 0.5  +220	U 0.5  −280
Stephen Curry	O 26.5  −135	U 26.5  +105	PHO SunsatSAC KingsTODAY 10:10PM						Harrison Barnes	O 1.5  +120	U 1.5  −150
PHO SunsatSAC KingsTODAY 10:10PM			PLAYER	OVER	UNDER				Keegan Murray	O 2.5  +115	U 2.5  −145
PLAYER	OVER	UNDER	Bismack Biyombo	O 6.5  −135	U 6.5  +105				Kevin Huerter	O 2.5  +130	U 2.5  −160
Bismack Biyombo	O 6.5  −125	U 6.5  −105	Chris Paul	O 4.5  −130	U 4.5  +100				Malik Monk	O 1.5  −120	U 1.5  −110
Chris Paul	O 15.5  −105	U 15.5  −125	De'Aaron Fox	O 3.5  −155	U 3.5  +125				Torrey Craig	O 1.5  +125	U 1.5  −155
De'Aaron Fox	O 25.5  −125	U 25.5  −105	Devin Booker	O 5.5  +125	U 5.5  −155				Trey Lyles	O 0.5  −205	U 0.5  +165
Devin Booker	O 32.5  −120	U 32.5  −110	Domantas Sabonis	O 13.5  −125	U 13.5  −105				CHI BullsatPOR Trail BlazersTODAY 10:10PM		
Domantas Sabonis	O 19.5  −120	U 19.5  −110	Harrison Barnes	O 4.5  +110	U 4.5  −140				PLAYER	OVER	UNDER
Harrison Barnes	O 13.5  −125	U 13.5  −105	Keegan Murray	O 5.5  +145	U 5.5  −180				Nikola Vucevic	O 1.5  +120	U 1.5  −150
Keegan Murray	O 12.5  −105	U 12.5  −125	Kevin Huerter	O 2.5  −125	U 2.5  −105				Patrick Beverley	O 1.5  +135	U 1.5  −165
Kevin Huerter	O 13.5  −105	U 13.5  −125	Malik Monk	O 2.5  −110	U 2.5  −120				Zach LaVine	O 2.5  −130	U 2.5  +100
Malik Monk	O 12.5  −105	U 12.5  −125	Torrey Craig	O 6.5  +115	U 6.5  −145				OKC ThunderatLA LakersTODAY 10:40PM		
Torrey Craig	O 7.5  −115	U 7.5  −115	Trey Lyles	O 4.5  −110	U 4.5  −120				PLAYER	OVER	UNDER
Trey Lyles	O 8.5  −105	U 8.5  −125	CHI BullsatPOR Trail BlazersTODAY 10:10PM						Anthony Davis	O 0.5  +170	U 0.5  −210
CHI BullsatPOR Trail BlazersTODAY 10:10PM			PLAYER	OVER	UNDER				Austin Reaves	O 1.5  +110	U 1.5  −140
PLAYER	OVER	UNDER	Nikola Vucevic	O 11.5  +100	U 11.5  −130				Jarred Vanderbilt	O 0.5  +200	U 0.5  −250
Nikola Vucevic	O 19.5  −140	U 19.5  +110	Patrick Beverley	O 4.5  −115	U 4.5  −115				Rui Hachimura	O 0.5  −130	U 0.5  +100
Patrick Beverley	O 7.5  +105	U 7.5  −135	Zach LaVine	O 4.5  −120	U 4.5  −110				Shai Gilgeous-Alexander	O 0.5  −125	U 0.5  −105
Zach LaVine	O 29.5  −115	U 29.5  −115	OKC ThunderatLA LakersTODAY 10:40PM						Troy Brown Jr.	O 1.5  −125	U 1.5  −105
OKC ThunderatLA LakersTODAY 10:40PM			PLAYER	OVER	UNDER						
PLAYER	OVER	UNDER	Anthony Davis	O 13.5  −130	U 13.5  +100						
Anthony Davis	O 27.5  −125	U 27.5  −105	Austin Reaves	O 4.5  +110	U 4.5  −140						
Austin Reaves	O 19.5  +100	U 19.5  −130	Jarred Vanderbilt	O 7.5  −135	U 7.5  +105						
Jarred Vanderbilt	O 7.5  −135	U 7.5  +105	Rui Hachimura	O 3.5  +105	U 3.5  −135						
Rui Hachimura	O 8.5  −115	U 8.5  −115	Shai Gilgeous-Alexander	O 5.5  +120	U 5.5  −150						
Shai Gilgeous-Alexander	O 31.5  −120	U 31.5  −110	Troy Brown Jr.	O 4.5  −115	U 4.5  −115						
Troy Brown Jr.	O 8.5  −105	U 8.5  −125									
