CJ McCollum	O 20.5  −125	U 20.5  −105	CJ McCollum	O 4.5  +135	U 4.5  −165	Jamal Murray	O 6.5  +105	U 6.5  −135	Kyrie Irving	O 3.5  +135	U 3.5  −165
Herbert Jones	O 9.5  +105	U 9.5  −135	Herbert Jones	O 4.5  −105	U 4.5  −125	Kentavious Caldwell-Pope	O 2.5  −125	U 2.5  −105	Luka Doncic	O 2.5  −140	U 2.5  +110
Jonas Valanciunas	O 14.5  −110	U 14.5  −120	Jonas Valanciunas	O 11.5  +100	U 11.5  −130	Nikola Jokic	O 10.5  +115	U 10.5  −145	CHI BullsatDEN NuggetsTODAY 9:10PM		
Josh Green	O 9.5  −120	U 9.5  −110	Josh Green	O 3.5  +110	U 3.5  −140	Nikola Vucevic	O 2.5  −140	U 2.5  +110	PLAYER	OVER	UNDER
Kyrie Irving	O 26.5  −125	U 26.5  −105	Kyrie Irving	O 4.5  −130	U 4.5  +100	Patrick Beverley	O 2.5  −150	U 2.5  +120	Aaron Gordon	O 0.5  −125	U 0.5  −105
Luka Doncic	O 31.5  −125	U 31.5  −105	Luka Doncic	O 8.5  −110	U 8.5  −120	Zach LaVine	O 3.5  +100	U 3.5  −130	DeMar DeRozan	O 0.5  +130	U 0.5  −160
CHI BullsatDEN NuggetsTODAY 9:10PM			CHI BullsatDEN NuggetsTODAY 9:10PM			OKC ThunderatPHO SunsTODAY 9:10PM			Jamal Murray	O 2.5  −145	U 2.5  +115
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Kentavious Caldwell-Pope	O 1.5  +100	U 1.5  −130
Aaron Gordon	O 14.5  −120	U 14.5  −110	Aaron Gordon	O 6.5  +105	U 6.5  −135	Chris Paul	O 9.5  +105	U 9.5  −135	Michael Porter Jr.	O 2.5  −160	U 2.5  +130
DeMar DeRozan	O 22.5  −115	U 22.5  −115	DeMar DeRozan	O 3.5  −150	U 3.5  +120	Devin Booker	O 5.5  −150	U 5.5  +120	Nikola Jokic	O 0.5  +100	U 0.5  −130
Jamal Murray	O 21.5  −105	U 21.5  −125	Jamal Murray	O 3.5  −160	U 3.5  +130	Josh Giddey	O 7.5  −120	U 7.5  −110	Nikola Vucevic	O 1.5  −105	U 1.5  −125
Kentavious Caldwell-Pope	O 10.5  +100	U 10.5  −130	Kentavious Caldwell-Pope	O 2.5  +150	U 2.5  −185	Kevin Durant	O 4.5  +130	U 4.5  −160	Patrick Beverley	O 0.5  −230	U 0.5  +185
Michael Porter Jr.	O 17.5  −115	U 17.5  −115	Michael Porter Jr.	O 4.5  −155	U 4.5  +125	Luguentz Dort	O 2.5  +140	U 2.5  −175	Zach LaVine	O 2.5  −120	U 2.5  −110
Nikola Jokic	O 21.5  −120	U 21.5  −110	Nikola Jokic	O 12.5  −120	U 12.5  −110	TOR RaptorsatLA ClippersTODAY 10:10PM			OKC ThunderatPHO SunsTODAY 9:10PM		
Nikola Vucevic	O 16.5  −130	U 16.5  +100	Nikola Vucevic	O 10.5  +110	U 10.5  −140	PLAYER	OVER	UNDER	PLAYER	OVER	UNDER
Zach LaVine	O 25.5  −115	U 25.5  −115	Patrick Beverley	O 3.5  −135	U 3.5  +105	Fred VanVleet	O 7.5  −140	U 7.5  +110	Chris Paul	O 1.5  +110	U 1.5  −140
OKC ThunderatPHO SunsTODAY 9:10PM			Zach LaVine	O 3.5  −165	U 3.5  +135	Jakob Poeltl	O 2.5  −115	U 2.5  −115	Deandre Ayton	O 0.5  +1000	U 0.5  −2100
PLAYER	OVER	UNDER	OKC ThunderatPHO SunsTODAY 9:10PM			Kawhi Leonard	O 3.5  −145	U 3.5  +115	Devin Booker	O 2.5  +120	U 2.5  −150
Chris Paul	O 11.5  −120	U 11.5  −110	PLAYER	OVER	UNDER	Pascal Siakam	O 4.5  −140	U 4.5  +110	Josh Giddey	O 0.5  −235	U 0.5  +190
Deandre Ayton	O 15.5  −105	U 15.5  −125	Chris Paul	O 3.5  −165	U 3.5  +135	Paul George	O 4.5  −115	U 4.5  −115	Kevin Durant	O 1.5  −150	U 1.5  +120
Devin Booker	O 26.5  −115	U 26.5  −115	Deandre Ayton	O 11.5  −115	U 11.5  −115	Russell Westbrook	O 6.5  −145	U 6.5  +115	Luguentz Dort	O 1.5  −190	U 1.5  +155
Josh Giddey	O 19.5  −105	U 19.5  −125	Devin Booker	O 5.5  +125	U 5.5  −155	Scottie Barnes	O 4.5  +135	U 4.5  −165	TOR RaptorsatLA ClippersTODAY 10:10PM		
Kevin Durant	O 25.5  −135	U 25.5  +105	Josh Giddey	O 7.5  −110	U 7.5  −120				PLAYER	OVER	UNDER
Luguentz Dort	O 16.5  −115	U 16.5  −115	Kevin Durant	O 6.5  −150	U 6.5  +120				Fred VanVleet	O 3.5  +135	U 3.5  −165
TOR RaptorsatLA ClippersTODAY 10:10PM			Luguentz Dort	O 4.5  −105	U 4.5  −125				Kawhi Leonard	O 2.5  +105	U 2.5  −135
PLAYER	OVER	UNDER	TOR RaptorsatLA ClippersTODAY 10:10PM						OG Anunoby	O 1.5  −135	U 1.5  +105
Fred VanVleet	O 20.5  −110	U 20.5  −120	PLAYER	OVER	UNDER				Pascal Siakam	O 1.5  +175	U 1.5  −215
Jakob Poeltl	O 13.5  −110	U 13.5  −120	Fred VanVleet	O 3.5  −165	U 3.5  +135				Paul George	O 2.5  −175	U 2.5  +140
Kawhi Leonard	O 25.5  −120	U 25.5  −110	Jakob Poeltl	O 9.5  −120	U 9.5  −110				Russell Westbrook	O 0.5  −220	U 0.5  +180
OG Anunoby	O 13.5  −105	U 13.5  −125	Kawhi Leonard	O 6.5  +105	U 6.5  −135				Scottie Barnes	O 0.5  −140	U 0.5  +110
Pascal Siakam	O 22.5  −120	U 22.5  −110	OG Anunoby	O 4.5  +120	U 4.5  −150						
Paul George	O 23.5  −115	U 23.5  −115	Pascal Siakam	O 6.5  −150	U 6.5  +120						
Russell Westbrook	O 14.5  −125	U 14.5  −105	Paul George	O 6.5  +115	U 6.5  −145						
Scottie Barnes	O 14.5  +100	U 14.5  −130	Russell Westbrook	O 4.5  −140	U 4.5  +110						
Scottie Barnes	O 14.5  +100	U 14.5  −130	Scottie Barnes	O 6.5  −105	U 6.5  −125						
